name,url,rating,address,total reviews,cuisine,price,neighborhood,website,email,phone,review rating,review description,review dine date
Il Fornaio - Sacramento,http://www.opentable.com/il-fornaio-sacramento?scpref=109&tab=2,4.3,"400 Capitol Mall Sacramento, CA  95814 ",205,Italian,$30 and under,Sacramento,http://www.ilfornaio.com,IFSacramento@ilfo.com,(916) 446-4100,4.3 / 5,"Perfect evening. Our server was the perfect combination of respectful and attentive. The food was excellent in taste, presentation and value. The wine list was impressive and their notable selections for the evening were incredible. A wonderfully paced, relaxed and yummy dinner. A great evening out.",07/21/2012
India House,http://www.opentable.com/india-house-folsom?scpref=109&tab=2,4.0,"2776 E Bidwell St Folsom, CA  95630 ",7,Indian,$30 and under,Folsom,http://www.indiahouse-online.com/,daljitsandhu15@yahoo.com,(916) 817-4356,4 / 5,We returned after last week because we wanted to try the lunch buffet. Great value for $9.99. One of our favorite restaurants.,07/01/2012
The Kitchen Restaurant,http://www.opentable.com/the-kitchen-restaurant?scpref=109&tab=2,4.7,"2225 Hurley Way Sacramento, CA  95825 ",51,Contemporary American,$50 and over,Sacramento,http://www.thekitchenrestaurant.com,info@thekitchenrestaurant.com,(916) 568-7171,4.7 / 5,Wow. I have been to many fine dining establishments and consider myself quite a foodie. I can safely say this is the best dinner experience I have ever had. The best not-kept secret in Sacramento. I will return as soon as my pocketbook allows me to do so.,07/15/2012
Kupros Bistro,http://www.opentable.com/kupros-bistro?scpref=109&tab=2,3.7,"1217 21st St. Sacramento, CA  95811 ",33,Contemporary American,$30 and under,Sacramento,http://www.kuprosbistro.com,info@kuprosbistro.com,(916) 440-0401,3.6 / 5,"First off, Kupros is in a beautiful old Craftsman house. Very nice. Our waiter was friendly and attentive. We both ordered the Seared Calamari Salad with green beans, kalamata olives, red onion, fingerling potatoes and a poached egg on top. Excellent. Wine was La Creme Chardonnay. Kupros is quite interesting menu with many tempting choices like their Chioggia Beets Salad and White Truffle Mac & Cheese. From Burgers to Niman Ranch Steak au Poivre, everyone will be happy here, which is why we'll return. As to noise-the dining room is upstairs and pretty quiet. Also, it's not hot-has overhead fans and west shade from outside trees. Outdoor dining on upper balcony. Bar area is downstairs. We recommend Kupros!! Oh, they're open Fri/Sat till 2!",06/30/2012
La Boheme (Fair Oaks),http://www.opentable.com/la-boheme-fair-oaks?scpref=109&tab=2,4.3,"9634 Fair Oaks Boulevard Fair Oaks, CA  95628 ",29,French,$30 and under,Fair Oaks,http://www.labohemefairoaks.com,labohemefairoaks@gmail.com,(916) 965-1071,4.3 / 5,"This had to the worst food I have ever had in my entire life. Very expensive for what tasted at best like food that was old and re-heated. They will most likely be shut down by the end of the year. The waiter was very nice...unfortunately, that is the only positive comment I can make at this time. I go out to resturants (nice resturants) almost daily. I do not mind spending money for a nice meal. My date and walk away trying to remember the last time we had such a bad meal...our conversation continued for the next day and obviously we concluded we would never go back.",07/14/2012
La Provence,http://www.opentable.com/la-provence-roseville?scpref=109&tab=2,4.2,"110 Diamond Creek Place Roseville, CA  95747 ",218,French,$30 and under,Roseville,http://www.laprovenceroseville.com,"",(916) 789-2002,4.2 / 5,"La Provence is our first choice restaurant for lunch on the patio or a romantic evening dinner. The atmosphere is lovely. The views are beautiful and tranquil. The food is excellent. Plus, many of the classic French dishes are priced under $15 even at dinner.We discovered this week that it's a great place to bring the whole family. Two kids, two teenagers and two parents with live music in the dining room. Everyone had fun enjoying the music and food.",04/18/2012
Land Ocean New American Grill,http://www.opentable.com/land-ocean-new-american-grill?scpref=109&tab=2,4.3,"2720 East Bidwell Street Folsom, CA  95630 ",97,Contemporary American,$30 and under,Folsom,http://www.landoceanrestaurants.com,info@LORestaurants.com,(916) 983-7000,4.3 / 5,"Typically cold in the restaurant, and I bring a sweater. This time it was awfully warm. We even asked the waiter to turn up the air conditioning, but not sure that happened.",07/20/2012
Le Bistro,http://www.opentable.com/le-bistro-stockton?scpref=109&tab=2,4.4,"3121 West Benjamin Holt Drive Stockton, CA  95219 ",51,Contemporary French,$30 and under,Stockton,http://www.lebistrostockton.com,matt@lebistrostockton.com,(209) 951-0885,4.3 / 5,Dessert is still AMAZING. But the food was fair at best. We were disappointed.,07/19/2012
Lone Wolf Restaurant and Lounge,http://www.opentable.com/lone-wolf-restaurant-and-lounge?scpref=109&tab=2,3.7,"12222 New York Ranch Rd Jackson, CA  95642 ",17,Steakhouse,$31 to $50,Lodi,http://JacksonCasino.com,kwagner@jacksoncasino.com,(209) 223-9653,3.7 / 5,"The food at the Lone Wolf was excellent. A couple of problems that we had was that the waitress did not advise of the size portion of one of our appetizers. It could very easily feed four persons. Also, when we asked for boxes to take the excess home she just brought out the boxes and set them on the table leaving us, the diners, to box them up. The four of us that dined together were dressed ""business casual"", unfortunately few of the other patrons were. Most were wearing shorts and t-shirts, tank tops or the like. A dress code should be recommended. Even the wait staff were wearing Levi style pants.",07/20/2012
Malabar American Cooking,http://www.opentable.com/malabar-american-cooking?scpref=109&tab=2,4.2,"2960 Del Paso Rd Sacramento, CA  95834 ",17,American,$30 and under,Sacramento,http://www.malabaramericancooking.com,info@malabaramericancooking.com,(916) 574-9074,4.1 / 5,"The food was excellent & the service very attentive. The only downside was it's rather noisy. However, we have gone to Malabar many times & certainly will go again. We do prefer late lunches as it's much more quiet then. We do recommend as a wonderful place to have delicious and very reasonably priced food. The apple peanut slaw is not to be missed!!",07/14/2012
Mamma Susanna's - Sacramento,http://www.opentable.com/mamma-susannas-sacramento?scpref=109&tab=2,4.2,"5487 Carlson Dr Sacramento, CA  95819 ",24,Italian,$30 and under,Sacramento,http://www.mammasusannas.com,mamma.sue@hotmail.com,(916) 452-7465,4.2 / 5,"Love this place. Food is consistently great and service is fantastic. Haven't had anything I didn't like and always have a difficult time deciding on which thing to order. Don't let the fact that it is located in a little strip mall make you think that it can't serve up authentic Italian food. It REALLY is great. Plus, they have always been super accommodating to large groups and you can't beat walking out the door with a Dum Dum. :)",06/01/2012
Maria's Cantina,http://www.opentable.com/marias-cantina?scpref=109&tab=2,3.6,"306 6th Street Woodland, CA  95695 ",10,Mexican,$30 and under,Woodland,http://www.marias-cantina.com,maria@marias-cantina.com,(530) 402-1540,3.6 / 5,"Food was good, but our server took way too long checking on our table. We had to wait quite a while to even see a bill after dinner. We were not even asked if we wanted dessert.",07/07/2012
Mauricio's Grill & Cantina - Rosedale,http://www.opentable.com/mauricios-grill-and-cantina-rosedale?scpref=109&tab=2,3.0,"10700 Rosedale Hwy Bakersfield, CA  93312 ",1,Mexican,$30 and under,Bakersfield,http://www.mauriciosgrill.com,s_avila@mauriciosgrill.com,(661) 589-5292,3 / 5,"Ultimately this review is tempered by the fact that this is Bakersfield where there are a total of two restaurants on OpenTable, despite a population of 347,000 which is almost half of that of San Francisco. So our expectations were low. However, the specialty margaritas (not the regular ones) were quite good, salsa was also very good, and the service was friendly. Fish tacos, shrimp tacos, and a seafood fajita platter were good enough that if we were in Bakersfield again, we would probably return.",06/21/2012
Max's Bistro & Bar,http://www.opentable.com/maxs-bistro-and-bar?scpref=109&tab=2,4.5,"1784 W. Bullard Ave. Fresno, CA  93711 ",66,Seafood,$30 and under,Fresno,http://www.maxsbistro.com,info@maxsbistro.com,(559) 439-6900,4.5 / 5,"I was looking for a nice restaurant for a business meeting in Fresno for four of us with no idea where to go as it's been a long time since I spent much time here. After a short internet reseach, came across this place and thought it fit the bill. Max's totally fit the bill. Though tucked away in a small shopping center, this place was very nice inside. We were promptly seated and then from start to finish the food and service was great. Highly recommend.",07/18/2012
McCormick & Schmick's Seafood - Roseville - The Fountains,http://www.opentable.com/mccormick-and-schmicks-seafood-roseville?scpref=109&tab=2,3.9,"1194 Roseville Parkway Roseville, CA  95678 ",218,Seafood,$30 and under,Roseville,http://www.mccormickandschmicks.com,msrv@ldry.com,(916) 960-4875,3.9 / 5,"Once again, McCormick and Schmick's is second to none. Thomas was our waiter again and gave us excellent service again. Steve and Mina are also our favorites. Food was perfect.",07/17/2012
McCormick & Schmick's Seafood - Sacramento,http://www.opentable.com/mccormick-and-schmicks-seafood-sacramento?scpref=109&tab=2,3.6,"1111 J Street Sacramento, CA  95814 ",162,Seafood,$30 and under,Sacramento,http://www.McCormickandSchmicks.com,mssc@ldry.com,(916) 442-8200,3.6 / 5,We frequent McCormick's for their San Francisco ambience and their delicious fresh fish menu.,07/20/2012
Monkey Cat,http://www.opentable.com/monkey-cat?scpref=109&tab=2,4.1,"805 Lincoln Way Auburn, CA  95603 ",73,Contemporary American,$30 and under,Auburn,http://monkeycat.com,jim@monkeycat.com,(530) 888-8492,4.2 / 5,"great meal of chicken florentine, mashed potatos, and greenbeans, all very savory and well prepared. excellent attention from the servers.red wine was served at about 75-80 degrees however, and when i complained, the server couldn't replace it with a chilled one. instead she poured my drink into a chilled glass. better, but why not use their basement to keep wine at celler temp???? am i the 1st to notice the warm wine?",07/03/2012
Morgan's Restaurant - Sheraton Grand Sacramento,http://www.opentable.com/morgans-restaurant-sheraton-grand-sacramento?scpref=109&tab=2,4.1,"1230 J Street Sacramento, CA  95814 ",60,Californian,$30 and under,Sacramento,http://www.morgans-restaurant.com,"",(916) 341-4100,4.1 / 5,"Upscale dining in large, open restaurant within Sheraton in downtown Sacramento. Menu with choices for all palates, wine list to complement. Food well prepared, nice portion size, very tasty. Great service, attentive and accommodating, interested in your having an enjoyable dining experience, mission accomplished. Validated parking a plus.",07/04/2012
Morton's The Steakhouse - Sacramento,http://www.opentable.com/mortons-the-steakhouse-sacramento?scpref=109&tab=2,4.4,"621 Capitol Mall Sacramento, CA  95814 ",90,Steak,$50 and over,Sacramento,http://www.mortons.com,cm.msc@mortons.com,(916) 442-5091,4.5 / 5,Excellent steak as always; glad to see the mac and cheese back on the menu. Miss the special authentic NY cheesecake. We were celebrating a birthday so having a personalized birthday greeting printed on our menus was a very nice touch!,07/13/2012
Mulvaney's B&L,http://www.opentable.com/mulvaneys-b-and-l?scpref=109&tab=2,4.6,"1215 19th Street Sacramento, CA  95811 ",132,American,$31 to $50,Sacramento,http://www.mulvaneysbl.com,info@culinaryspecialists.com,(916) 441-6022,4.6 / 5,"Our server, Fianna, was fantastic! I am so glad she recommended the heirloom tomato caprese salad with fresh mozzarella - it was amazing! The pappardelle with wild mushrooms was equally good.",07/19/2012
The Mustard Seed,http://www.opentable.com/the-mustard-seed?scpref=109&tab=2,4.4,"222 D Street Davis, CA  95616 ",90,Californian,$30 and under,Davis,http://www.mustardseeddavis.com,tmsrestaurant@sbcglobal.net,(530) 758-5750,4.4 / 5,"Just fantastic. By far my favorite place in Davis. Excellent food, wonderful service, and a cozy atmosphere. Not sure what else I could ask for!",07/18/2012
Osteria Fasulo,http://www.opentable.com/osteria-fasulo?scpref=109&tab=2,4.5,"2657 Portage Bay East #8 Davis, CA  95616 ",59,Italian,$31 to $50,Davis,http://osteriafasulo.com,osteriafasulo@sbcglobal.net,(530) 758-1324,4.6 / 5,One of the best places I have been to lately. John the wait or was extremely helpful and cordial letting us know about the history if the restaurant. Food was awesome. The outdoor seating was large and roomy and the sounds from the fountains reminded me of Italy. I would highly recommend this restaurant to anyone who wants an incredible dining experience.,07/20/2012
Papapavlo's Bistro & Bar,http://www.opentable.com/papapavlos-bistro-and-bar?scpref=109&tab=2,4.4,"501 N Lincoln Center Stockton, CA  95207 ",50,Mediterranean,$30 and under,Stockton,http://www.papapavlos.com,papapavlos@sbcglobal.net,(209) 477-6133,4.4 / 5,Food was great and served in large quantities! Quick service as well.,07/08/2012
Paul Martin's American Bistro,http://www.opentable.com/paul-martins-american-bistro-roseville?scpref=109&tab=2,4.2,"1455 Eureka Rd.  Suite 100 Roseville, CA  95661 ",256,American,$30 and under,Roseville,http://www.paulmartinsamericanbistro.com,roseville@paulmartinsamericanbistro.com,(916) 783-3600,4.2 / 5,Enjoyed a friday evening out with our friends. Service and food was outstanding as it has been on our last three visits before this one. Cedar Plank Salmon is always incredible and the Heirloom Tomatoe & Burrata salad was fabulous.,07/13/2012
Piatti - Sacramento,http://www.opentable.com/piatti-sacramento?scpref=109&tab=2,4.2,"571 Pavilions Lane Sacramento, CA  95825 ",64,Italian,$30 and under,Sacramento,http://www.piatti.com,tpatterson@piatti.com,(916) 649-8885,4.2 / 5,Good food and service only dissappointment was that two items on menu were not available early in the evening.,07/19/2012
Pietro's Italian Restaurant,http://www.opentable.com/pietros-italian-restaurant?scpref=109&tab=2,4.7,"317 E Kettleman Lane Lodi, CA  95240 ",105,Italian,$30 and under,Lodi,http://www.pietroslodi.com,jpmurdaca@aol.com,(209) 368-0613,4.7 / 5,We loved our experience at Pietro's and will return!,07/19/2012
Pismo's Coastal Grill,http://www.opentable.com/pismos-coastal-grill?scpref=109&tab=2,4.4,"7937 N. Blackstone Fresno, CA  93720 ",175,Seafood,$30 and under,Fresno,http://www.pismos.com,sharon.pismos@yahoo.com,(559) 439-9463,4.4 / 5,"This place was fun. Beachy atmosphere, wood floors like decks/piers, lively conversations around us. I loved the beachy decor on the walls. The food was delicious. The grilled shark tasted fresh. I want to go back and try more of their fish selection. My husband was able to get a rare ribeye, even though our server cautioned it may not happen due to their style of preparation on the meat. Our server recommended the champagne viniagrette on my salad and he was right! Very good. I accepted the suggestion of bread for the table (because I love bread) but didn't realize until it came that it was prepared garlic bread. Would have liked plain, warm, crusty bread. I do look forward to going back.",07/19/2012
Plan B Restaurant,http://www.opentable.com/plan-b-restaurant?scpref=109&tab=2,4.6,"555 La Sierra Drive Sacramento, CA  95864 ",64,French,$30 and under,Sacramento,http://www.planbrestaurant.com,lucas@planbrestaurant.com,(916) 483-3000,4.6 / 5,We enjoyed a dinner chosen from a focused and well-varied menu. The cheese stuffed squash blossoms were light and delicious; we knew then we were off to a good start. The prawns were also good; the smashed potatoes silky. My duck breast was a litle overdone for my taste but then I like duck barely cooked. The duck was tender and flavorful.,07/16/2012
Pocket Bistro,http://www.opentable.com/pocket-bistro?scpref=109&tab=2,4.5,"6401 Riverside Blvd Sacramento, CA  95831 ",37,Contemporary American,$30 and under,Sacramento,http://pocketbistro.net,jade@pocketbistro.net,(916) 391-7990,4.5 / 5,Excellen food and service! They were also very accommodating to menu changes. A pleasureable experience and I will return.,07/18/2012
The Porch Restaurant & Bar - Sacramento,http://www.opentable.com/the-porch-restaurant-and-bar-sacramento?scpref=109&tab=2,3.9,"1815 K Street Sacramento, CA  95811 ",239,Southern,$30 and under,Sacramento,http://www.theporchsacramento.com,theporchsacramento@sbcglobal.net,(916) 444-2423,3.9 / 5,"Date night was very good at the Porch. The food was good, the atmosphere was good and the service was good. All around it was a good time and we will surely go back. My wife liked the fact that they do a different menu every day and it has today's date on it as well. Very nice touch.",07/21/2012
Putters Bistro,http://www.opentable.com/putters-bistro?scpref=109&tab=2,3.3,"19 Clubhouse Drive Chowchilla, CA  93610 ",4,Steakhouse,$30 and under,Chowchilla,http://www.puttersbistro.com,info@puttersbistro.com,(559) 665-7012,3.3 / 5,"Local restaurant, we eat here often, not because its convenient, because the food is good. Nice golf course view. Food was very good, service was also very good. Our server was very friendly, she made sure we had everything we needed.",06/29/2012
Ravenous Cafe,http://www.opentable.com/ravenous-cafe?scpref=109&tab=2,4.5,"7600 Greenhaven Drive Sacramento, CA  95831 ",25,European,$30 and under,Sacramento,http://www.ravenouscafe.com,wade@ravenouscafe.com,(916) 399-9309,4.5 / 5,The food was fabulous and the service was excellent! This is a restaurant where the patron is treated like royality. The place is small so I do recommend making reservations.,07/13/2012
Red Lantern – Thunder Valley Casino Resort,http://www.opentable.com/red-lantern-lincoln?scpref=109&tab=2,4.2,"1200 Athens Avenue Lincoln, CA  95648 ",19,Chinese,$30 and under,Lincoln,"","",(916) 408-8326,4.2 / 5,Food was excellent as was the service!,07/13/2012
Restaurant Thir13en,http://www.opentable.com/restaurant-thir13en?scpref=109&tab=2,4.2,"1300 H Street Sacramento, CA  95814 ",106,Contemporary American,$30 and under,Sacramento,http://www.thir13en.com,chef@thir13en.com,(916) 594-7669,4.2 / 5,"Foodwise, it was a little hit or miss. The pasta was delicious, the melon soup was awful. The oysters were fresh, but several were in spawning stage. The chocolate dessert was delicious, but there was no summer fruit dessert (like cobbler, pie, etc.) and no sorbet in a place as hot as Sacramento. A little more attention to things like this would make this place outstanding and fit for foodies.",07/14/2012
Rudy's Hideaway,http://www.opentable.com/rudys-hideaway?scpref=109&tab=2,4.3,"12303 Folsom Boulevard Rancho Cordova, CA  95742 ",135,Seafood,$30 and under,Rancho Cordova,http://www.rudyshideaway.com,rudyshideway@aol.com,(916) 351-0606,4.3 / 5,"Staff are extremely courteous,helpful and timely. Seafood was as great as usual.",07/20/2012
Ruth's Chris Steak House - Fresno,http://www.opentable.com/ruths-chris-steak-house-fresno?scpref=109&tab=2,4.2,"7844 N. Blackstone Avenue Suite 500 Fresno, CA  93720",23,Steakhouse,$31 to $50,Fresno,http://www.ruthschris.com/Steak-House/111113/Fresno,fresno@ruthschris.com,(559) 490-0358,4.3 / 5,"Food was fantastic. The service was really slow. An hour and a half to get our salads. The waiter was really nice and knew his food, but the wait to get out of there was about 3 hours.",07/14/2012
Ruth's Chris Steak House - Roseville,http://www.opentable.com/ruths-chris-steak-house-roseville?scpref=109&tab=2,4.6,"1185 Galleria Blvd., Suite P-120 Westfield Galleria at Roseville Roseville, CA  95678",56,Steak,$31 to $50,Roseville,http://www.ruthschris.com/Steak-House/4998/Roseville,roseville@ruthschris.com,(916) 780-6910,4.6 / 5,Went for my 70th bday and quite impressed with service from server Justin and all other servers. Steak was just too greasy (ribeye) for my taste.,07/08/2012
Ruth's Chris Steak House - Sacramento,http://www.opentable.com/ruths-chris-steak-house-sacramento?scpref=109&tab=2,4.6,"501 Pavilions Lane Sacramento, CA  95825 ",55,Steak,$31 to $50,Sacramento,http://www.ruthschris.com/Steak-House/5416/Sacramento,sacramento@ruthschris.com,(916) 286-2702,4.6 / 5,My favorite restaurant. What else can I say?,07/06/2012
Sapporo Grill,http://www.opentable.com/sapporo-grill?scpref=109&tab=2,3.6,"1118 16th Street Sacramento, CA  95814 ",20,Japanese,$31 to $50,Sacramento,http://sapporogrill.com,sapporogrill@yahoo.com,(916) 448-1818,3.6 / 5,"Came to the front desk. Was treated in a very aloof fashion until we told them we had a reservation and were early. Seating was horrible! They must be expecting clietele over 6' tall. My wife and I are 5'8"" and 5' 4"" and the table wss ridiculously high. The restaurant was basically empty. We looked over the menu, didn't like the food offering, it seemed to cater more to the sushi roll crowd than a japanese steakhouse. Waited for the server for about 10minutes in the empty restaurant. Server/Waiter/Waitress didn't show, started to feel uncomfortable, got up and left. My wife and I typically like quiet places. Rated the food good in order to submit the review, but we never ate.",07/13/2012
Scott's Seafood Grill & Bar - Folsom,http://www.opentable.com/scotts-seafood-grill-and-bar-folsom?scpref=109&tab=2,4.2,"9611 Greenback Lane Folsom, CA  95630 ",95,Seafood,$30 and under,Folsom,http://scottsseafood.net,folsom@scottsseafood.net,(916) 989-6711,4.2 / 5,"We took our son for his birthday dinner. The service was good. Our water glasses where filled as needed. The food was good and well prepared. The noise level was low and we were able to have a pleasant visit. I ordered wine and the steam of the glass was very sticky. After bringing it to the attention of the waiter, I was promptly brought another glass, but with less wine then the original.",07/20/2012
Scott's Seafood on the River,http://www.opentable.com/scotts-seafood-on-the-river?scpref=109&tab=2,4.2,"4800 Riverside Boulevard Sacramento, CA  95825 ",348,Seafood,$30 and under,Sacramento,http://www.scottsseafood.net,theriver@scottsseafood.net,(916) 379-5959,4.2 / 5,"Service was rushed. For a seafood restaurant, not mant fish choices.",07/21/2012
Seasons - Davis,http://www.opentable.com/seasons?scpref=109&tab=2,4.2,"102 F Street Davis, CA  95616 ",122,American,$30 and under,Davis,http://www.seasonsdavis.com,"",(530) 750-1801,4.3 / 5,"This is our special occasion place in Davis. The food is always excellent, very creative and tasty. This particular visit we had a bad waiter, inattentive and somewhat rude. As an example, ribs were the special this evening. We were seated at 7:15 and told they were out of them. When I was disappointed about that, his response was, ""should have gotten here earlier.""--and not in a joking manner. He basically was invisible all evening and, upon us asking, another waitgotham to get our bread. The host/manager(?) was great and picked up the slack too. Needless to say, the tip reflected his lousy service. Luckily the food here is so good!",07/18/2012
Sheepherder Bar & Grille,http://www.opentable.com/sheepherder-bar-and-grille?scpref=109&tab=2,3.6,"11275 Folsom Blvd. Rancho Cordova, CA  95742 ",30,American,$30 and under,Rancho Cordova,http://www.sheepherderbarandgrille.com,info@sheepherderbarandgrille.com,(916) 638-4584,3.6 / 5,"The scallops wrapped in salmon and the flat iron steak were both very good. However, the halibut was dry and overcooked big time. The chef needs to work on that entree. We have eaten here many times, and we always enjoy the clam chowder and warm sourdough bread with garlic butter. Our waiter, Ralph, was very efficient and personable. He was also waiting on a table of about 10 people, but he took very good care of our party of 4. We will return, but will not order the halibut.",07/10/2012
Sienna,http://www.opentable.com/sienna?scpref=109&tab=2,4.3,"3909 Park Drive El Dorado Hills, CA  95762 ",160,Californian,$30 and under,El Dorado Hills,http://www.siennarestaurants.com,info@siennarestaurants.com,(916) 941-9694,4.3 / 5,I thought our server cody was excellent. He had a trainee with him and it was the Trainee that surprised me with a Scallop dish....excellent choice. I let them surprise me with my meal.,07/19/2012
Skewers Kabob House,http://www.opentable.com/skewers-kabob-house?scpref=109&tab=2,4.6,"906 J Street Modesto, CA  95354 ",8,Mediterranean,$30 and under,Modesto,http://skewerskabobhouse.com,skewers209@gmail.com,(209) 525-3611,4.6 / 5,A team of seven went and the food was perfect. We arrived early and was seated.,05/20/2012
Spataro Restaurant and Bar,http://www.opentable.com/spataro-restaurant-and-bar?scpref=109&tab=2,4.2,"1415 L Street Sacramento, CA  95814 ",146,Italian,$30 and under,Sacramento,http://www.spatarorestaurant.com,spa@paragarys.com,(916) 440-8888,4.2 / 5,Excelent food and service. Only downfall is you almost always need to use the valet parking 7 bucks plus tip due to lack of street parking.,07/18/2012
Sudwerk,http://www.opentable.com/sudwerk?scpref=109&tab=2,3.6,"2001 2nd St Davis, CA  95618 ",21,American,$30 and under,Davis,http://www.sudwerk.com,mark@sudwerk.com,(530) 758-8700,3.6 / 5,"Food was delicious and definitely worth going back for. Very large menu with plenty of options for every palate. The beers were also very good. My family enjoyed the BBQ tri tip sandwiches, the schnitzel and a burger. Even the french fries were tasty! And the fresh fruit that was a side with the tri tip sandwiches was also very good-and fresh! My only suggestion is to have a more extensive kids menu as there were only three items on it.",07/19/2012
Suede Blue,http://www.opentable.com/suede-blue?scpref=109&tab=2,4.0,"1400 Eureka Road Roseville, CA  95661 ",72,Steakhouse,$30 and under,Roseville,http://suede-blue.com,suedeblue@pacdining.com,(916) 782-5525,4 / 5,Outstanding food and service. Charming wait staff. Very attractive property. Party of 5 (originally planned 6) was seated at an OVERSIZED table for 8....cold and certainly not conducive for conversation,07/19/2012
Taste Restaurant - Plymouth,http://www.opentable.com/taste-restaurant-plymouth?scpref=109&tab=2,4.6,"9402 Main Street Plymouth, CA  95669 ",239,Californian,$31 to $50,Plymouth,http://www.restauranttaste.com,info@restauranttaste.com,(209) 245-3463,4.6 / 5,the food is excellent. there is always a seasonal surprise.,07/15/2012
Ten22,http://www.opentable.com/ten22?scpref=109&tab=2,4.1,"1022 Second Street Sacramento, CA  95814 ",120,American,$30 and under,Sacramento,http://www.Ten22oldsac.com/,comments@ten22oldsac.com,(916) 441-2211,4.1 / 5,"Came from out of town & made reservation early in the week. Not happy with table given, and so we accommodated with patio table. But it was in the brick corner & HOT. Moved ourselves over, and it was way cooler. Our server Shawn was wonderful. Will be back!",07/20/2012
Tequila Museo Mayahuel,http://www.opentable.com/tequila-museo-mayahuel?scpref=109&tab=2,4.1,"1200 K Street, Suite 3 Sacramento, CA  95814 ",101,Mexican,$30 and under,Sacramento,http://www.tequilamuseo.com/,efiregroup@yahoo.com,(916) 441-7200,4.1 / 5,If you plan on talking to your friends on a weekend evening make other plans because the accoustics are terrible.The food is amazing and the tequila and Margaritas are the best in Sacramento.,06/29/2012
Toscana's Ristorante - Turlock,http://www.opentable.com/toscanas-ristorante-turlock?scpref=109&tab=2,4.5,"1801 Colorado Ave #190 Turlock, CA  95382 ",13,Californian,$30 and under,Turlock,http://www.toscanas.net,toscanas209@gmail.com,(209) 216-3555,4.5 / 5,Service and food were outstanding. The menu offers a nice selection of dishes which will make this a restaurant to visit often.,07/14/2012
Tower Bridge Bistro,http://www.opentable.com/tower-bridge-bistro?scpref=109&tab=2,4.0,"ES Sacramento 100 Capitol Mall Sacramento, CA  95814",26,Californian,$30 and under,Sacramento,http://www.towerbridgebistro.com,manager@towerbridgebistro.com,(916) 326-5050,4 / 5,"I ordered the Miso glazed salmon. By connotations one would consider that the chef would be using a traditional glaze with a miso base, however when I received my dinner all the chef had done was take a giant wad of miso paste, smear it on the salmon, and then torn it a little bit. It made me feel as the the chef had no idea what he was doing, all you could taste was the overpowering miso - which unless you're a miso conosieur, is not a good flavor in overly large quantities. Luckily, my dish was salvageable by scraping off all of the miso paste and the broth he had made for the soba noodles was quite good. My date had the roasted chicken, which even though was a little over, was far better than my entree.",07/18/2012
V Restaurant,http://www.opentable.com/v-restaurant?scpref=109&tab=2,4.5,"4028 Main Street Murphys, CA  95247 ",14,European,$31 to $50,Murphys,http://www.victoriainn-murphys.com/restaurant.html,mninos@sbcglobal.net,(209) 728-0107,4.5 / 5,"Outstanding experience for a special occasion trip to the small town of Murphys. Food was absolutely outstanding, service good, pleasant, helpful. Wine list good. Wines very good in a wine country setting. Very nice setting, indoors and out. Will return.",07/19/2012
Verona Cucina Italiana,http://www.opentable.com/verona-cucina-italiana?scpref=109&tab=2,4.6,"1700 McHenry Ave. Suite I-46 Modesto, CA  95350 ",18,Italian,$30 and under,Modesto,http://www.veronamodesto.com,info@veronas.net,(209) 549-8876,4.6 / 5,"Wonderful food and service considering how late we were. As always, the fish was fresh and amazing.",07/16/2012
Vines - Hyatt Regency Sacramento,http://www.opentable.com/vines-hyatt-regency-sacramento?scpref=109&tab=2,4.5,"1209 L Street Sacramento, CA  95814 ",11,Continental,$30 and under,Sacramento,http://sacramento.hyatt.com/hyatt/hotels/entertainment/restaurants/index.jsp,"",(916) 443-1234,4.5 / 5,Good food at a reasonable price for the lunch buffet. We've eaten here before and there was one change we didn't like. Bread rolls used to be available on the buffet table and are no longer offered. Now you must ask the server to bring bread which is a focaccia style and not the rolls previously offered.,04/19/2012
Waterboy,http://www.opentable.com/waterboy?scpref=109&tab=2,4.6,"2000 Capitol Avenue Sacramento, CA  95814 ",161,Provencal,$30 and under,Sacramento,http://www.waterboyrestaurant.com,"",(916) 498-9891,4.6 / 5,"Really enjoyed my experience at Waterboy. The food was excellence and the service was wonderful. I think the items were very well price considering the quality of the food and customer service the entire restaurant provides. I added a note to my Open Table reservation, and just like I requested we were seated at a more intimate table. I’m definitely going back!",07/17/2012
Wine & Roses,http://www.opentable.com/wine-and-roses?scpref=109&tab=2,4.4,"2545 W. Turner Rd. Lodi, CA  95242 ",86,Californian,$31 to $50,Lodi,http://winerose.com,restreservations@winerose.com,(209) 371-6160,4.4 / 5,"This was my second visit over the past two months. Ate inside this time as the temperature outside was just too hot. We had a fantastic Saturday lunch/brunch. Our first two wine selections were not available, but the third one was perfect, which made up for not having the first two. Lunch was fantastic. We each ordered something different and we all shared bites from one another. We only had two desserts, the chocolate chocolate cake and the tiramisu. Both were heavenly. Everything about the place is fantastic. The food presentation is top notch.",07/21/2012
Woodbridge Crossing,http://www.opentable.com/woodbridge-crossing?scpref=109&tab=2,4.0,"18939 N.Lower Sacramento Rd. Woodbridge, CA  95258 ",1,American,$30 and under,Lodi,http://www.woodbridgecrossing.net,"",(209) 366-1800,4 / 5,"All four of us ordered red meat at varying doneness. It was done to perfection. The medium rare, rare, and medium well was perfect.",06/17/2012
