name,rating,address,total reviews,cuisine,price,neighborhood,website,email,phone,review rating,review description,review dine date
Churchill's Steakhouse,4.3,"165 S Post St Spokane, WA  99201 ",19,Steakhouse,$50 and over,Spokane,http://www.churchillssteakhouse.com,"",(509) 474-9888,4.2 / 5,"Wonderful service, delicious food from the dinner roll to dessert!!!",07/19/2012
Chutney's,4.3,"938 110th Ave NE Bellevue, WA  98004 ",12,Indian,$30 and under,Bellevue,http://www.chutneys.com,billk25@hotmail.com,(425) 467-0867,4.3 / 5,Excellent food. Best Indian resturant in Seattle area.Curried mussels were fantastic.,07/17/2012
Chutneys Bistro,4.3,"1815 N 45TH ST # SUITE 103 Seattle, WA  98103 ",4,Organic,$30 and under,Wallingford,http://www.chutneysbistro.com,chutneysbistro@gmail.com,(206) 634-1000,4.3 / 5,Great food as always. We've been there many time but first time for Sunday buffet. It was great.,04/08/2012
Clinkerdagger,4.3,"West 621 Mallon Street Spokane, WA  99201 ",173,Steak,$31 to $50,Spokane,http://www.clinkerdagger.com,dmoon@r-u-i.com,(509) 328-5965,4.2 / 5,We are from California heading to a wedding in Sandpoint and someone on the plane recommended this restaurant. So pleased I would return in a minute.,07/13/2012
Coho Restaurant,4.4,"120 Nichols Street Friday Harbor, WA  98250 ",8,International,$30 and under,San Juan Islands,http://www.cohorestaurant.com,reservations@cohorestaurant.com,(360) 378-6330,4.4 / 5,"I intended to rate the ambience as outstanding but it would not ""stick.""",07/17/2012
Coldwater Bar & Grill,3.8,"1900 5th Avenue Seattle, WA  98101 ",14,Seafood,$30 and under,Downtown,http://www.starwoodhotels.com/westin/property/dining/attraction_detail.html?propertyID=1055&attractionId=42859,coldwaterbarandgrill@westin.com,(206) 256-7694,3.8 / 5,The food was excellent though the menu for lunch is less extensive than it used to be.,07/18/2012
Collections Cafe,4.2,"305 Harrison St Seattle, WA  98109 ",107,Northwest,$30 and under,Queen Anne,http://chihulygardenandglass.com/,cafe@chihulygardenandglass.com,(206) 753-4935,4.3 / 5,"We had a wonderful meal and evening at Collections Cafe.It is part of the Chihuly Museum and contains many of Dale Chihuly'sunusual collections. They were fun to look at and they giveyou a booklet about each one.The biggest surprise was the food. It was delicious - my kidsespecially enjoyed the short ribs.After dinner it we went into the museum, which made it a lovelyevening all around.",07/08/2012
Copperleaf Restaurant at Cedarbrook Lodge,4.5,"18525 36th Ave. South Seattle, WA  98188 ",108,Northwest,$31 to $50,Seatac,http://www.cedarbrooklodge.com,copperleaf@cedarbrooklodge.com,(206) 214-4282,4.5 / 5,"Copperleaf proved, once again to be a pleasure. We dined outside and were lucky to have a Jazz group playing (Apparently, Cederbrook has a Jazz series during the summer - could be a plus when arranging dinner). As with many good restuarant's Copperleaf focuses on locally sourced and sustainable purveyors. My porcini and fig appetizer was simply fantastic. The lamb was good, however it lacked adequate seasoning and was overcooked (medium vs. medium rare). My wife had the vegetarian main - beautifully presented, good flavors - another excellent dish. We will return again, this place continues to improve and impress; just need to season a bit better and get the meat temperature to order.",07/06/2012
The Coterie Room,4.1,"2137 2nd Ave Seattle, WA  98121 ",160,Contemporary American,$30 and under,Downtown,http://www.thecoterieroom.com,information@thecoterieroom.com,(206) 956-8000,4.1 / 5,Great (and fun) menu. Lots of diverse choices. Fun atmosphere with the perfect level of service. Friendly knowledgeable staff.,07/20/2012
Crossroads Bar & Grill,3.4,"15600 Northeast 8th Street Suite J-1 Bellevue, WA  98008",11,American,$30 and under,Bellevue,http://neighborhoodgrills.com/crossroads/index.html,charlene@neighborhoodgrills.com,(425) 457-7905,3.4 / 5,"I like the neighborhood feel of Crossroads Bar & Grill, located in Bellevue's Crossroad Mall. Our meals are always well prepared, and the service is done with a smile.",06/22/2012
Crow,4.2,"823 5th Ave N Seattle, WA  98109 ",150,Contemporary American,$30 and under,Queen Anne,http://www.eatatcrow.com,info@eatatcrow.com,(206) 283-8800,4.2 / 5,"We say up at the bar near the kitchen. The chefs/cooks were super friendly and we really enjoyed talking to them. The food was almost really good. It definitely wasn't bad. There was just something missing from each dish - like when you try cooking a new dish at home and you feel you got close to the intent of the recipe but missed an important step. The pork chop was well seasoned but the farro underneath along with the vegetables were somewhat lackluster.Overall, it was good. Not great. Not bad. But it just can't compete with a place like terra plata which I would put in the same category.",07/19/2012
Crush - Seattle,4.4,"2319 E. Madison Street Seattle, WA  98112 ",174,Contemporary American,$31 to $50,Leschi / Madrona / Madison Park,http://crushonmadison.com,nicole@chefjasonwilson.com,(206) 302-7874,4.4 / 5,"we had a 10-course tasting menu dinner and probably 7/10 i really enjoyed, 3 dishes being the top are the scallops, salmon tartare and gnocchi. great service and attention to detail.",07/17/2012
Cuoco,4.0,"310 Terry Avenue North Seattle, WA  98109 ",258,Italian,$30 and under,Lake Union / Eastlake,http://cuoco-seattle.com,pattyj@tomdouglas.com,(206) 971-0710,4 / 5,The food was really fresh and tasty and our server was friendly and amazing. Loved the outdoor seating option on a rare warm summer evening in Seattle.,07/19/2012
Cutters Crabhouse,4.0,"2001 Western Ave. Seattle, WA  98121 ",199,Seafood,$31 to $50,Belltown / Pike Place Market,http://www.cutterscrabhouse.com,"",(206) 448-4884,4 / 5,"This restaurant definitely caters to tourists. I felt the food was good, but nothing special. I felt that it was over priced. In my opinion, Etta's across the street is much better for about the same prices.",07/18/2012
Dahlia Lounge,4.4,"2001 4th Ave. Seattle, WA  98121 ",352,Northwest,$31 to $50,Downtown,http://tomdouglas.com/index.php?page=dahlia-lounge,privatedining@tomdouglas.com,(206) 682-4142,4.4 / 5,"Our waitress was a bit haughty, we ordered drinks and bread before lunch. We had to ask about the bread which arrived moments before our lunch. Would have preferred to have the bread with our drinks. Otherwise, it was a good lunch; great food!",07/19/2012
Daily Grill - Seattle,4.0,"629 Pike Street Seattle, WA  98101 ",89,Steak,$30 and under,Downtown,http://www.dailygrill.com,seattledg@thegrill.com,(206) 624-8400,4 / 5,"The food was great,as usual. The Chicken Pot Pie is a show stealer and has been one of our favorites for years. I would highly recommend that one tries it.A great evening.",06/27/2012
Daniel's Broiler - Bellevue,4.4,"10500 NE 8th Bellevue, WA  98004 ",301,Steak,$31 to $50,Bellevue,http://www.schwartzbros.com/daniels-broiler/daniels-bellevue/,danielsbellevue@schwartzbros.com,(425) 462-4662,4.4 / 5,Staff was attentive and paid attention to Open Table reservation.,07/18/2012
Daniel's Broiler - Lake Union,4.4,"809 Fairview Place North Seattle, WA  98105 ",152,Steak,$31 to $50,Lake Union / Eastlake,http://www.schwartzbros.com/daniels-broiler/daniels-lake-union/,danielslakeunion@schwartzbros.com,(206) 621-8262,4.4 / 5,"We had a great time, and our friend from NY said it was his best meal ever!",07/18/2012
Daniel's Broiler - Leschi,4.2,"200 Lake Washington Blvd Seattle, WA  98122 ",138,Steak,$31 to $50,Leschi / Madrona / Madison Park,http://www.schwartzbros.com/daniels-broiler/daniels-leschi/,danielsleschi@schwartzbros.com,(206) 329-4191,4.2 / 5,A favorite haunt with my dad. The best steaks in Seattle.,06/26/2012
The Davenport Signature Buffet,4.6,"10 S Post St Spokane, WA  99201 ",29,American,$31 to $50,Spokane,http://www.thedavenporthotel.com/dining/brunch,info@thedavenporthotel.com,(509) 789-6848,4.6 / 5,The breakfast buffet is worth the 7 hour drive. It is fun and elegant. My 16 year old daughter and I both feel special when we are here. The food is as exceptional as the presentation.,07/15/2012
The Dining Room at Salish Lodge & Spa,4.4,"6501 Railroad Ave SE Snoqualmie, WA  98065 ",253,Northwest,$31 to $50,Snoqualmie,http://www.salishlodge.com/diningroom.php,reservations@salishlodge.com,(800) 272-5474,4.4 / 5,greeting staff and serving staff were outstanding. they all played along very well to help surprise my husband for his 65th birthday.,07/18/2012
Dockside Bistro,4.4,"501 Columbia St. NW #B Olympia, WA  98501 ",62,Northwest,$30 and under,Olympia,http://www.docksidebistro.com,docksidebistro@msn.com,(360) 956-1928,4.4 / 5,"Pricey and menu was limited, but what we had (halibut and salmon and salads) was very good. Not great, but very good. Nice view of the marina and service was very good also.",07/10/2012
El Gaucho - Bellevue,4.6,"450 108th Avenue Northeast City Center Plaza Bellevue, WA  98004",68,Steak,$50 and over,Bellevue,http://www.elgaucho.com,dscherling@elgaucho.com,(425) 455-2715,4.6 / 5,Impeccable service and great food. Went with the carved porterhouse for two. Great concept and great taste. We did medium rare and that was the way to go. Wicked Shrimp for an appetizer was key. We'll be back!,07/17/2012
El Gaucho - Seattle,4.4,"2505 First Avenue Seattle, WA  98121 ",55,Steak,$50 and over,Downtown,http://www.elgaucho.com,cmills@elgaucho.com,(206) 728-1337,4.4 / 5,"What can I say, expensive, but worth EVERY dollar. Finest steak in a long time",07/19/2012
El Gaucho - Tacoma,4.6,"2119 Pacific Avenue Tacoma, WA  98402 ",34,Steak,$50 and over,Tacoma,http://www.elgaucho.com,jamesc@elgaucho.com,(253) 272-1510,4.6 / 5,This is one of the premier steak houses in the Northwest. Food is always excellent as is the service. The only complaint is the price.,07/10/2012
Elliott's Oyster House,4.3,"1201 Alaskan Way Pier 56 Seattle, WA  98101",400,Seafood,$30 and under,Waterfront / Belltown ,http://www.elliottsoysterhouse.com,elliotts@conrests.com,(206) 623-4340,4.3 / 5,This was amazing place to eat! The service by Kat was unbelievable. She was the best server that I have ever had!,07/19/2012
emmer & rye,4.0,"1825 Queen Anne Ave N Seattle, WA  98109 ",155,American,$31 to $50,Queen Anne,http://www.emmerandrye.com,info@emmerandrye.com,(206) 282-0680,4.1 / 5,"This was our first visit to e&r and we were celebrating our anniversary to we were ready to splurge. The cocktails were delicious. Quite possibly the best manhattan ever, according to my husband. We had charcuterie to start. The server made excellent an excellent recommendation of the coppola. I ordered the pork shoulder and my his and had the pasta with mushrooms and snap peas. The portions were appropriate for single servings and everything was incredibly flavorful. I wish I could prepare a carrot the way they do at e&r! Anyway, all of the staff was very friendly, the outdoor seating was enjoyable and felt like we were somewhere special. I'm not sure how I feel about the prices and portions but it is high quality food.",07/18/2012
Epulo Bistro,4.3,"526 Main Street Edmonds, WA  98020 ",95,Northwest,$30 and under,Edmonds,http://www.epulobistro.com,info@epulobistro.com,(425) 678-8680,4.3 / 5,3 different entrees all designed well good flavor but all overbooked by cook. Nice atmosphere. Considering price for quality not likely to return.,07/13/2012
Etta's Seafood,4.2,"2020 Western Avenue Seattle, WA  98121 ",268,Northwest,$31 to $50,Belltown / Pike Place Market,http://www.tomdouglas.com/restaurants/ettas,gretcheng@tomdouglas.com,(206) 443-6000,4.2 / 5,Food is always excellent at Etta's. I wasn't too fond of getting charged for bread. Our server was too serious. She didn't smile even once.,07/20/2012
EVO Tapas Kitchen & Cabaret,2.9,"1715 E. Olive Way Seattle, WA  98102 ",8,Tapas / Small Plates,$30 and under,Capitol Hill / First Hill,http://www.evo-seattle.com,info@evo-seattle.com,(206) 328-5293,2.9 / 5,"EVO is still finding its groove. The menu descriptions don't always match the food that is served which is a little annoying. Overall quality is good for the price but they need to tweak the menu and add some other options - just a little too limited. That said, it won't keep me from returning for a drink and nosh, I just won't go there expecting to have a ""full"" meal.",06/19/2012
FareStart,4.4,"700 Virginia Street Seattle, WA  98101 ",206,American,$30 and under,Downtown,http://www.farestart.org,reservations@farestart.org,(206) 267-7601,4.4 / 5,After dinner there was a graduation ceremony for the students who successfully completed the program. It topped of a very pleasant evening.,07/19/2012
Fins Bistro,4.1,"301 Front Street North Issaquah, WA  98027 ",39,Seafood,$30 and under,Issaquah,http://www.finsbistro.com,finsbistro@aol.com,(425) 392-0109,4 / 5,"Great food, good prices, worth checking out!",07/15/2012
Firenze Ristorante Italiano,4.1,"15600 NE 8th ST Bellevue, WA  98008 ",22,Italian,$30 and under,Bellevue,http://firenzerestaurant.com,"",(425) 957-1077,4.2 / 5,Ok but not great. Impossible to find with. Gps.,06/03/2012
Flying Fish,3.9,"300 Westlake Ave North Seattle, WA  98109 ",95,Seafood,$31 to $50,Lake Union / Eastlake,http://www.flyingfishseattle.com,anna@flyingfishseattle.com,(206) 728-8595,3.9 / 5,"We ordered the pan-fried halibut with corn and poblano cream, and tomatillo salsa. An amazing, delicious, satisfying dish. Service was attentive and friendly. The only (slightly) dissatisfying thing was the wine list. It was hard to find something appealing, especially by the glass. I would suggest more Washington syrahs, cabernet sauvignons and red blends. I would add a couple sauvignon blancs from New Zealand—since they do them better than almost anyone—and a seasonal rose wine from Provence. The current list seems like an afterthought, rather than much thought going into it. Otherwise, great experience.",07/14/2012
Fresh Bistro,4.2,"4725 42nd Ave. S.W. Seattle, WA  98116 ",78,International,$30 and under,West Seattle/Alki,http://www.freshbistroseattle.com/,eat@freshbistroseattle.com,(206) 935-3733,4.2 / 5,"Fresh Bistro is from the same people who bring Seattle Herban Feast, and it is one of a growing pantheon of superior dining choices in West Seattle. We are regulars for brunch (which they serve until 3, a full hour longer than their local competition) and we have tried pretty much everything on that menu. Don't miss the coffee cake!",07/17/2012
Front Street Grill,3.9,"20 NW Front Street Coupeville, WA  98239 ",36,Steak,$30 and under,Whidbey Island,http://fsgcoupeville.com,dan@viewridgeconstruction.com,(360) 682-2551,3.9 / 5,"When we arrived, our table was ready even though we were early. However, the wait person did not ask for our drink order for 15 minutes - we had hoped to get happy hour prices. When we inquired about happy hour, we were told that it was over even though we had been sitting there for 15 minutes.There were lots of young kids which is great if you want a place that is kid friendly. It happens that we did not. We left the restaurant without ordering.",07/16/2012
Gateway to India - Gig Harbor,5.0,"6565 Kimball Dr Gig Harbor, WA  98406 ",1,Indian,$30 and under,Gig Harbor,http://gatewaytoindiarestaurant.com,Gatewaytoindia@live.com,(253) 851-2688,5 / 5,"My Dad and I came for dinner before seeing The Hunger Games movie.I am 16 and my dad is 47. He has had Indian food before, but I have not, so he let mechoose the restaurant. I eat all types of ethnic food and I am a good eater...I had a great time at Gateway To India...The food was awesome and I was able to talk with my Dad and catch up without it being too noisy. I asked Mom to make our reservation and it worked out great on Open Table! We will be back! Emily Meyer, age 16,Gig Harbor, WA",04/06/2012
The Georgian,4.5,"411 University Street Seattle, WA  98101 ",111,Northwest,$31 to $50,Downtown,http://www.fairmont.com/seattle/GuestServices/Restaurants/TheGeorgian.htm,bojana.marusic@fairmont.com,(206) 621-7889,4.5 / 5,"The Georgian is one of my favorite places to eat in Seattle. I've had several dinners there with both excellent food and service. I was excited to take a friend there for lunch recently; expecting the same high standards of service. However, I couldn't have been more dissapointed. The service was disorganized and forgetful - I never ended up getting the drink I ordered at the beginning of my meal, and my original waiter never came back to the table. Our glasses remained empty during the meal and it took a long time to flag anyone down to even bring more water. The food was not up to the Georgian's high dinner standards either - portions were very small for the price and even the clam chowder was bland. Only worth going for dinner.",07/08/2012
Gianfranco Ristorante Italiano,4.6,"8150 Railroad Ave. SE #C Snoqualmie, WA  98065 ",29,Italian,$30 and under,Snoqualmie,http://www.gianfrancosnoqualmie.com,gianfrancosnoqualmie@gmail.com,(425) 888-6621,4.6 / 5,"Great environment to enjoy conversation with friends. Service was very personal and real. There was no push to hurry up and get you in and out. The end result was I enjoyed a relaxing evening out with an excellent selection of varied dishes. I definitely will have to return to try more dishes as well as the numerous wine selections. Whenever I dine, I enjoy the surprises you get when you try the specials of the day. I tried the Penne Gianfranco dish and truly enjoyed my meal with a smile.",07/13/2012
Giuseppe's Al Porto,4.2,"21 Bellwether Way Suite A Bellingham, WA  98225",89,Italian,$30 and under,Bellingham,http://Giuseppesitalian.com,info@giuseppesitalian.com,(360) 714-8412,4.3 / 5,Wonderful place to eat. We sat outside and enjoyed the view of the marina with many boats visible. The steak was excellent and cooked the way we like it. Great service. We live in Colorado and were in town for a wedding. This restaurant was recommended by our hotel.,07/13/2012
Golden Beetle,4.1,"1744 NW Market Street Seattle, WA  98107 ",85,Mediterranean,$30 and under,Ballard / Fremont,http://www.Golden-Beetle.Com,aaron@golden-beetle.com,(206) 706-2977,4.1 / 5,"Beautifully prepared, fabulously flavorful -- everything!",07/16/2012
Graces 5,4.4,"8110 164th Ave NE Redmond, WA  98052 ",114,Northwest,$30 and under,Redmond,http://www.graces5.com,eat@graces5.com,(855) 472-2375,4.3 / 5,Outdoor tables too low but other than that it was great. I loved the Fetuccini Alfredo,07/19/2012
Grazie Ristorante - Canyon Park,4.3,"23207 Bothell - Everett Hwy SE Bothell, WA  98021 ",76,Italian,$30 and under,Bothell / Mill Creek,http://www.grazierestaurant.com/canyonpark/index.htm,info@grazierestaurant.com,(425) 402-9600,4.3 / 5,"As always, a great evening out at Grazie! Staff is wonderful and the food terrific. We will be back!",07/13/2012
Grazie Ristorante - Southcenter,4.4,"16943 Southcenter Pkwy Tukwila, WA  98188 ",76,Italian,$30 and under,Tukwila,http://grazierestaurant.com/southcenter/index.htm,maria@grazierestaurant.com,(206) 575-1606,4.4 / 5,"The wine was tasty, the lamb was delicious and the desert was yummy. The ambiance was great.",04/01/2012
Greenlake Bar & Grill,3.7,"7200 E Greenlake Dr. N Seattle, WA  98115 ",11,American,$30 and under,Green Lake,http://neighborhoodgrills.com/greenlake/index.html,joann@neighborhoodgrills.com,(206) 729-6179,3.7 / 5,"We felt truly welcomed when we entered the restaurant. The guy who welcomed us was also our server, and he was equally good at that role. The tomato basil soup was the best I've ever had. I'd love to get the recipe. The hamburger sliders were very good--so filling that I took one and a half of the three home. I want to go back and get one of the great sounding desserts--maybe just for dessert and coffee.",05/21/2012
Harborside by McCormick and Schmick's,3.9,"1200 Westlake Avenue North Seattle, WA  98109 ",114,Northwest,$31 to $50,Lake Union / Eastlake,http://www.HarborsideSeattle.com,mssh@ldry.com,(206) 270-9052,3.9 / 5,"The dining experience overall was a good one but I, and my friends, felt that we weren't taken seriously because of our youth. Money is money, and whether I'm spending it at your establishment or at another makes no difference to me. Stop treating youth as if we're not valid patrons. Beyond that, the view was spectacular and I could happily eat your food all day long, it was delicious.",07/19/2012
Harissa Mediterranean Cuisine,4.5,"2255 NE 65th St Seattle, WA  98115 ",6,Lebanese,$30 and under,Green Lake,http://www.harissaofseattle.com,harissaofseattle@gmail.com,(206) 588-0650,4.5 / 5,"something new.... food was great. They do have an outside eating area - went there for lunch on a sunny day it was great being out doors. Liked the food , went back for a dinner. TRY IT !!!",06/08/2012
Hi-Life,4.0,"5425 Russell Avenue Seattle, WA  98107 ",42,American,$30 and under,Ballard / Fremont,http://www.chowfoods.com/hilife/,hi-life@chowfoods.com,(206) 784-7272,4 / 5,"I haven't been to hi-life since I've had kids and it's because I remembered being a nicer restaurant than a kid-friendly place would be. I require a lot of friendliness because I have 2-year-old twins. But, a friend told me it's actually very kid-friendly and they were right! We had a great time and the food and wine were very good.",07/14/2012
Hoist House Restaurant at Swiftwater Cellars,4.4,"301 Rope Rider Drive Cle Elum, WA  98922 ",36,Northwest,$31 to $50,Cle Elum,http://www.swiftwatercellars.com,info@swiftwatercellars.com,(509) 674-6555,4.4 / 5,"Bit of a train wreck. Waited 45 minutes for food and it was not ready to be served. Clearly a problem with the kitchen but made worse by the server. Surly, outwardly hostile about the delay. Towards us? Towards the kitchen? Hard to tell leaving us extremely uncomfortable. Had to cancel resi for next night. Comped two entries but treated us poorly at the same time. Note to establishment. Don't refund customer money AND make them mad.",07/06/2012
Hook & Plow,3.4,"2100 Alaskan Way Seattle, WA  98121 ",11,Gastro Pub,$30 and under,Downtown,http://www.hookandplow.com,Dustin.Fangman@Marriott.com,(206) 256-1040,3.4 / 5,"Noisy! Good food, but don't plan on having a conversation.",07/13/2012
How To Cook A Wolf,4.4,"2208 Queen Ann Ave N Seattle, WA  98109 ",154,Italian,$31 to $50,Queen Anne,http://www.ethanstowellrestaurants.com/howtocookawolf/,info@ethanstowellrestaurants.com,(206) 838-8090,4.4 / 5,"great food and service, music too loud first hour but then turned down for dinner at 6:30 PM.",07/18/2012
Hunger,4.0,"3601 Fremont Ave N. Seattle, WA  98103 ",35,Mediterranean,$30 and under,Ballard / Fremont,http://www.hungerseattle.com,info@hungerseattle.com,(206) 402-4854,4 / 5,The tapas for dinner was excellent--the preparations were unusual and creative. Would certainly go back for lunch or dinner !,07/12/2012
The Hunt Club,3.9,"900 Madison Seattle, WA  98104 ",56,American,$30 and under,Capitol Hill / First Hill,http://www.hotelsorrento.com/dining/index.cfm,huntclub@hotelsorrento.com,(206) 343-6156,3.8 / 5,"Our server was attentive, but unobtrusive, which was important to our group. Everyone was pleased with their meal selection.",07/09/2012
I Love Sushi on Lake Bellevue,4.3,"23 Lake Bellevue Drive Bellevue, WA  98005 ",27,Japanese,$31 to $50,Bellevue,http://www.ilovesushi.com,wllc1010@qwestoffice.net,(425) 455-9090,4.3 / 5,Wow! What a find! Everything from the location to food to service was amazing..I will more than definitely return to this location.,07/20/2012
Icon Grill,4.0,"1933 5th Avenue Seattle, WA  98101 ",132,American,$30 and under,Downtown,http://www.icongrill.net,nmusser@icongrill.com,(206) 441-6330,4 / 5,"Had the mac n cheese with bbq pork that was supposedly a 'winner' of some contest. Unfortunately, couldn't finish the whole thing. Tasted like it came from a box aside from the bbq pork. The fried chicken was very good.",07/19/2012
Il Bistro,4.2,"93A Pike Street Seattle, WA  98101 ",123,Italian,$31 to $50,Belltown / Pike Place Market,http://www.ilbistro.net,nick@ilbistro.net,(206) 682-3049,4.2 / 5,"We were very pleased with Il Bistro,we requested a quiet table preferebly in a corner for we were celebrating our wedding anniversary and we were very pleased when we arrived. The service,food and atmosphere was very good,no complaints,would definately go there again.",07/18/2012
Il Fornaio - Seattle,4.0,"600 Pine Street Seattle, WA  98101 ",181,Italian,$30 and under,Downtown,http://www.ilfornaio.com,seattle@ilfo.com,(206) 264-0994,4 / 5,"We were a group of 14 and had a great meal, excellent service and a fun night thanks to the whole team at Il Fornaio Seattle. Special thanks to Lee for making our night super!",03/29/2012
Il Terrazzo Carmine,4.6,"411 1st Ave S Seattle, WA  98104 ",123,Italian,$31 to $50,Downtown,http://www.ilterrazzocarmine.com/,carminesseattle@gmail.com,(206) 467-7797,4.6 / 5,I loved my appetizer and main course-- the veggies were really flavorful! My husband loved his steak.,07/20/2012
Indochine Asian Dining Lounge,4.3,"1924 Pacific Avenue Tacoma, WA  98402 ",111,Asian,$30 and under,Tacoma,http://indochinedowntown.com/,info@indochinedowntown.com,(253) 272-8200,4.3 / 5,I have been going here for years. It is a great place with great food and excellent service. This is always the #1 place I recommend to people.,07/18/2012
Ivar's Acres of Clams,4.2,"1001 Alaskan Way Pier 54 Seattle, WA  98104",236,Seafood,$30 and under,Waterfront / Belltown ,http://www.ivars.com,u001@KeepClam.com,(206) 624-6852,4.2 / 5,"Seemed like any other chain restaurant with no attention to personal attention. Everyone was brought in with a buzzer that ignored the reservations that we had. Request for a windowside table were denied even thought there were two empty tables cleaned and ready.The seafood was fresh and good, and was certainly worth it.",07/15/2012
Ivar's Mukilteo Landing,4.3,"710 Front Street Mukilteo, WA  98275 ",218,Seafood,$30 and under,Mukilteo,http://www.ivars.com,u004@keepclam.com,(425) 742-6180,4.3 / 5,"Great as usual. If you are looking for a place to celebrate something special it is your destination. The food is simply great, servers are friendly and the view behind the window is spectacular.On the other hand you can admit necessity to book in advance to have good table.",07/19/2012
Ivar's Salmon House,4.1,"401 NE Northlake Way Seattle, WA  98105 ",369,Seafood,$30 and under,Lake Union / Eastlake,http://www.ivars.com,u003@KeepClam.com,(206) 632-0767,4.1 / 5,"Very good food and service, lovely view, very noisy.",07/19/2012
Jacobi's Cafe,3.8,"416 N. 2nd Ave. Walla Walla, WA  99362 ",12,Italian,$30 and under,Walla Walla,http://www.jacobiscafe.com,vince@jacobiscafe.com,(509) 525-2677,3.8 / 5,"3 generations went there for the All You Can Eat Spaghetti and Meatballs. There wasn't just one type of sauce, but 4! And choice of meatballs or italian sausage. Salad and bread included. The food was wonderful! The service was great! It was a hot day, we were there in late afternoon, and were able to sit outside, in the shade. The ambience was perfect for everyone. Totally recommend Jacobi's to anyone looking for fantastic food and service!",07/11/2012
Japonessa,4.2,"1400 First Ave Seattle, WA  98101 ",227,Japanese,$30 and under,Belltown / Pike Place Market,http://www.japonessa.com,yuriko@japonessa.com,(206) 971-7979,4.3 / 5,"We were running late and had tickets for the symphony later that night. The server did everything to make sure we got our food quickly and got to our show on time. There was no stress, because we knew she was on top of it. It was great service and the food was really good!",07/12/2012
John Howie Steak,4.5,"11111 NE 8th Street Suite 125 Bellevue, WA  98004",175,Steakhouse,$50 and over,Bellevue,http://www.johnhowiesteak.com,"",(425) 440-0880,4.5 / 5,"The best Steakhouse in Seattle and one of the best in the US. Beautiful and romantic dining room, outstanding food and service!",07/17/2012
Julia's of Wallingford,4.0,"4401 Wallingford Ave N Seattle, WA  98103 ",24,Contemporary American,$30 and under,Wallingford,http://www.juliasrestaurantseattle.com/,bigkarsten@aol.com,(206) 633-1175,4 / 5,Julia's is a quaint bistro with friendly service and a nice variety on the menu!,06/19/2012
Julia's on Broadway,3.8,"300 Broadway East Seattle, WA  98102 ",9,American,$30 and under,Capitol Hill / First Hill,http://juliasrestaurantseattle.com/,bigkarsten@aol.com,(206) 860-1818,3.8 / 5,"Subpar food, mediocre service. The only plus was that the show Le Faux was great. Any decent restaurant should take Amex... hint hint hint. Once the waiter took his shirt off things got much better.",07/06/2012
JUNO,4.1,"700 3rd Ave Seattle, WA  98104 ",35,Northwest,$31 to $50,Downtown,http://www.JunoRestaurant.com,"",(206) 631-8080,4.1 / 5,Everything was of the highest quality. Made a lunch reservation for 3 & they had a table already set up.,07/17/2012
Kingfisher Restaurant and Wine Bar at Sleeping Lady,4.2,"7375 Icicle Road Leavenworth, WA  98826 ",16,Northwest,$31 to $50,Leavenworth,http://www.sleepinglady.com/kingfisher-dining-lodg,dining@sleepinglady.com,(800) 574-2123,4.2 / 5,"It is an incredible to find a restaurant that maintains high quality food in an area where tourists flock. The King Fisher restaurant added an incredible place to eat in a special resort at the Sleeping Lady. The food and wine selection are outstanding, the buffet style is different compared to the typical buffets in Las Vegas, the server made sure that food are not wasted yet everyone will have plenty of opportunity to have seconds, thirds, etc. and still maintain fresh food. There is no doubt in my mind return here pretty soon and recommend this restaurant, and Sleeping Lady Resort, to others who seeks a combination of relaxation, wilderness, and exellent food.",05/26/2012
Koral Bar & Kitchen,3.6,"900 Bellevue Way NE, Suite 100 Bellevue, WA  98004 ",108,Contemporary American,$30 and under,Bellevue,http://www.koralbellevue.com,tracy@koralbellevue.com,(425) 623-1125,3.6 / 5,"We were there for a special occasion but there was no attention given by staff. Food was good and our waitress was prompt, but everything felt a bit ""flat"".",07/19/2012
La Bete,4.4,"1802 Bellevue Ave Seattle, WA  98122 ",85,Northwest,$31 to $50,Capitol Hill / First Hill,http://www.labeteseattle.com,info@labeteseattle.com,(206) 329-4047,4.4 / 5,"Food was ok, would not recommend it to a foodie.",07/18/2012
La Lot Restaurant and Bar,3.0,"925 Stewart Street #102 Seattle, WA  98101",5,Vietnamese,$30 and under,Belltown / Pike Place Market,http://lalotseattle.com,lalotseattle@gmail.com,(206) 682-8812,3 / 5,"Took my mother for Mother's Day and we had a very nice meal. We had the green papaya salad and the scallops wrapped in Betel leaves--both good and the papaya salad was a big portion. For entrees, we shared the short ribs in wine--these were very tasty but a little too fatty. We also had the pork/shrimp in clay pot--this was excellent but the shrimp were a little overcooked but I would totally have this again. The other dish was the garlic green beans which were excellent. Will totally return. We actually recommended Lo Lot to a local resident walking past the front door as we were leaving :)",05/13/2012
Lake Forest Park Bar & Grill,3.7,"17535 Ballinger Way NE Lake Forest Park, WA  98155 ",6,American,$30 and under,Bothell / Mill Creek,http://neighborhoodgrills.com/lakeforest/index.html,rick@neighborhoodgrills.com,(206) 364-1261,3.6 / 5,"I found the food tasteless and bland. I had the Buttermilk Chicken, the thigh was still red in the middle, the potatoes I could have hung paper with. The slaw was passable. My daughter had Beef Stroganoff. It was nothing more than a few chunks of meat(?)on over- done noodles. The wine was good tho.",03/08/2012
