name,url,rating,address,total reviews,cuisine,price,neighborhood,website,email,phone,review rating,review description,review dine date
Billy Berk's,http://www.opentable.com/billy-berks?scpref=109&tab=2,3.8,"99 South 1st Street San Jose, CA  95113 ",67,Contemporary American,$30 and under,San Jose,http://www.maxsworld.com/billyberks/map.php?id=11,billyberkssj@maxsworld.com,(408) 292-4300,3.8 / 5,"Just okay, the Asian salad I had was soaked in dressing and far to much Hoisin sauce was used",07/18/2012
BIN 38,http://www.opentable.com/bin-38?scpref=109&tab=2,3.9,"3232 Scott Street San Francisco, CA  94123 ",108,Contemporary American,$30 and under,Marina / Presidio,http://www.bin38.com,info@bin38.com,(415) 567-3838,3.9 / 5,"Too noisy and rather overpriced, we thought.",07/20/2012
Birk's,http://www.opentable.com/birks?scpref=109&tab=2,4.0,"3955 Freedom Circle Santa Clara, CA  95054 ",272,American,$31 to $50,Santa Clara,http://www.birksrestaurant.com,info@birksrestaurant.com,(408) 980-6400,4 / 5,I was a little disappointed in the steak. It was cooked perfectly and was tender however not flavorful. Got a great wine recommendation from the very nice waitress but for $100 a bottle it should be great. : ),07/17/2012
Biscuits & Blues,http://www.opentable.com/biscuits-and-blues?scpref=109&tab=2,4.3,"401 Mason St. San Francisco, CA  94102 ",101,Southern,$30 and under,Downtown / Union Square,http://www.biscuitsandblues.com,info@biscuitandblues.com,(415) 292-2583,4.3 / 5,Overall a very nice evening. My mom was visiting from Florida and wanted a real SF jazz experience - I think she got it. She and my Aunt really enjoyed the evening. She needed special accessible assistance and was given personalized service from the curb to our seat. Great place for that special evening out on the town.,07/13/2012
Bisou,http://www.opentable.com/bisou?scpref=109&tab=2,4.1,"2367 Market Street San Francisco, CA  94114 ",208,French,$30 and under,Castro / Noe / Glen Park,http://www.bisoubistro.com  ,contact@bisoubistro.com,(415) 556-6200,4.1 / 5,"A nice cafe in the Castro. But if you are seated upstairs, be wary of the air conditioning which blows directly into the seating area. Being cold all through dinner definitely detracted from the experience, and distracted us from the food.",07/13/2012
Bissap and Little Baobab,http://www.opentable.com/bissap-and-little-baobab?scpref=109&tab=2,4.0,"3372 19th Street San Francisco, CA  94110 ",36,African,$30 and under,Mission / Bernal Heights,http://www.bissapbaobab.com,marcosenghor@yahoo.com,(415) 826-9287,4 / 5,"It was my first time trying African cuisine, and the senegalese food this place offered was great, the sauces they use for there dishes were delecious.And the cocktail menu was good too, it was different and refreshing.They had Flamenco dancers at 8!",07/14/2012
Bistro 10UN,http://www.opentable.com/bistro-10un?scpref=109&tab=2,4.4,"1130 Market Street, 10 UN Plaza, 6th Floor San Francisco, CA  94102 ",15,American,$30 and under,Civic Center / Hayes Valley / Van Ness,http://www.bistro10un.com,"",(415) 276-4048,4.3 / 5,"Bistro 10 UN was just great. Wonderful food, attentive service and truly a great value, given the quality of the food provided. Portions were good, not too large or small and the quality of the food, presentation and service would merit a higher price if this were not a learning laboratory for the Culinary Arts Students of the Art Institute University of San Francisco.",05/10/2012
Bistro 1491,http://www.opentable.com/bistro-1491?scpref=109&tab=2,3.9,"1491 Solano Ave. Albany, CA  94706 ",7,Contemporary American,$30 and under,Albany,http://www.bistro1491.com,info@bistro1491.com,(510) 526-9601,3.9 / 5,"What a happy surprise Bistro 1491 was. I booked the restaurant thinking it was another restaurant. Bistro 1491 is not elegant but the food is very, very good; the service was pleasant and appropriately attentive and corkage was gratis! The buttermilk fried chicken is sooo good.",06/16/2012
Bistro 29,http://www.opentable.com/bistro-29?scpref=109&tab=2,4.4,"620 5th Street Santa Rosa, CA  95401 ",105,French,$30 and under,Santa Rosa,http://www.bistro29.com,bistro29@att.net,(707) 546-2929,4.4 / 5,"After having a fantastic dinner complimented by friendly, informed & fast service my wife and I went to the bar because we had a great port with dessert but forgot the name of it. None other than the owner/chef himself noticed us go from our table to the bar and came over to ask if everything was ok. We told him everything was terrific, we just wanted the name of the port. He not only answered that question but said that if we liked port we might like some other selections he had. He then poured us each several samples of ports and talked about what foods each would go with, he was very excited and and animated about it. We got the impression that he loves what he does and we walked out of there feeling pampered. They are gracious people!",07/17/2012
Bistro Aix - SF,http://www.opentable.com/bistro-aix-sf?scpref=109&tab=2,4.1,"3340 Steiner Street San Francisco, CA  94123 ",177,French American,$30 and under,Marina / Presidio,http://www.bistroaix.com,BistroAixSF@gmail.com,(415) 202-0100,4.1 / 5,"Excellent waiter, excellent food. Great for groups, just make sure you have a reservation. Here's the only problem - we had a 7:30 reservation on a Friday night and we didn't get seated until 8. No apologies given...strange. And rude. This isn't NYC or LA...it's the Marina in San Francisco. That shouldn't happen here.",07/20/2012
Bistro Boudin,http://www.opentable.com/bistro-boudin?scpref=109&tab=2,4.1,"160 Jefferson St, Upper Level San Francisco, CA  94133 ",102,American,$30 and under,Fisherman's Wharf,http://www.bistroboudin.com,events@bistroboudin.com,(415) 928-1849 x2,4.1 / 5,The food was very good. The desserts were a disappointment. The apples were hard in the apple pie tart and it was very dry. Not worth the calories. Great view of the bay. Good to bring people from out of town.,07/19/2012
Bistro Central Parc - SF,http://www.opentable.com/bistro-central-parc-sf?scpref=109&tab=2,4.4,"560 Central Avenue San Francisco, CA  94117 ",88,French,$30 and under,North Panhandle / USF,http://bistrocentralparc.com/CentralParc/About_Us.html,bistrocentralparc@gmail.com,(415) 931-7272,4.4 / 5,"This was our 1st time here (found it on Open Table!) and we'll be back. Love the traditional bistro menu...mussels, bouillabaisse, etc. My sweetbreads, though fried (not my favorite method of prep), were not overcooked and the caper sauce was very good. The mizuna tarragon brie salad was a delicious whole meal in itself. Hubby wasn't thrilled with the lamb sirloin special because it didn't taste like lamb (it seems like they're breeding the flavor out of lamb these days, just like tomatoes) but portions were very generous. Service was friendly and helpful. The noise level is near ear-damaging when the restaurant fills up. The ""by the glass"" wine list was very short and didn't include basic information on the source or vintner.",07/19/2012
Bistro Don Giovanni -- Napa,http://www.opentable.com/bistro-don-giovanni-napa?scpref=109&tab=2,4.4,"4110 Howard Lane Napa, CA  94558 ",503,Italian,$30 and under,Napa,http://www.bistrodongiovanni.com,pasta@bistrodongiovanni.com,(707) 224-3300,4.4 / 5,"The food was delicious, creative and authentic. Service was very good. The restaurant lived up to all the positive comments of other reviewers. We chose to dine outside because main dining room seemed full and a bit noisy for us. The outdoor fountain was a pleasant focal point for our table.",07/20/2012
Bistro GinoLina,http://www.opentable.com/bistro-ginolina?scpref=109&tab=2,3.7,"901 B Street San Rafael, CA  94901 ",19,Italian,$30 and under,San Rafael,http://www.ginolina.com,ginolina@att.net,(415) 258-8590,3.7 / 5,"The food was very good and the service was very personable right down to the handshake and thank-you on the way out the door. Felt it was a bit on the expensive side, but no regrets.",07/14/2012
Bistro Jeanty,http://www.opentable.com/bistro-jeanty?scpref=109&tab=2,4.5,"6510 Washington Street Yountville, CA  94599 ",497,French,$31 to $50,Yountville,http://bistrojeanty.com,info@bistrojeanty.com,(707) 944-0103,4.5 / 5,"It was a spectacular evening and we sat outside on the patio. For an appetizer I had the smoked trout. The waiter failed to mention that it was cold smoked--basically trout sashimi! This may have been an error on his part but it was spectacular and I am glad I did not ask! I have never tasted better!!! For the main course I had an off the menu special--""piella risotto""--it was also spectacular. The menu rated a 10 on my scale and it was very reasonably priced for Napa Valley. Coming from Scottsdale Arizona I am used to expensive restaurants that do not deliver. Bravo Bistro Jeantry!",07/18/2012
Bistro Unique,http://www.opentable.com/bistro-unique?scpref=109&tab=2,3.9,"1849 Union St. San Francisco, CA  94123 ",162,French,$30 and under,Marina / Presidio,http://www.bistrouniquesf.com,info@bistrouniquesf.com,(415) 218-4136,3.9 / 5,"Fair French food, at fair prices, in good location.",07/16/2012
Bistro Vida,http://www.opentable.com/bistrot-vida?scpref=109&tab=2,4.2,"641 Santa Cruz Avenue Menlo Park, CA  94025 ",164,French,$30 and under,Menlo Park,http://bistrovidamp.com,reservations@bistrovidamp.com,(650) 462-1686,4.3 / 5,"I love Bistro Vida, very authentic European bistro. The food is always good and the service is excellent.",07/19/2012
Bistro Vis À Vis,http://www.opentable.com/bistro-vis-a-vis?scpref=109&tab=2,4.6,"282 Bon Air Center Greenbrae/Larkspur, CA  94904 ",84,Californian,$31 to $50,Larkspur,http://www.bistrovisavis.com,info@bistrovisavis.com,(415) 925-4370,4.5 / 5,"Our server was the best! She directed us to the most fun, creative dishes! Poached egg in a crisp coating- just full of summer flavors form smoky corn, avocado, some frilly greens to start. Then halibut cheeks with delicious baby artichoke hearts and a crispy skin salmon with a sweet savory maple sauce. Fabulous!",07/16/2012
BIX,http://www.opentable.com/bix?scpref=109&tab=2,4.3,"56 Gold St. San Francisco, CA  94133 ",224,American,$31 to $50,Financial District / Embarcadero,http://www.bixrestaurant.com,"",(415) 433-6300,4.3 / 5,Absolutely awesome.! Our favorite restaurant when visiting San Francisco.,07/20/2012
Black Angus Steakhouse - Blossom Hill,http://www.opentable.com/black-angus-steakhouse-blossom-hill?scpref=109&tab=2,4.0,"1011 Blossom Hill Rd. San Jose, CA  95123 ",162,Steakhouse,$30 and under,San Jose,http://www.blackangus.com,ba1083@blackangus.com,(408) 266-6602,4 / 5,Once again wonderful meal. Our server was awesome!,07/11/2012
Black Angus Steakhouse - Dublin,http://www.opentable.com/black-angus-steakhouse-dublin?scpref=109&tab=2,4.0,"4814 Dublin Blvd. Dublin, CA  94568 ",153,Steakhouse,$30 and under,Dublin,http://www.blackangus.com,ba1116@blackangus.com,(925) 556-9800,4 / 5,"Excellent steaks, variety of menu items. Discount coupons always available. New feature of accepting reservations is appreciated.",07/19/2012
Black Angus Steakhouse - Milpitas,http://www.opentable.com/black-angus-steakhouse-milpitas?scpref=109&tab=2,3.9,"275 Ranch Drive Milpitas, CA  95035 ",98,Steakhouse,$30 and under,Milpitas,http://www.blackangus.com,ba1098@blackangus.com,(408) 946-6000,4 / 5,"I LOVE being able to make a reservation. When we arrived our table was ready and it was close to the door as we had requested, since one of our party is disabled and can't walk very far. The server was really good and served us quickly and efficiently. The food was terrific!",07/20/2012
Black Angus Steakhouse - Pleasant Hill,http://www.opentable.com/black-angus-steakhouse-pleasant-hill?scpref=109&tab=2,4.1,"3195 N. Main Street Pleasant Hill, CA  94523 ",122,Steakhouse,$30 and under,Pleasant Hill,http://www.blackangus.com,ba1022@blackangus.com,(925) 938-9900,4.1 / 5,Best service and food quality combination I've had in awhile. It was a great meal!,07/15/2012
Black Angus Steakhouse - San Lorenzo,http://www.opentable.com/black-angus-steakhouse-san-lorenzo?scpref=109&tab=2,3.7,"15800 Hesperian Blvd. San Lorenzo, CA  94580 ",91,Steakhouse,$30 and under,San Lorenzo,http://www.blackangus.com,ba1031@blackangus.com,(510) 276-1400,3.7 / 5,We go there often. Food and service is consistantly good.,07/20/2012
Black Angus Steakhouse - Sunnyvale,http://www.opentable.com/black-angus-steakhouse-sunnyvale?scpref=109&tab=2,4.0,"740 E. El Camino Real Sunnyvale, CA  94087 ",126,Steakhouse,$30 and under,Sunnyvale,http://www.blackangus.com,ba1047@blackangus.com,(408) 245-4501,4 / 5,"The food is ""good"" but nothing to write home about... we had a fantastic waitress which made our experience very pleasant & even better! It's not the world's best steakhouse but it is consistent & yummy. The bread they bring to your table is one of the best things!!",07/14/2012
Black Angus Steakhouse - Vallejo,http://www.opentable.com/black-angus-steakhouse-vallejo?scpref=109&tab=2,4.0,"124 Plaza Dr. Vallejo, CA  94591 ",44,Steakhouse,$30 and under,Vallejo,http://www.blackangus.com,ba1093@blackangus.com,(707) 647-0595,4 / 5,"My wife and I always dine at Black Angus each time we crave for a real gooooood steak dinner. It is always cooked to a perfection, scrumptous, juicy and melts in your mouth.Their NY steak coupled with the house merlot is a perfect combination and the price is right. Of course, the service is excellent too!",07/14/2012
Blackhawk Grille,http://www.opentable.com/blackhawk-grille?scpref=109&tab=2,3.5,"3540 Blackhawk Plaza Circle Danville, CA  94506 ",48,American,$30 and under,Danville,http://www.blackhawkgrille.com,"",(925) 736-4295,3.4 / 5,"Seated in the rear room, which felt like a cafeteria. Too noisy to hear the waiter unless they were right next to you. Wine list is so-so, looks like a distributor's list. The Mohito was too sweet. Food and staff made up for the wine list, but not for the noise. It has become a sports bar rather than a fine restaurant.",07/20/2012
Blowfish Sushi to Die For - SF,http://www.opentable.com/blowfish-sushi-to-die-for-san-francisco?scpref=109&tab=2,4.1,"2170 Bryant Street San Francisco, CA  94110 ",106,Sushi,$31 to $50,Mission / Bernal Heights,http://www.blowfishsushi.com,infosf@blowfishsushi.com,(415) 285-3848,4.1 / 5,Great service and the food was excellent,07/13/2012
"Blowfish Sushi to Die For, San Jose",http://www.opentable.com/blowfish-sushi-to-die-for-san-jose?scpref=109&tab=2,3.8,"355 Santana Row San Jose, CA  95128 ",86,Sushi,$31 to $50,San Jose,http://www.blowfishsushi.com,infosr@blowfishsushi.com,(408) 345-3848,3.8 / 5,"We had such a good time last Saturday night. We were very well cared for at the bar by everyone. We really noticed that all the bar staff went out of their way to suggest different refreshing drinks, wines and sushi. We just had so much fun. We have already recommended Blowfish to our friends and we will be back for sure.",07/20/2012
Blu Restaurant - SF,http://www.opentable.com/blu-restaurant-sf?scpref=109&tab=2,3.2,"747 Market St, 4th Floor San Francisco, CA  94103 ",25,Californian,$30 and under,Downtown / Union Square,http://www.blurestaurant.com/sf,adam@blurestaurant.com,(415) 633-3966,3.1 / 5,"I was very disappointed with my experience at Blu. Although they had a decent-sized wine list, we were told that the only wine that they had available was the house wine. Additionally, my food was over-cooked and my friend's order came out incorrectly and had to be re-done. There was no apology issued by the server, who appeared to be more interested in mingling with her co-workers than actually serving. This was an absolutely horrible experience and one that I would not recommend to anyone. Considering the location of this restaurant, the Four Seasons, I expected more.",07/06/2012
Blue Agave Club,http://www.opentable.com/blue-agave-club?scpref=109&tab=2,4.0,"625 Main Street Pleasanton, CA  94556 ",94,Mexican,$30 and under,Pleasanton,http://www.blueagaveclub.com,info@blueagaveclub.com,(925) 417-1224,4 / 5,"Made a Friday night reservation but didn't really need one for 6pm. They had room. Food was nice if unspectacular. Service was prompt. They had a live musician who was a little too ""lounge act"" for my tastes but better than nothing. I'd go again.",07/20/2012
Blue Fin Sushi,http://www.opentable.com/blue-fin-sushi?scpref=109&tab=2,3.9,"1814 Clement Street San Francisco, CA  94121 ",15,Sushi,$30 and under,Richmond District,http://www.bluefinsushisf.com,bluefinsushisf@gmail.com,(415) 387-2441,3.9 / 5,"Great food, great dining experience; i have never been let down at this restaurant.",07/14/2012
Blue Mermaid - Argonaut Hotel,http://www.opentable.com/blue-mermaid-argonaut-hotel?scpref=109&tab=2,3.7,"471 Jefferson Street San Francisco, CA  94133 ",44,Seafood,$30 and under,Fisherman's Wharf,http://bluemermaidsf.com,chris.strawbridge@bluemermaid-sf.com,(415) 771-2222,3.7 / 5,Service was great. Food was good. Location - sits right across the street from the wharf. No view of the water.,04/28/2012
Blue Plate,http://www.opentable.com/blue-plate?scpref=109&tab=2,4.3,"3218 Mission Street San Francisco, CA  94110 ",164,Contemporary American,$31 to $50,Mission / Bernal Heights,http://blueplatesf.com,jt@blueplatesf.com,(415) 282-6777,4.2 / 5,"Food was fabulous, especially the appetizers and the desserts. Not inexpensive, but the portions are ample, so sharing works well for getting lots of delicious tastes.My favorite appetizer: the padrone peppers. Favorite dessert: the incredibly delicious chocolate cake.",07/16/2012
BlueFin Japanese Restaurant,http://www.opentable.com/bluefin-japanese-restaurant?scpref=109&tab=2,4.2,"754 The Alameda San Jose, CA  95126 ",40,Japanese,$30 and under,San Jose,http://bluefinsj.com,bluefinsj@gmail.com,(408) 931-6875,4.2 / 5,Always excellent food (raw and cooked). Very friendly service. Very friendly to our 3 and 5 year old kids. Very consistent. Keeps us coming back every week or two!,07/07/2012
Bluestem Brasserie,http://www.opentable.com/bluestem-brasserie-sf?scpref=109&tab=2,4.1,"ONE Yerba Buena Lane San Francisco, CA  94103 ",203,American,$30 and under,Downtown / Union Square,http://www.bluestembrasserie.com,info@bluestembrasserie.com,(415) 547-1111,4.1 / 5,".....just a well run, well organized from the back restaurant - the food is delicious, obviously lot's of care and thought in the kitchen - not fancy or over the top, service friendly, accommodating but never condescending. Best new restaurant I've come across in years!",07/20/2012
The Boathouse - Tiburon,http://www.opentable.com/the-boathouse-tiburon?scpref=109&tab=2,4.2,"35 Main Street Tiburon, CA  94920 ",5,Continental,$30 and under,Tiburon,http://www.theboathousetiburon.com/,"",(415) 789-8999,4 / 5,Service was VERY slow - we waited much longer than other guests for our food to arrive.,06/16/2012
Bobo's,http://www.opentable.com/bobos?scpref=109&tab=2,4.0,"1450 Lombard St. San Francisco, CA  94123 ",184,Steak,$31 to $50,Marina / Presidio,http://www.boboquivaris.com,comments@boboquivaris.com,(415) 441-8880,4 / 5,Incredible food!! Everything was amazing.,07/17/2012
Bob's Steak & Chop House - San Francisco,http://www.opentable.com/bobs-steak-and-chop-house-san-francisco?scpref=109&tab=2,4.1,"500 California Street San Francisco, CA  94104 ",70,Steakhouse,$50 and over,Financial District / Embarcadero,http://www.bobs-steakandchop.com,e.chavez@bobs-steakandchop.com,(415) 273-3085,4.1 / 5,I had not eaten at Bob's until this week. Their food is excellent and we had a quite booth off the main dining room. I would definitely recommend Bob's as a very good restaurant for having a business lunch.,07/17/2012
Boca Pizzeria,http://www.opentable.com/boca-pizzeria?scpref=109&tab=2,3.8,"454 Ignacio Blvd. Novato, CA  94949 ",27,Pizzeria,$30 and under,Novato,http://www.bocapizzeria.com,info@bocapizzeria.com,(415) 883-2302,3.8 / 5,"Our most recent visit to one of our favorite places was a little disappointing. The plaza had live outdoor music event this evening making the atmosphere in the restaurant a little challenging. Also the pizza was a little over cooked. We will be back though, but not on a live music night...",06/08/2012
"Boca Pizzeria, Village Mall at Corte Madera",http://www.opentable.com/boca-pizzeria-village-mall-at-corte-madera?scpref=109&tab=2,3.3,"1544 Redwood Highway Corte Madera, CA  94925 ",24,American,$30 and under,Corte Madera,http://www.bocapizzeria.com,info@bocapizzeria.com,(415) 924-3021,3.3 / 5,"Food was good. Recommend the bruschetta, though be prepared for really hard crostini bread (almost feels like you might break a tooth so be careful, or request for it to be lightly toasted). I usually have a pizza which I always enjoy plus a side of brussel sprouts, however I decided to try something new and ordered a pasta since it's house made pappardelle...I wasn't crazy about it. Would recommend sticking with pizza or calzone and appetizers/sides.",06/19/2012
Boca Steak,http://www.opentable.com/boca-steak?scpref=109&tab=2,4.1,"340 Ignacio Blvd Novato, CA  94949 ",114,Steakhouse,$30 and under,Novato,http://www.bocasteak.com,"",(415) 883-0901,4.1 / 5,AS ALWAYS THE FOOD AND SERVICE WAS PERFECT. I LIVE NEAR THE RESTAURANT SO IT IS PERFECT FOR ME TO HAVE GUESTS AND BRING THEM TO BOCA...,07/16/2012
Bocanova,http://www.opentable.com/bocanova?scpref=109&tab=2,4.2,"55 Webster Street Oakland, CA  94607 ",438,Latin American,$30 and under,Oakland,http://www.bocanova.com,info@bocanova.com,(510) 444-1233,4.2 / 5,Second time here and it's absolutely delicious!,07/21/2012
Bocce Cafe,http://www.opentable.com/bocce-cafe?scpref=109&tab=2,3.8,"478 Green Street San Francisco, CA  94133 ",37,Italian,$30 and under,North Beach,http://www.boccecafe.com,info@boccecafe.com,(415) 981-2044,3.8 / 5,"You would never expect to find a lovely, quiet outdoor patio in the heart of North Beach. It was a very peaceful and relaxing spot.",06/30/2012
Boilerhouse Restaurant,http://www.opentable.com/boilerhouse-restaurant?scpref=109&tab=2,3.5,"1414 Harbour Way S. Richmond, CA  94804 ",87,American,$30 and under,Richmond,http://www.boilerhouserestaurant.com,fresh@boilerhouserestaurant.com,(510) 215-6000,3.5 / 5,Pork chop dish was crazy salty. Had to take a bite of potato or beans with every piece. Nicoise salad portion was on the skimpy side,07/07/2012
Bon Vivant - Palo Alto,http://www.opentable.com/bon-vivant-palo-alto?scpref=109&tab=2,3.4,"535 Bryant Street Palo Alto, CA  94301 ",54,Contemporary European,$31 to $50,Palo Alto,http://bonvivantcafe.net,cafebonvivant@gmail.com,(650) 485-3228,3.3 / 5,"French cuisine, the appetizers where really good. Also the filet and the halibut where good.",07/20/2012
BONA Restaurant,http://www.opentable.com/bona-restaurant?scpref=109&tab=2,3.9,"651 H Maloney Street Menlo Park, CA  94025 ",28,Eastern European,$31 to $50,Menlo Park,http://www.bonasrestaurant.com,bonasrestaurant@gmail.com,(650) 265-8828,4 / 5,Great job at representing Polish food. Very comforting and familiar. My 81 year old father was very interested in trying Bona and afterward wanted to know when we were coming back so he could try everything on the menu!,07/13/2012
The Boon Fly Cafe - The Carneros Inn,http://www.opentable.com/the-boon-fly-cafe-the-carneros-inn?scpref=109&tab=2,4.3,"4048 Sonoma Highway Napa, CA  94559 ",17,American,$30 and under,Napa,http://www.theboonflycafe.com,jgiffin@thecarnerosinn.com,(707) 299-4870,4.3 / 5,"Wonderful food, especially if you want comfort food. The mac and cheese and truffle fries are amazing! Friendly staff, cool decor, and it's Napa!",06/09/2012
Borobudur,http://www.opentable.com/borobudur?scpref=109&tab=2,3.7,"700 Post St. San Francisco, CA  94109 ",53,Indonesian,$30 and under,Nob Hill,http://www.borobudursf.com,oridjinaltaste@yahoo.com,(415) 775-1512,3.7 / 5,A business associate and I went to Borobudur for an early dinner. A very pleasant atmosphere and attentive service. There was a nice large selection of dishes and the food was served promptly. Both of our meals were very tasty and I wouldn't hesitate to return.,07/17/2012
Bossa Nova,http://www.opentable.com/bossa-nova?scpref=109&tab=2,3.9,"139 8th Street San Francisco, CA  94103 ",82,Brazilian,$30 and under,SOMA,http://www.bossahome.com/,bossanovasf@gmail.com,(415) 558-8004,3.9 / 5,"We went for a a pre-theatre meal because they have a deal that you can get a free dessert when you show your ticket. The waitress was very helpful in that she understood that we were in a time crunch so she put in our order quickly and that things would be brought out as they were done cooking. That being said, I got the sashimi hamachi, my friend got the lamb chops, and my friend and her mom got two other tapas like items that needed real cooking and my dish came out dead last a good 10 minutes after everyone else's. They also didn't really even check to see what was wrong. The yuzu sauce on the hamachi was incredibly salty, more than I was expecting but the quality of the fish was good. The experience was marred by the timing and the host",07/20/2012
Bottega Napa Valley,http://www.opentable.com/bottega-napa-valley?scpref=109&tab=2,4.4,"6525 Washington Street Suite A9 Yountville, CA  94599 ",1162,Italian,$31 to $50,Yountville,http://www.botteganapavalley.com,"",(707) 945-1050,4.4 / 5,"Excellent food, as expected. Complex flavors, nicely presented. A real treat. Most other meals pale in comparison. So glad we ate there.",07/21/2012
Bottle Cap,http://www.opentable.com/bottle-cap?scpref=109&tab=2,3.7,"1707 Powell Street San Francisco, CA  94133 ",79,American,$30 and under,North Beach,http://bottlecapsf.com,info@bottlecapsf.com,(415) 529-2237,3.7 / 5,NOISY! Ate there twice last week. First time the noise level was ok. The second time it was hard to hear my dinner guest or the server. The food doesn't taste as good when it's a strain to converse.,07/20/2012
Bouche,http://www.opentable.com/bouche-san-francisco?scpref=109&tab=2,4.2,"603 Bush Street San Francisco, CA  94108 ",139,French,$30 and under,Nob Hill,http://www.bouchesf.com,mail@bouchesf.com,(415) 956-0396,4.3 / 5,"Very nice French joint north of Union Square. Tiny and charming, staffed by friendly, if slightly standoffish, francophones. Solid French food. The lamb and salmon were terrific.",07/18/2012
Bouchon,http://www.opentable.com/bouchon-yountville?scpref=109&tab=2,4.3,"6534 Washington Street Yountville, CA  94599 ",764,French,$31 to $50,Yountville,http://www.bouchonbistro.com,"",(707) 944-8037,4.3 / 5,"Simply put, excellent all around.",07/21/2012
Boulevard,http://www.opentable.com/boulevard?scpref=109&tab=2,4.5,"1 Mission St. San Francisco, CA  94105 ",760,American,$31 to $50,Financial District / Embarcadero,http://www.boulevardrestaurant.com,"",(415) 543-6084,4.5 / 5,"We loved the food and the drinks at Boulevard. The restaurant was wonderful to us seating us for lunch in the front with a great view out the window. However, while sitting there we noticed unfortunately that this place had cobwebs dangling from its walls and huge ones around both of the front 2 lights. Not at all what we had expected, especially with the clients they have that frequent this spot. We, of course, mentioned this to our server, but left wondering why nobody else had ever noticed them.",07/19/2012
BOURBON STEAK San Francisco,http://www.opentable.com/bourbon-steak-san-francisco?scpref=109&tab=2,4.2,"335 Powell St. San Francisco, CA  94102 ",207,Steakhouse,$31 to $50,Downtown / Union Square,http://www.michaelmina.net/restaurant.php?restaurant_id=23,"",(415) 397-3003,4.2 / 5,Very good restaurant but the price coding was misleading. our bill was over $50.00/person with no alcohol and ordering the cheapest steak on the menu.,07/20/2012
Boxing Room,http://www.opentable.com/boxing-room?scpref=109&tab=2,4.0,"399 Grove Street San Francisco, CA  94102 ",364,Creole / Cajun / Southern,$30 and under,Civic Center / Hayes Valley / Van Ness,http://www.boxingroomsf.com,eat@boxingroom.com,(415) 430-6590,3.9 / 5,"Duck confit jambalaya was fantastic. Food is mildly spicy at most for NewOrleans fare. Waiter was very ""hip,"" using tone and body language as if we were his ""bros,"" which could be interpreted as rude or classless for a place of this reputation and price point.",07/20/2012
Brandon's - Beverly Heritage Hotel,http://www.opentable.com/brandons-beverly-heritage-hotel?scpref=109&tab=2,3.9,"1820 Barber Lane Milpitas, CA  95035 ",62,American,$31 to $50,Milpitas,http://www.beverlyheritage.com,vmartinez@pyramidhotels.com,(408) 432-6311,3.9 / 5,Above average hotel restaurant but not a destination,07/17/2012
Brandy Ho's - Castro,http://www.opentable.com/brandy-hos-castro?scpref=109&tab=2,4.1,"4068 18th Street San Francisco, CA  94114 ",9,Chinese,$30 and under,Castro / Noe / Glen Park,http://www.brandyhos.com,brandyhos@yahoo.com,(415) 252-8000,4.1 / 5,Ordinary chinese food at extraordinary prices.,05/13/2012
Brandy Ho's Hunan Food,http://www.opentable.com/brandy-hos-hunan-food?scpref=109&tab=2,3.6,"217 Columbus Ave. San Francisco, CA  94133 ",13,Chinese,$30 and under,North Beach,http://www.brandyhos.com,brandyhos@yahoo.com,(415) 788-7527,3.6 / 5,Best Chinese food ever at reasonable prices. They will make it to your liking when it comes to heat intensity.,07/13/2012
Brannan's Grill,http://www.opentable.com/brannans-grill?scpref=109&tab=2,4.0,"1374 Lincoln Ave. Calistoga, CA  94515 ",68,American,$30 and under,Calistoga,http://www.brannansgrill.com,"",(707) 942-2233,4 / 5,What happened to my favorite restaurant in Calistoga? The food was almost indelible and service terrible. Not sure if I'll ever go back. Severely disappointed...,07/17/2012
The Brasserie Restaurant & Lounge,http://www.opentable.com/the-brasserie-restaurant-and-lounge?scpref=109&tab=2,3.9,"170 Railroad Street Santa Rosa, CA  95401 ",16,Contemporary American,$30 and under,Santa Rosa,"","",(707) 636-7388,3.9 / 5,Pretentious menu made us feel we were in for gourmet food. It was not.,07/17/2012
Brasserie S&P,http://www.opentable.com/brasserie-s-and-p?scpref=109&tab=2,3.6,"222 Sansome St. San Francisco, CA  94104 ",20,Californian,$30 and under,Financial District / Embarcadero,http://www.mandarinoriental.com,jburke@mohg.com,(415) 986-2020,3.6 / 5,"The food was very good as was the service. The potions were small, prices were high and the ambiance was a step or two above a nice diner.",07/18/2012
Brassica Mediterranean Kitchen | Wine Bar,http://www.opentable.com/brassica-mediterranean-kitchen-wine-bar?scpref=109&tab=2,4.0,"641 Main St St. Helena, CA  94574 ",139,Contemporary American,$30 and under,St. Helena,http://www.brassicanapavalley.com,info@brassicanapavalley.com,(707) 963-0700,4 / 5,"What a great experience. The new menu is interesting and very approachable; something for everyone. We enjoyed oysters, quail, halibut, pork, it was all delicious.",07/20/2012
Bravo Bistro,http://www.opentable.com/bravo-bistro-pleasant-hill?scpref=109&tab=2,3.8,"1050 Contra Costa Blvd Pleasant Hill, CA  94523 ",89,Italian,$30 and under,Pleasant Hill,http://www.thebravobistro.com,thebravobistro@hotmail.com,(925) 363-4443,3.8 / 5,"The atmosphere is pleasant, but old fashioned. It needs updating. The food was good, but way too much sauce on all the dishes.",07/07/2012
