name,url,rating,address,total reviews,cuisine,price,neighborhood,website,email,phone,review rating,review description,review dine date
Del Frisco's Double Eagle Steak House - Las Vegas,http://www.opentable.com/del-friscos-double-eagle-steak-house-las-vegas?scpref=109&tab=2,4.7,"3925 Paradise Rd. Las Vegas, NV  89169 ",270,Steakhouse,$50 and over,Near the Strip,http://delfriscos.com ,"",(702) 796-0063,4.7 / 5,"good food, over eager servers made us want to eat and run.",07/19/2012
Delmonico Steakhouse,http://www.opentable.com/delmonico-steakhouse?scpref=109&tab=2,4.6,"The Venetian Resort Hotel &amp; Casino 3355 Las Vegas Blvd, South Las Vegas, NV  89109",532,Steakhouse,$50 and over,The Venetian and Palazzo,http://www.emerils.com,"",(702) 414-3737,4.6 / 5,"Remarkable experience from the servcice ,food and all overall.I've dined here 3 times, once with a group of friends,I've brought my young children several years ago who are now teenagers and remember it and Saturday ,I spent a romantic evening with my spouse.",07/21/2012
Diablo’s Cantina - Monte Carlo,http://www.opentable.com/diablos-cantina-monte-carlo?scpref=109&tab=2,3.4,"Monte Carlo Hotel &amp; Casino 3770 Las Vegas Blvd. South Las Vegas, NV  89109",40,Mexican,$30 and under,Monte Carlo Hotel & Casino,http://www.lightgroup.com/las-vegas-restaurant-diablos/,diabloscantina@montecarlo.com,(702) 730-7979,3.4 / 5,"Worst service EVER! I don't think I've had such a distant wistress. For example when we asked for water and we finally got it, it was set to the far edge of the table, it was almost wierd. I ordered a strawberry margarita and it had zero alcohol in it and I sure don't remember ordering a virgin one. Complete waste of time and money!!!!!",07/13/2012
DJT,http://www.opentable.com/djt?scpref=109&tab=2,3.9,"2000 Fashion Show Drive Las Vegas, NV  89109 ",18,Contemporary American,$31 to $50,Trump International Hotel,http://trumplasvegashotel.com,djtlv@trumphotels.com,(702) 476-7358,3.9 / 5,Was not particularly impressed. Menu was limited. They were out of the filet minion and we had to settle for the rib eye (which was excellent). Pasta was average. But the salmon was great as well. They have dumped the fixed price menu. So likely to be more expensive now. Overall given the choices available in Vegas I would not say there is anything standout about this place.,07/04/2012
Don Vito's Italian - South Point Casino,http://www.opentable.com/don-vitos-italian-south-point-casino?scpref=109&tab=2,4.3,"9777 Las Vegas Boulevard South Las Vegas, NV  89183 ",120,Italian,$31 to $50,South Point Casino,http://www.southpointcasino.com/dining/don-vitos.php,"",(702) 797-8075,4.3 / 5,I've Ben multiple times but this last time ruined it for me.,07/19/2012
Eiffel Tower,http://www.opentable.com/eiffel-tower?scpref=109&tab=2,4.5,"3655 Las Vegas Blvd. South Las Vegas, NV  89109 ",623,French,$50 and over,Paris Hotel and Casino,http://www.eiffeltowerrestaurant.com,eiffeltower@leye.com,(702) 948-6937,4.5 / 5,"I recently took my daughter to Las Vegas for the first time. I wanted to take her for a special dinner on our last night there, a friend recommended the Eiffel Tower Restaurant. The view was incredible!! The food was first class. I will recommend it to everyone I talk too.",07/21/2012
El Segundo Sol,http://www.opentable.com/el-segundo-sol?scpref=109&tab=2,3.7,"3200 Las Vegas Blvd South Las Vegas, NV  89109 ",50,Mexican,$30 and under,Fashion Show Mall,http://www.elsegundosol.com,leye149@leye.com,(702) 258-1211,3.8 / 5,"The food was definitely a notch above your average Mexican restaurant. The grilled vegetables were especially good, and so was the tableside guacamole. Those who got the pulled pork said pineapple was listed as a main ingredient on the menu, but was not detected in the dish. If you're there in the hot weather, there are misters which help to keep you cool.",06/16/2012
Emeril's New Orleans Fish House,http://www.opentable.com/emerils-new-orleans-fish-house?scpref=109&tab=2,4.0,"MGM Grand Hotel 3799 Las Vegas Blvd, South Las Vegas, NV  89109",226,Seafood,$31 to $50,MGM Grand Hotel & Casino,http://www.emerils.com/emerilsnofishhouse,"",(702) 891-7374,4 / 5,It was great bam the food was great,07/15/2012
ENVY The Steakhouse at The Renaissance Las Vegas,http://www.opentable.com/envy-the-steakhouse-at-the-renaissance-las-vegas?scpref=109&tab=2,4.3,"3400 Paradise Rd. Las Vegas, NV  89169 ",90,Steakhouse,$31 to $50,The Renaissance,http://www.envysteakhouse.com,ryan.wolf@interstatehotels.com,(702) 784-5700,4.3 / 5,Third time here and each time service and food quality have gone down,07/19/2012
Ferraro's Restaurant & Wine Bar,http://www.opentable.com/ferraros-restaurant-and-wine-bar?scpref=109&tab=2,4.4,"4480 Paradise Rd, Ste 100 Las Vegas, NV  89169 ",118,Italian,$31 to $50,Near the Strip,http://www.ferraroslasvegas.com,ferraros@ferraroslasvegas.com,(702) 364-5300,4.4 / 5,"Been going to Ferraro's since before it relocated. We've never ever had a bad meal or bad experience of any kind. It was our 32nd Anniversary and we chose to celebrate it here. That day's Chef's special included Dover Sole, a favorite of Diane's. In fact, she had been hoping it would be on the menu. Done perfectly and deboned at the table. I ordered the 8 oz filet which was cooked exactly as I ordered. And ... it really was Prime quality. I commented that it was either the best or second best I had in these past several years. We shared a half bottle of Cabernet with dinner. To top it off, they brought us an excellent slice of Tiramisu, unrequested and at no charge, for us to share for our Anniversary.All in all, the evening was splendid",07/11/2012
Fiamma - MGM Grand,http://www.opentable.com/fiamma-mgm-grand?scpref=109&tab=2,4.1,"MGM Grand Hotel &amp; Casino 3799 Las Vegas Blvd South Las Vegas, NV  89109",128,Italian,$30 and under,MGM Grand Hotel & Casino,http://www.mgmgrand.com/restaurants/fiamma-italian-restaurant-bar.aspx,"",(702) 891-7600,4.1 / 5,"Bad service, bad food, not worth it.",07/10/2012
Fin - Mirage,http://www.opentable.com/fin-mirage?scpref=109&tab=2,4.0,"Mirage Hotel &amp; Casino 3400 Las Vegas Blvd South Las Vegas, NV  89109",31,Chinese,$31 to $50,Mirage Hotel & Casino,http://www.mirage.com/restaurants/fin.aspx,cshin@mirage.com,(702) 791-7353,4 / 5,I went to dinner on a Saturday night with a friend. We were seated promptly but our waiter didn't come until we flagged down someone. He let us know he couldn't find our waiter but would take our order and give it to her once she was found. The manager came to our table to apologize and picked up our soups. Two different waiters tried to take my wine glass before I ordered any. The food was good but not worth sitting through the sub par service. I don't think I'll be going back.,07/14/2012
Firefly on Paradise,http://www.opentable.com/firefly-on-paradise?scpref=109&tab=2,4.4,"3900 Paradise Rd, Suite A Las Vegas, NV  89109 ",125,Tapas / Small Plates,$30 and under,Near the Strip,http://www.fireflylv.com,john@fireflylv.com,(702) 369-3971,4.4 / 5,"Excellent tapas, sangria and ambience. Firefly is an great spot for couples and large groups. Plates are infer 10$ and the sangria and mojitos are wonderful! It is located off-strip about a mile from Bally's. We were there with another couple. Check was about 125$ for the table. The Ambience will remind you of the great Cuban cafes of Miami or Tampa. Bottom line - the tapas and sangria were as good as those I enjoyed in Barcelona. 'Nuff said.",07/19/2012
Firefly Tapas Kitchen & Bar Henderson,http://www.opentable.com/firefly-tapas-kitchen-and-bar-henderson?scpref=109&tab=2,4.4,"11261 S Eastern Ave Henderson, NV  89052 ",45,Tapas / Small Plates,$30 and under,Henderson,http://www.fireflylv.com,"",(702) 778-1400,4.4 / 5,Enjoyed tasting different smaller things.,06/14/2012
Firefly Tapas Kitchen & Bar West Sahara,http://www.opentable.com/firefly-tapas-kitchen-and-bar-west-sahara?scpref=109&tab=2,4.4,"9560 W Sahara Ave Las Vegas, NV  89117 ",65,Tapas / Small Plates,$30 and under,Summerlin,http://www.fireflylv.com,dan@fireflylv.com,(702) 834-3814,4.5 / 5,"We come here every time we are in Vegas. If you love Tapas, you will have a lot of fun with the variety of choices. The Sangria is tasty as well. Vibrant atmosphere and we have always had great service.",07/17/2012
First Food & Bar,http://www.opentable.com/first-food-and-bar?scpref=109&tab=2,3.7,"3327 Las Vegas Blvd South Las Vegas, NV  89109 ",56,Contemporary American,$30 and under,The Venetian and Palazzo,http://www.firstfoodandbar.com,"",(702) 607-3478,3.7 / 5,Rachel was great and kept checking in on us.,06/24/2012
Fix - Bellagio,http://www.opentable.com/fix-bellagio?scpref=109&tab=2,4.0,"3600 Las Vegas Blvd S Las Vegas, NV  89109 ",59,Contemporary American,$31 to $50,Bellagio Hotel & Casino,http://www.bellagio.com/fix,apittard@lightlv.com,(702) 693-8400,4 / 5,This was one of my top five (5) meals. I was with my two nephews who thought the food was great.,06/25/2012
Flame Steakhouse - El Cortez Hotel & Casino,http://www.opentable.com/flame-steakhouse-el-cortez-hotel-and-casino?scpref=109&tab=2,4.3,"600 East Fremont Las Vegas, NV  89101 ",77,Steakhouse,$31 to $50,Downtown,http://www.ecvegas.com/dining.php,"",(702) 385-5200,4.3 / 5,Love the quiet and no children.,07/14/2012
Fleming's Prime Steakhouse & Wine Bar - Las Vegas,http://www.opentable.com/flemings-prime-steakhouse-and-wine-bar-las-vegas?scpref=109&tab=2,4.4,"8721 West Charleston Blvd. Las Vegas, NV  89117 ",43,Steak,$31 to $50,Summerlin,http://www.flemingssteakhouse.com/Summerlin,summerlin@flemingssteakhouse.com,(702) 838-4774,4.5 / 5,They were very accommodating when one of us wanted to have an entree prepared like one of their appetizers -- i.e. sliced filet with shiitake risotto rather than whole filet with potatoes. The steaks themselves were good but not outstanding. Las Vegas has so many steakhouses that it's hard to compete.,07/20/2012
Fleur by Hubert Keller - Las Vegas,http://www.opentable.com/fleur-by-hubert-keller-las-vegas?scpref=109&tab=2,4.1,"3950 Las Vegas Blvd Las Vegas, NV  89119 ",114,Tapas / Small Plates,$50 and over,Mandalay Bay Resort,http://mandalaybay.com/dining/fleurdelys.aspx,"",(702) 632-9400,4.1 / 5,too dark to read the menus. Dishes were hit or miss.,07/21/2012
Gallagher's Steakhouse,http://www.opentable.com/gallaghers-steakhouse-las-vegas?scpref=109&tab=2,4.2,"3790 Las Vegas Blvd. South Las Vegas, NV  89109 ",233,Steakhouse,$50 and over,New York New York Hotel & Casino,http://www.arkvegas.com,brisao@arkvegas.com,(702) 740-6450,4.2 / 5,"The ribeye was ok. It was cooked perfect to rare, but lacked any real flavor, also the marbling was mainly tissue.",07/20/2012
Garden of the Dragon - LVH – Las Vegas Hotel & Casino,http://www.opentable.com/garden-of-the-dragon-lvh-las-vegas-hotel-and-casino?scpref=109&tab=2,3.0,"3000 Paradise Road Las Vegas, NV  89109 ",1,Chinese,$31 to $50,LVH – Las Vegas Hotel & Casino,http://www.thelvh.com/Hotel/dining/finedining/dragon,GardenoftheDragon@thelvh.com,(702) 732-5755,3 / 5,"clicked on 5 stars but won not take. the staff is always friendly, maitr d is very nice and food great, service is fast or leisure",03/23/2012
Garduno's,http://www.opentable.com/gardunos?scpref=109&tab=2,3.6,"4321 W. Flamingo Rd. Las Vegas, NV  89103 ",48,Mexican,$30 and under,The Palms Hotel & Casino,http://www.palms.com/eat_drink_2_3.php,"",(702) 942-7777 x6294,3.6 / 5,Food was good and the back half of the restaurant looks out over the pool.,07/20/2012
Garfield's,http://www.opentable.com/garfields?scpref=109&tab=2,4.0,"2620 Regatta Drive Las Vegas, NV  89128 ",34,American,$30 and under,Las Vegas,http://garfieldslasvegas.com/,garfieldsrestaurant@lakesuites.com,(702) 925-8333,4 / 5,"Every time we've been to Garfield's, the food has been outstanding. Incredible flavors and beautiful presentation. We love being able to sit outside and enjoy a view that makes you feel like you're anywhere but Las Vegas. The quiet, unhurried atmosphere is perfect.",07/06/2012
Giada's Italian Cucina,http://www.opentable.com/giadas-italian-cucina?scpref=109&tab=2,4.0,"2540 Anthem Village Drive #100 Henderson, NV  89052",13,Italian,$30 and under,Henderson,http://www.giadasitaliancucina.com/,daniel@giadasitaliancucina.com,(702) 462-9830,4 / 5,"Finding a good restaurant not affliated with the ""Las Vegas Strip"" is wonderful. It was such a pleasure to dine at Giada's. Warm friendly servers an attentive owner and a great meal all added up to a very nice experience. We will return.",07/06/2012
Golden Steer Steakhouse,http://www.opentable.com/golden-steer-steakhouse?scpref=109&tab=2,4.1,"308 West Sahra Las Vegas, NV  89102 ",122,Steakhouse,$31 to $50,Near the Strip,http://www.goldensteersteakhouselv.com,goldensteerlv@yahoo.com,(702) 384-4470,4.1 / 5,Always a treat to visit everytime I am in Vegas. My favorite steakhouse.,07/19/2012
Gonzalez Y Gonzalez - NYNY Hotel,http://www.opentable.com/gonzalez-y-gonzalez-nyny-hotel?scpref=109&tab=2,3.8,"3790 Las Vegas Blvd South, Suite 11 Las Vegas, NV  89109 ",19,Mexican,$30 and under,New York New York Hotel & Casino,http://www.arkvegas.com/restaurants_gonzalez.htm,"",(702) 740-6455,3.8 / 5,"I live in an area of the U.S. that has very good Mexican food, and while my expectations were not incredibly high for GyG, I still left a bit disappointed. The salsa with chips was good. We tried the enchiladas which were a bit tame on the heat side; would love more heat. My wife's chile rellenos were nothing but breading-- she was pretty disappointed when she finished and the plate was full of the breading. We both like crispy rellenos. The waiter was very inattentive, never filled waters, only came around after the meal was over. Might be a good place for lunch while on the strip, but go elsewhere for dinner.",07/09/2012
Grotto,http://www.opentable.com/grotto-las-vegas?scpref=109&tab=2,4.1,"129 E. Fremont Street The Golden Nugget Hotel and Casino Las Vegas, NV  89101",49,Italian,$31 to $50,The Golden Nugget Hotel & Casino,http://www.grottohouston.com/,grlv@ldry.com,(702) 386-8341,4.1 / 5,Such a great place to eat. We go here every year with our kids.,07/15/2012
The Henry - The Cosmopolitan of Las Vegas,http://www.opentable.com/the-henry-the-cosmopolitan-of-las-vegas?scpref=109&tab=2,3.8,"3708 Las Vegas Blvd South Las Vegas, NV  89109 ",55,American,$30 and under,Cosmopolitan of Las Vegas,http://www.cosmopolitanlasvegas.com/taste/restaurant-collection/the-henry.aspx,"",(877) 893-2001,3.8 / 5,"The staff weren't very attentive, and main course of salmon was over salted. The crab cake was good, but that was about the only positive note. From the good reviews I had read, I was disappointed in both the food and experience.",07/11/2012
Herbs and Rye,http://www.opentable.com/herbs-and-rye?scpref=109&tab=2,4.1,"3713 W Sahara Ave. Las Vegas, NV  89102 ",36,Steak,$30 and under,Near the Strip,http://www.herbsandrye.com,nmendoza@herbsandrye.com,(702) 982-8036,4.1 / 5,"Don't let the outside of this place fool you... THE FOOD IS AWESOME! Now we are not exactly ""young folks"" so when we walked to a very dark and a bit loud eating/bar area - my wife and her mother were a bit taken aback, and not sure where I was bringing them! After a bit of resistance at first, which our server RONNIE did a fantastic job of handling - we settled into a nice booth in front of a magnificent bar playing ratpack movies. I tried one of the many creative cocktails which are neatly presented in their menu. Happy hour offered some REAL BARGAINS on delicious and juicy steaks! And the Wedge Salad was one of the best and biggest I have ever enjoyed! If you are looking for a fun and festive eating experience... this fits the bill.",07/21/2012
Hofbrauhaus - Las Vegas,http://www.opentable.com/hofbrauhaus?scpref=109&tab=2,4.1,"4510 Paradise Rd Las Vegas, NV  89169 ",214,German,$30 and under,Near the Strip,http://www.hofbrauhauslasvegas.com,"",(702) 853-2337,4.1 / 5,We had a great time and our server was terrific! We had a spontaneous Birthday dinner and the band played Happy Birthday and everyone sang- it was wonderful! Thank you for such a great experience!,07/02/2012
Holsteins - The Cosmopolitan of Las Vegas,http://www.opentable.com/holsteins-the-cosmopolitan-of-las-vegas?scpref=109&tab=2,4.0,"3708 Las Vegas Blvd South Las Vegas, NV  89109 ",81,American,$30 and under,Cosmopolitan of Las Vegas,http://www.holsteinslv.com,info@holsteinslv.com,(702) 698-7940,4 / 5,Food was good and server was very knowledgeable of menu.,07/13/2012
Il Fornaio - Las Vegas,http://www.opentable.com/il-fornaio-las-vegas?scpref=109&tab=2,4.1,"3790 S. Las Vegas Blvd. Las Vegas, NV  89103 ",36,Italian,$31 to $50,New York New York Hotel & Casino,http://ilfornaio.com/nyny,nyny@ilfo.com,(702) 650-6500,4.1 / 5,We never fail to visit Il Fornaio when traveling to Vegas. Food and service are consistently very good.,07/12/2012
Il Mulino New York - Las Vegas,http://www.opentable.com/il-mulino-new-york-las-vegas?scpref=109&tab=2,4.5,"3500 South Las Vegas Blvd Forum Shops, Caesars Palace Las Vegas, NV  89109",197,Italian,$50 and over,Caesars Palace,http://www.ilmulino.com,"",(702) 492-6000,4.5 / 5,"We were surprised that the first service of Pellegrino Water was on our bill at 16.00 per bottle. We were not told at service? Everyone was very disappointed. Every starter was that was ordered was to perfection. However, be careful we were served more than what was ordered. My husband ordered a special and we were not given market price. That entree was a whole fish prep in rock salt. The bill $62.00. Overpriced and would have not ordered. One veal entree was overcooked and gritty. A poultry entree was dark meat and dry. The desserts rocked.",07/11/2012
India Palace - Las Vegas,http://www.opentable.com/india-palace-las-vegas?scpref=109&tab=2,4.0,"505 E Twain Ave Las Vegas, NV  89109 ",19,Indian,$30 and under,Near the Strip,http://www.indiapalacelv.com,rschima@mac.com,(702) 796-4177,4 / 5,"Not so friendly or put together staff, took 15min for me to get my ice tea( just a regular ice tea...) When the food did come out it was amazing. Waiters never stopped by to check on us.",07/12/2012
Jaleo - The Cosmopolitan of Las Vegas,http://www.opentable.com/jaleo-the-cosmopolitan-of-las-vegas?scpref=109&tab=2,4.2,"3708 Las Vegas Blvd South Las Vegas, NV  89109 ",401,Spanish,$31 to $50,Cosmopolitan of Las Vegas,http://www.jaleo.com,lasvegas@jaleo.com,(702) 698-7950,4.2 / 5,It's a really fun place to go with excellent service and excellent food. Recommend going with a group... It's a bit too loud if you want to spend an intimate night with a date or a friend.,07/21/2012
Jasmine - Bellagio,http://www.opentable.com/jasmine-bellagio?scpref=109&tab=2,4.2,"3600 Las Vegas Blvd S. Las Vegas, NV  89109 ",103,Chinese,$31 to $50,Bellagio Hotel & Casino,http://www.bellagio.com/jasmine,mszczepans@bellagioresort.com,(702) 693-8166,4.2 / 5,Beautiful Bellagio fountain show seeing.,07/19/2012
"Joe's Seafood, Prime Steak & Stone Crab - Las Vegas",http://www.opentable.com/joes-seafood-prime-steak-and-stone-crab-las-vegas?scpref=109&tab=2,4.5,"3500 Las Vegas Blvd South Las Vegas, NV  89109 ",704,Seafood,$50 and over,Caesars Palace,http://www.joes.net,joesvegas@leye.com,(702) 792-9222,4.5 / 5,"The menu is great for sea food lovers and you can't deny the quality of the crab, lobster and oysters. Unfortunately despite reserving a table for 8.30 we were hurried through our chosen courses within an hour, the service was extremely forced and our waiter although attentive, his small talk was not sincere and he failed to explain the menu to us even though we advised that it was our first time at the restaurant, we overheard other waiters going in to great detail to assist other diners. Great food but sadly the service was very poor and hasn't created a great first impression Joes.",07/20/2012
Kabuki Japanese Restaurant - Las Vegas,http://www.opentable.com/kabuki-japanese-restaurant-las-vegas?scpref=109&tab=2,3.9,"6605 Las Vegas Blvd South #147 Las Vegas, NV  89119",15,Japanese,$30 and under,South Las Vegas,http://www.lasvegaskabuki.com,lasvegas@kabukirestaurants.com,(702) 896-7440,3.9 / 5,"The best Sushi in Vegas, better than sushi Samba.",05/31/2012
Kabuki Japanese Restaurant - Summerlin,http://www.opentable.com/kabuki-japanese-restaurant-summerlin?scpref=109&tab=2,4.2,"400 S. Rampart Blvd. #190 Las Vegas, NV  89145",14,Japanese,$30 and under,Summerlin,http://www.kabukirestaurants.com,summerlin@kabukirestaurants.com,(702) 685-7779,4.2 / 5,Very nice restaurant. Great service and they met our reservation requirements. Prices are reasonable.,07/15/2012
Koi Restaurant and Lounge,http://www.opentable.com/koi-restaurant-and-lounge?scpref=109&tab=2,4.0,"3667 Las Vegas Blvd. South (Planet Hollywood Resort) Las Vegas, NV  89109",77,Japanese,$31 to $50,Planet Hollywood Resort & Casino,http://www.KoiRestaurant.com,vegas@koirestaurant.com,(702) 454-4555,4 / 5,First time to this location. Wasn't as busy as expected but the service was great. I am lookig forward to bringing more friends and having a great time.,07/19/2012
Kokomos - Mirage,http://www.opentable.com/kokomos-mirage?scpref=109&tab=2,4.0,"Mirage Hotel &amp; Casino 3400 Las Vegas Blvd South Las Vegas, NV  89109",121,Steakhouse,$50 and over,Mirage Hotel & Casino,http://www.mirage.com/restaurants/kokomos.aspx,ccabrera@mirage.com,(866) 339-4566,3.9 / 5,Average food. Average service. Not worth tte money - $ 100 per person with no drinks.,07/19/2012
Kona Grill - Las Vegas,http://www.opentable.com/kona-grill-las-vegas?scpref=109&tab=2,4.0,"750 S. Rampart Boulevard Fashion Village at Boca Park Las Vegas, NV  89145",24,Contemporary American,$30 and under,Summerlin,http://www.konagrill.com,lasvegas@konagrill.com,(702) 547-5552,4 / 5,"no brunch !!!! I reserved with open table based on the sunday brunch promotion that open table advertised. the fact is, kona grill does not offer a sunday brunch !!!",06/24/2012
La Scala,http://www.opentable.com/la-scala-las-vegas?scpref=109&tab=2,4.5,"1020 E Desert Inn Rd. Las Vegas, NV  89109 ",35,Italian,$30 and under,Las Vegas,http://www.lascalarestaurant.net,pampamiallc@hotmail.com,(702) 699-9980,4.5 / 5,We had a group of 6 people and everyone enjoyed the restaurant and the food.,07/16/2012
Lakeside - Wynn Las Vegas,http://www.opentable.com/lakeside-wynn-las-vegas?scpref=109&tab=2,4.2,"3131 Las Vegas Blvd. South Las Vegas, NV  89109 ",52,Seafood,$50 and over,Wynn Las Vegas and Encore,http://www.wynnlasvegas.com,dining@wynnlasvegas.com,(702) 770-3310,4.2 / 5,"This was our first time dining at Lakeside. The ambience, service, and food was amazing.",07/18/2012
Lavo,http://www.opentable.com/lavo?scpref=109&tab=2,4.3,"3325 Las Vegas Boulevard South Las Vegas, NV  89109 ",320,Italian,$31 to $50,The Venetian and Palazzo,http://www.lavolv.com,"",(702) 791-1800,4.3 / 5,"if you come to Las Vegas your ""night out"" should be at LAVO!! Amazing food, amazing service, amazing location!!! Love this place recommend it to everyone!!",07/17/2012
Lawry's The Prime Rib - Las Vegas,http://www.opentable.com/lawrys-the-prime-rib-las-vegas?scpref=109&tab=2,4.6,"4043 Howard Hughes Parkway Las Vegas, NV  89109 ",412,Prime Rib,$31 to $50,Near the Strip,http://www.LawrysOnline.com,LasVegasReservations@LawrysOnline.com,(702) 893-2223,4.6 / 5,"A great place to celebrate a special occasion. The staff were attentive and courteous. The entire meal was scrumptous - the salad, the prime rib, and the veggies. Will recommend to friends and go back again.",07/15/2012
Little Buddha Restaurant Sushi Bar & Lounge,http://www.opentable.com/little-buddha-restaurant-sushi-bar-and-lounge?scpref=109&tab=2,3.8,"4321 West Flamingo  Rd Las Vegas, NV  89103 ",30,Asian,$31 to $50,The Palms Hotel & Casino,http://www.LittleBuddhaLasVegas.com,littlebuddhareservations@palms.com,(702) 942-7778,3.8 / 5,Went for a nice dinner and received bad service. The waiting staff keep stopping by trying to take out plates and the up sale food and drinks. We felt rushed and didn't enjoy our time. Tables with large groups were there before us and after us. Didn't enjoy it.,07/14/2012
Lucio Ristorante,http://www.opentable.com/lucio-ristorante?scpref=109&tab=2,4.0,"5900 W. Flamingo Road Las Vegas, NV  89103 ",22,Italian,$30 and under,Las Vegas,http://www.lucioristorante.com,picozzil@aol.com,(702) 207-1008,4 / 5,"There was a private party going on so that perhaps affected the service but no excuse for putting in the entree order along with the salads which meant both arrived at the same time. Also, when bread brought to table, no butter or oil or cheeese to go with it.",06/10/2012
Lupo by Wolfgang,http://www.opentable.com/lupo-by-wolfgang?scpref=109&tab=2,3.9,"3950 Las Vegas Boulevard, South Las Vegas, NV  89119 ",95,Italian,$31 to $50,Mandalay Bay Resort,http://www.wolfgangpuck.com/restaurants/finedining/lupo/lasvegas/,"",(702) 740-5522,3.9 / 5,Lupo is always terrific. Jonny Pacheco and his staff do it right every time.,07/14/2012
Maggiano's - Las Vegas,http://www.opentable.com/maggianos-las-vegas?scpref=109&tab=2,4.3,"3200 Las Vegas Blvd. South, Fashion Show Mall    Las Vegas, NV  89109 ",413,Italian,$30 and under,Las Vegas,http://www.maggianos.com,lasvegas.information@maggianos.com,(702) 732-2550,4.3 / 5,"We've been to this Maggiano's several times and it's always consistent with the food, service and friendliness. Will be going back again next Sat. and looking forward to another Great meal...",07/21/2012
Mandarin Bar - Mandarin Oriental Las Vegas,http://www.opentable.com/mandarin-bar-mandarin-oriental-las-vegas?scpref=109&tab=2,4.1,"3752 Las Vegas Blvd S Las Vegas, NV  89158 ",34,Bar / Lounge / Bottle Service,$30 and under,The Strip,http://www.mandarinoriental.com/lasvegas/dining/mandarin_bar/,Molas-mandarinbar@mohg.com,(888) 881-9367,4.1 / 5,"Very cool, yummy, exPENsive drinks. I had the Spicy Cucumber cocktail for $18 but loved it and got to enjoy it while facing the best view of the strip. Also had a spice cake cupcake that was awesome to look at and eat. There are very good mocktails too if you're not in the mood for drinking.",07/17/2012
Marche Bacchus,http://www.opentable.com/marche-bacchus?scpref=109&tab=2,4.4,"2620 Regatta Drive Suite 106 Las Vegas, NV  89128",130,French,$30 and under,Summerlin,http://www.marchebacchus.com,nfo@marchebacchus.com,(702) 804-8008,4.4 / 5,"Had a wonderful time. Great food, music, atmosphere. I would recommend this place to many of my friends.",07/04/2012
Marrakech Moroccan Restaurant,http://www.opentable.com/marrakech-moroccan-restaurant?scpref=109&tab=2,4.4,"3900 Paradise Road, Suite Y Las Vegas, NV  89169 ",118,Moroccan,$31 to $50,Near the Strip,http://www.marrakechvegas.com,customerservice@marrakechvegas.com,(702) 737-5611,4.4 / 5,"It was completely dead from 8pm (when we arrived) to 10:30pm when we left on a Friday night...like only 3 other tables in the whole place in 2.5 hours...we wanted to go there to see live entertainment..in 2.5 hours there was about 8 mins. of belly dancing.Food was ok, would def. recommend going across the street to Firefly instead.",07/20/2012
Marssa at Westin Lake Las Vegas Resort & Spa,http://www.opentable.com/marssa-at-westin-lake-las-vegas-resort-and-spa?scpref=109&tab=2,4.4,"101 MonteLago Blvd Henderson, NV  89011 ",17,Asian,$31 to $50,Lake Las Vegas,http://www.starwoodhotels.com/westin/property/dining/index.html?propertyID=3786&language=en_US,"",(702) 567-6125,4.5 / 5,"Fabulous restaurant. Been here many, many times and they never disappoint. Chef Fuji and Kaz continuously serves the bestsushi and the hot food by June is the best. We tried the Opaka paka and it was delicious.Will go back",07/07/2012
Mastro's Ocean Club - Las Vegas,http://www.opentable.com/mastros-ocean-club-las-vegas?scpref=109&tab=2,4.5,"3720 Las Vegas Blvd. South, Suite 244 Las Vegas, NV  89109 ",308,Seafood,$50 and over,The Strip,http://www.mastrosrestaurants.com,lasvegas@mastrosrestaurants.com,(702) 798-7115,4.5 / 5,This was the perfect place to treat my girlfriends for some fine dining!,07/20/2012
Max Brenner  - Las Vegas,http://www.opentable.com/max-brenner-las-vegas?scpref=109&tab=2,4.1,"3500 Las Vegas Blvd Las Vegas, NV  89109 ",125,American,$30 and under,Caesars Palace,http://www.maxbrenner.com,"",(702) 462-8790,4.1 / 5,Great burgers and chocolate fondue.. Service is a bit below average,07/15/2012
McCormick & Schmick's Seafood - Las Vegas,http://www.opentable.com/mccormick-and-schmicks-seafood-las-vegas?scpref=109&tab=2,4.0,"335 Hughes Center Drive Las Vegas, NV  89169 ",142,Seafood,$31 to $50,Near the Strip,http://www.McCormickandSchmicks.com,mslv@ldry.com,(702) 836-9000,4 / 5,The smoke alarm went off when we were there. Food was good.,07/17/2012
Michael Mina - Bellagio,http://www.opentable.com/michael-mina-bellagio?scpref=109&tab=2,4.5,"Bellagio Hotel &amp; Casino 3600 Las Vegas Blvd South Las Vegas, NV  89109",146,American,$50 and over,Bellagio Hotel & Casino,http://www.bellagio.com/michaelmina,jpagani@bellagioresort.com,(702) 693-8199,4.5 / 5,Had the tasting menu. It was excellent. Taste and portion size were perfect,07/12/2012
Michael's - South Point Casino,http://www.opentable.com/michaels-south-point-casino?scpref=109&tab=2,4.8,"9777 Las Vegas Boulevard South Las Vegas, NV  89183 ",59,Continental,$50 and over,South Point Casino,http://www.southpointcasino.com/dining/michaels.php,"",(702) 796-7111,4.9 / 5,"Wonderful restaurant, less than desirable location .. atmosphere a positive PLUS .. and so outrageously expensive that the prices are almost insulting. Anyway ... two small salads to begin our dinner .. $50.00+. Because I was unwilling to secure a night job after our meal, we elected to share an entree. And even though is was my girlfriends birthday, (yes, the restaurant was informed) .. we took a PASS on the desert cart. Best to you ..",07/19/2012
