name,url,rating,address,total reviews,cuisine,price,neighborhood,website,email,phone,review rating,review description,review dine date
Harbor Restaurant,http://www.opentable.com/harbor-restaurant?scpref=109&tab=2,3.8,"210 Stearns Wharf Santa Barbara, CA  93101 ",45,Seafood,$30 and under,Santa Barbara,http://www.harborsb.com,management@harborsb.com,(805) 963-3311,3.8 / 5,"A great menu! It was SOOO difficult to make a selection! That NEVER happens to me!! And the food was absolutely amazing. From the oysters on the half shell, to the shrimp cocktail, to the filet mignon with the most decadent Cabernet Souvignon glaze! Out of this world! Unfortunately, the servers were extremely inattentive and appeared inexperienced. This restaurant is doing itself a disservice by hiring inexperienced kids and trying to pass them off as servers in what would otherwise be an amazing fine dining establishment. Seating a party of 2 next to a large, noisy dinner party is definitely a rookie move. Hiring kids might be a good idea for summer camp, but not for a fine dining restaurant. The experience suffered because of it",07/17/2012
Hitching Post II,http://www.opentable.com/hitching-post-ii?scpref=109&tab=2,4.3,"406 E. Hwy 246 Buellton, CA  93427 ",286,Steakhouse,$31 to $50,Buellton,http://www.hitchingpost2.com,"",(805) 688-0676,4.3 / 5,"Front staff very friendly, reservations were honored right on time. On a prior visit in April, I had the prime flat iron that was very good. Based on our previous experience, we ordered the flat iron again, but this time it was a great disappointment. There seemed to be gristle in every bite making it difficult to chew. We will rethink our choice of restaurants the next time we pass this way.",07/16/2012
Hoffman's Bistro,http://www.opentable.com/hoffmans-bistro?scpref=109&tab=2,4.0,"1102 Pacific Ave Santa Cruz, CA  95060 ",28,Californian,$30 and under,Santa Cruz,http://www.hoffmanssantacruz.com,"",(831) 420-0135,4 / 5,"We were meeting for a book club. We sat outside, as there was live music inside. Our food was good, but the service was slow. It was understandable because the restaurant was really full. It was very pleasant, and not cold by the time we left at 8:30pm.",07/19/2012
The Hungry Cat - Santa Barbara,http://www.opentable.com/the-hungry-cat-santa-barbara?scpref=109&tab=2,4.1,"1134 Chapala St. Santa Barbara, CA  93101 ",82,Seafood,$30 and under,Santa Barbara,http://www.thehungrycat.com/home-1162.php?loc=sb,infosantabarbara@thehungrycat.com,(805) 884-4701,4.1 / 5,"The service was excellent and extremely accommodating. I ordered the white sea bass, which was a bit on the dry side, but the dish accompaniments (white bean puree, I think) were excellent. The seafood platter came with good dipping sauces, although it was overall on the pricey side for what we received. The two tier was a small appetizer for 6 ppl at $90. I'd give the place another try, but next time will skip the platter.",07/15/2012
Il Cortile Ristorante,http://www.opentable.com/il-cortile-ristorante?scpref=109&tab=2,4.6,"608 12th St. Paso Robles, CA  93446 ",118,Italian,$31 to $50,Paso Robles,http://www.ilcortileristorante.com,vinnie40@earthlink.net,(805) 226-0300,4.6 / 5,"We enjoyed a delicious dinner 7/17/12. Service was excellent and server was knowledgeable. The calamari, shrimp and scallop appetizer was tender and cooked perfectly. Salad with mixed greens, strawberries, ricotta and candied pecans was fresh and dressing very good. Veal chop with mushrooms was cooked perfectly. Freshly made papparadelle with cinghiale was as good as those I've had in Italy. Lemon tart was the perfect end. Excellent wine list.",07/17/2012
Il Fornaio - Carmel,http://www.opentable.com/il-fornaio-carmel-by-the-sea?scpref=109&tab=2,3.8,"Ocean Avenue &amp; Monte Verde St Carmel-by-the-Sea, CA  93921 ",95,Italian,$30 and under,Carmel,http://www.ilfornaio.com,carmel@ilfo.com,(831) 622-5100,3.8 / 5,Dinner with family. Food was delicious. Service most accommodating.,07/18/2012
Jacks - Portola Hotel & Spa,http://www.opentable.com/jacks-portola-hotel-and-spa?scpref=109&tab=2,3.9,"Two Portola Plaza Monterey, CA  93940 ",48,Californian,$30 and under,Monterey,http://www.portolahotel.com/dining/jacks.php,jacks@portolahotel.com,(831) 649-2698,3.9 / 5,"We had the breakfast buffet, and I highly recommend the made-to-order waffles and pancakes. The best I'd ever had, and I don't even care for pancakes. The omelette station was very nice, with good and fresh ingredients, and the chef is super sweet. The servers were all very attentive. Definitely good for a special event.",07/17/2012
Joe Rombi's La Mia Cucina,http://www.opentable.com/joe-rombis-la-mia-cucina?scpref=109&tab=2,4.4,"208 17th Street Pacific Grove, CA  93950 ",27,Italian,$30 and under,Pacific Grove,http://joerombi.com,"",(831) 373-2416,4.4 / 5,"What a fabulous place to have dinner. Tucked away from the hustle and bustle of the Warf area, Joe Rombi's is a breath of fresh air. The cozy intimate atmosphere makes you feel right at home. The service was fantastic, as the server and server's assistant pay attention to your every detail. Dinner was fantastic as everyone was very pleased with their plates. I would strongly recommend Joe Rombi's to anyone that is looking to celebrate a special ocassion, or quiet romantic dinner.",07/01/2012
Johnny's Harborside,http://www.opentable.com/johnnys-harborside?scpref=109&tab=2,4.2,"493 Lake Avenue Santa Cruz, CA  95060 ",73,Seafood,$30 and under,Santa Cruz,http://www.johnnysharborside.com,info@johnnysharborside.com,(831) 479-3430,4.2 / 5,Johhny's Harborside is my favorite restaurant when going to the Santa Cruz Harbor. Wonderful view and marvelous food.,07/16/2012
Kula Ranch Island Steakhouse,http://www.opentable.com/kula-ranch-island-steakhouse?scpref=109&tab=2,3.7,"3295 Dunes Road Marina, CA  93933 ",34,Steakhouse,$30 and under,Monterey,http://www.kula-ranch.com,darroll@kula-ranch.com,(831) 883-9479,3.7 / 5,The bar food is excellent! Try the pulled pork and Angus beef sliders!,07/17/2012
la Posta,http://www.opentable.com/la-posta?scpref=109&tab=2,4.5,"538 Seabright Avenue Santa Cruz, CA  95062 ",136,Italian,$30 and under,Santa Cruz,http://laPostaRestaurant.com,lapostarestaurant@gmail.com,(831) 457-2782,4.5 / 5,"La Posta consistently serves up some of the best food in Santa Cruz. Although the menu is not terribly long, the choices are always interesting and feature local ingredients prepared by an expert hand. Our party of four enjoyed one of their incredible thin crust pizzas as an appetizer, which was out of this world. (A great bottle of Italian wine as an accompaniment didn't hurt!) Two of us had one of their house-made pastas--a triangular shaped ravioli that melted in your mouth. I had the tri tip and my dining partner the ling cod. We all cleaned our plates. We split desserts, fresh peach sorbet and a lemon pound cake with lemon verbena gelato. Delicious! I highly recommend La Posta for a fine dining experience in a casual setting.",07/08/2012
Laili,http://www.opentable.com/laili?scpref=109&tab=2,4.4,"101B Cooper St Santa Cruz, CA  95060 ",132,Mediterranean,$30 and under,Santa Cruz,http://www.lailirestaurant.com,info@lailirestaurant.com,(831) 423-4545,4.4 / 5,"Great little restaurant that sparkles at night when sitting outside. The inside feels a little cave like, but perhaps that's just because the outside is such a warm and sweet area filled with quiet ambiance. Food is very good with some less familiar spices, vegetables, and ways of cooking both meat and vegetables. Nice selection of vegetarian choices. Unusual and delightful non alcoholic drinks.",07/19/2012
Le Cigare Volant,http://www.opentable.com/le-cigare-volant?scpref=109&tab=2,4.1,"328 Ingalls St Santa Cruz, CA  95060 ",133,Contemporary American,$31 to $50,Santa Cruz,http://www.lecigarevolant.com,lecigarevolant@bonnydoonvineyard.com,(831) 425-6771,4.1 / 5,"Fascinating food in minimal portions and totally over priced. But we were hungry when we left after $120 for 2. Great wine list. Creative treatment for a warehouse type building, but in the end the dining area is lackluster. Industrial.",07/14/2012
Le St. Tropez,http://www.opentable.com/le-st-tropez?scpref=109&tab=2,4.2,"Dolores St. between Ocean &amp; 7th Avenue Carmel-By-The-Sea, CA  93921",63,French,$30 and under,Carmel,http://www.lesttropez.com,bonjour@lesttropez.com,(831) 624-8977,4.2 / 5,"Wonderful complimentary appetizer: bowl of hummus, 20 tiny olives, 5 wedges of beets, slices of squash!",07/19/2012
Lido Restaurant @ Dolphin Bay Resort & Spa,http://www.opentable.com/lido-restaurant-at-dolphin-bay-resort-and-spa?scpref=109&tab=2,4.0,"2727 Shell Beach Road Pismo Beach, CA  93449 ",44,Californian,$31 to $50,San Luis Obispo,http://www.TheDolphinBay.com,lido@thedolphinbay.com,(805) 773-8900,4 / 5,The service was amazing as well as the food. I love this place! Will be back. The staff was courtious.,07/07/2012
Lodge Restaurant at Carmel Valley Ranch,http://www.opentable.com/lodge-restaurant-at-carmel-valley-ranch?scpref=109&tab=2,4.0,"1 Old Ranch Road Carmel, CA  93923 ",40,Contemporary American,$31 to $50,Carmel,http://www.carmelvalleyranch.com,mshapiro@carmelvalleyranch.com,(831) 625-9500 x545,4.1 / 5,"We were very pleased with the restaurant. The quality/price proposition is very compelling. The food was very good. Wines were good but not over priced. The ambiance was energetic, full of life, lots of action, nice architecture and good views. And the service was superb. What's not to like. We will be repeaters for sure. Highly recommended.",07/17/2012
Lopez Restaurante y Cantina,http://www.opentable.com/lopez-restaurante-y-cantina?scpref=109&tab=2,3.5,"635 Cass St. Monterey, CA  93940 ",4,Mexican,$30 and under,Monterey,http://www.lopezrestaurante.com,tolteca23@yahoo.com,(831) 324-4260,3.5 / 5,"OK Mexican food, but nothing to write home about. The hostess was clueless about OpenTable, so the reservation was pointless. Fortunately, they had room for us. The dining room was dark and windowless; the fajitas ordered by a large group smoked up the whole room: there was poor air circulation. The server was friendly.",07/07/2012
Los Olivos Wine Merchant & Cafe,http://www.opentable.com/los-olivos-wine-merchant-and-cafe?scpref=109&tab=2,4.3,"2879 Grand Avenue Los Olivos, CA  93441 ",156,Californian,$30 and under,Santa Ynez Valley,http://www.losolivoscafe.com,info@buysantabarbarawine.com,(805) 688-7265,4.3 / 5,Very good food. Fine service; our waitress was very personable and helpful.,07/18/2012
Louie’s Cajun Kitchen and Bourbon Bar,http://www.opentable.com/louies-cajun-kitchen-and-bourbon-bar?scpref=109&tab=2,4.5,"110 Church St Santa Cruz, CA  95060 ",4,American,$30 and under,Santa Cruz,http://www.cloudsdowntown.com,santacloud@aol.com,(831) 429-2000,4.5 / 5,"The food was delicious. we were there on a Tuesday night and it was pretty quiet sans for a few tables, and some guys watching sports at the bar. Large drink list (I got a delicious cucumber cocktail). The waiter allowed my aunt to add fish to the portabella mushroom dish and modified it to make it even more delicious. I had swordfish that was flavored and cooked perfectly. If you are looking for a nicer meal in a more casual town like Santa Cruz, this is a great place!",06/12/2012
Lucky's,http://www.opentable.com/luckys?scpref=109&tab=2,4.6,"1279 Coast Village Road Santa Barbara, CA  93108 ",65,Steakhouse,$50 and over,Montecito,http://luckys-steakhouse.com,info@luckys-steakhouse.com,(805) 565-7540,4.5 / 5,"WE loved the place, the food was exceptionally good from the salad, to the staeak and potatoes and vegetables to the dessert.The service was extremely good. The whole experience was wonderful. One of our best dining experiences.",07/19/2012
Lugano Swiss Bistro,http://www.opentable.com/lugano-swiss-bistro?scpref=109&tab=2,4.3,"3670 The Barnyard Carmel, CA  93926 ",25,Swiss,$30 and under,Carmel,http://www.swissbistro.com,lugano@swissbistro.com,(831) 626-3779,4.3 / 5,"We celebrated our 18th wedding anniversary by having the four course fondue dinner. The service was excellent. We were seated in a semi-private enclave with a Happy Anniversary banner. The bread, salad, veggies, chicken, beef, and dessert were all very good. There was so much food to enjoy! And the ice cold Spaten made everything taste better.",07/18/2012
Luna Red,http://www.opentable.com/luna-red?scpref=109&tab=2,3.9,"1023 Chorro Street San Luis Obispo, CA  93401 ",77,International,$30 and under,San Luis Obispo,http://www.lunaredslo.com/,info@lunaredslo.com,(805) 540-5243,3.9 / 5,"The people I went with knew the chef, so we gave him a budget and dietary restrictions, and he gave us an inspired and inspiring meal. The waitress had fun with it too. Absolutely top-notch!",07/18/2012
Madonna Inn - Alex Madonna's Gold Rush Steak House,http://www.opentable.com/madonna-inn-alex-madonnas-gold-rush-steak-house?scpref=109&tab=2,4.2,"100 Madonna Road San Luis Obispo, CA  93405 ",119,Steakhouse,$31 to $50,San Luis Obispo,http://www.madonnainn.com,info@madonnainn.com,(805) 543-3000,4.2 / 5,"Excellent steaks, done perfectly. Sides and salads basic fare, not innovative. Service spot on, but not intrusive. Wine list has modest selection of different varietals, with emphasis on Central Coast wineries. Decor is over the top Alex Madonna (check out the website for the Madonna story), but makes for a fun evening. All seating is booths, private and quiet.",07/19/2012
Main Street Garden & Cafe,http://www.opentable.com/main-street-garden-and-cafe?scpref=109&tab=2,4.3,"3101 N. Main St Soquel, CA  95073 ",49,Italian,$30 and under,Soquel,http://www.mainstreetgardencafe.com/,mainstreetgarden@gmail.com,(831) 477-9265,4.3 / 5,"Sardines were impressive. The ambience is unique being that it is a converted house. Guests must be patient because it has a very laid back neighborhood speed to the service. Be friendly, smile and just take it all in. Food was impressive.",07/12/2012
Mama's Meatball,http://www.opentable.com/mamas-meatball?scpref=109&tab=2,4.4,"570 Higuera St. Suite 130 San Luis Obispo, CA  93401 ",96,Italian,$30 and under,San Luis Obispo,http://www.mamasmeatball.com,nicola@mamasmeatball.com,(805) 544-0861,4.4 / 5,"We are always delighted when we eat at Mama's Meatballs. The service was great and the food was excellent, as always.",07/20/2012
Maravilla - Ojai Valley Inn & Spa,http://www.opentable.com/maravilla-ojai-valley-inn-and-spa?scpref=109&tab=2,4.2,"905 Country Club Rd. Ojai, CA  93012 ",33,Californian,$31 to $50,Ojai,http://www.ojairesort.com,noanswer@ojairesort.com,(805) 640-2100,4.2 / 5,"First courses were lovely. Never miss the heirloom tomatoes grown on property. The main courses were not up to the same standard. The black cod while perfectly cooked, needed some seasoning. The NY steak was over cooked and lacked any seasoning. Desserts are exquisite, not so much the coffee (decaf was burned and appeared to have spent too much time in pot). The service was spot on.",07/21/2012
Marinus - Bernardus Lodge,http://www.opentable.com/marinus-bernardus-lodge?scpref=109&tab=2,4.5,"415 West Carmel Valley Rd Carmel Valley, CA  93924 ",44,Californian,$50 and over,Carmel,http://www.bernardus.com,gmartin@bernardus.com,(831) 658-3400,4.5 / 5,Everything but the service was great!! Our waiter was very slow and inattentive. He seemed to be more interested in going home than doing his job. 25 minutes before closing the couple who were seated next to us were told to hurry up and give him their order as the kitchen was about to close!!!!! We have been to this restaurant many times as it is very close to our vacation home in Carmel Valley. In the past it has always been excellent in all areas.,07/14/2012
Marisol at the Cliffs Resort,http://www.opentable.com/marisol-at-the-cliffs-resort?scpref=109&tab=2,3.9,"2757 Shell Beach Rd Pismo Beach, CA  93449 ",33,Contemporary American,$30 and under,Pismo Beach,http://www.cliffsresort.com,marisol@cliffsresort.com,(805) 773-2511,4 / 5,"Don't know about the rest of our group, although no one did much bragging about the food. My dinner was hit and miss -- worst salad ever (BLT), fish way overcooked and bland. Side dishes and desserts were very good. Overall, a disappointment as I expected more.",07/14/2012
Marmalade Cafe - Santa Barbara,http://www.opentable.com/marmalade-cafe-santa-barbara?scpref=109&tab=2,3.7,"3825 State St Santa Barbara, CA  93105 ",19,Californian,$30 and under,Santa Barbara,http://www.marmaladecafe.com,santabarbara@marmaladecafe.com,(805) 682-5246,3.7 / 5,"I had a reservation for 7 for our department at work. We were very tight on time, so I decided to have everyone leave early for our lunch arrival. I had the advantage to call in our orders at 10AM and I was greeting warmly to that idea. Needless to say we had our meal shortly after we sat down and had 30 min to chat and travel back to the office.",06/22/2012
MexItalian,http://www.opentable.com/mexitalian?scpref=109&tab=2,3.3,"503 Water Street Santa Cruz, CA  95060 ",3,Italian,$30 and under,Santa Cruz,http://MexItalianSantaCruz.com,mexitaliansc@gmail.com,(831) 425-1213,3.3 / 5,"Unusual fusion of Mexican & Italian cuisine. The dishes were very good, having a number of the smaller plates in order to sample, could not get enough. Menus was extensive, all fresh ingredients. The calamari & chorizo pizza were just two that were fabulous, must visit & experience.",05/06/2012
Michael's on Main,http://www.opentable.com/michaels-on-main?scpref=109&tab=2,3.8,"2591 Main Street Soquel, CA  95073 ",19,Comfort Food,$30 and under,Soquel,http://www.michaelsonmain.net,info@michaelsonmain.net,(831) 479-9777,3.8 / 5,"I had forgotten about this place. It is tucked away. The light menu here is a brilliant idea. Less food, the serving size a normal person should eat, for less money.",06/30/2012
Milk 'n Honey,http://www.opentable.com/milk-n-honey?scpref=109&tab=2,3.8,"30 W. Anapamu Santa Barbara, CA  93101 ",15,Tapas / Small Plates,$30 and under,Santa Barbara,http://milknhoneytapas.com,altruizm@gmail.com,(805) 275-4232,3.8 / 5,We've been coming in for a few years and have never been disappointed. The only reason we don't come more often is because we'd order everything. We always find something new to try and have loved each discovery.,07/07/2012
Miro at Bacara Resort,http://www.opentable.com/miro-at-bacara-resort?scpref=109&tab=2,4.4,"8301 Hollister Ave. Goleta, CA  93117 ",19,Contemporary American,$50 and over,Santa Barbara,http://www.bacararesort.com,miro@bacararesort.com,(805) 571-4204,4.5 / 5,"The experience was memorable. Great service, gourmet food, beautiful ambiance...however, for us this was a special occasion, worth the price tag that was somewhat above our dining out norm for a routine Saturday night out dinner...at least for us.",06/23/2012
Montecito Wine Bistro,http://www.opentable.com/montecito-wine-bistro?scpref=109&tab=2,3.5,"516 San Ysidro Road Montecito, CA  93108 ",20,Contemporary American,$30 and under,Montecito,http://www.pierrelafond.com,mwb@pierrelafond.com,(805) 969-7520,3.5 / 5,"Upon arriving, the host did not know our reservation was made through Open Table. Clearly they had not looked at it because tables in the area where we requested seating were not set. We were led there anyway, then sat and waited for several minutes before any staff approached. We finally got up and retrieved menus from another table. The waitress was inattentive and unprofessional. The appetizer of veggie fries was good. The Caprese salad and Caesar salad were good but VERY overpriced. The gnocchi was much too heavy and the pasta with meatballs was not good. We've tasted more interesting tomato sauce out of a jar and the meatballs were dry as a bone. We didn't even bother staying for coffee and dessert, and won't be going back. Too bad!",07/14/2012
Montrio Bistro,http://www.opentable.com/montrio-bistro?scpref=109&tab=2,4.3,"414 Calle Principal Monterey, CA  93940 ",206,Californian,$31 to $50,Monterey,http://www.montrio.com,office@montrio.com,(831) 648-8880,4.3 / 5,Great food and service easy to see why they were voted best restaurant in Monterey for last ten years. I had the Alaskan Halibut. The chef really knows how to do fish it was perfect.,07/19/2012
Novo Restaurant,http://www.opentable.com/novo-restaurant?scpref=109&tab=2,4.4,"726 Higuera Street San Luis Obispo, CA  93401 ",195,"Global, International",$30 and under,San Luis Obispo,http://novorestaurant.com,novo@novorestaurant.com,(805) 543-3986,4.4 / 5,"I had the salmon salad. I enjoyed everything in the salad and that it was a light dish. My friend had the duck mole. He really enjoyed the duck and mole, but wasn't impressed with what accompanied it.",07/19/2012
Oak Tree Ristorante,http://www.opentable.com/oak-tree-ristorante?scpref=109&tab=2,3.7,"5447 Highway 9 Felton, CA  95018 ",9,Italian,$30 and under,Santa Cruz,http://www.oaktreeristorante.com/,oaktreeristorante@gmail.com,(831) 335-5551,3.5 / 5,Wonderful service despite a large fundraising event outside.,05/18/2012
Old Fisherman's Grotto,http://www.opentable.com/old-fishermans-grotto?scpref=109&tab=2,4.2,"39 Fisherman's Wharf Monterey, CA  93940 ",49,Seafood,$30 and under,Monterey,http://www.oldfishermansgrotto.com,chris@oldfishermansgrotto.com,(831) 375-4604,4.3 / 5,Service was fantastic - we had no problem changing our reservation and they held the table for us. While we were looking over the menu they brought over a complementary appetizer. Food was very good and they had some of the best Bloody Marys I've ever had.,07/16/2012
Oswald,http://www.opentable.com/oswald?scpref=109&tab=2,4.3,"121 Soquel Avenue Santa Cruz, CA  95060 ",82,Contemporary American,$30 and under,Santa Cruz,http://oswaldrestaurant.com,"",(831) 423-7427,4.3 / 5,"Oswald was amazing. We were early and they promptly sat us for dinner. Super friendly server, who knew what she was doing when it came to recommending a great wine for dinner, even letting me sample from between two wines. The food was delicious and cooked perfectly.",07/21/2012
Pacific's Edge Restaurant,http://www.opentable.com/pacifics-edge-restaurant?scpref=109&tab=2,4.1,"120 Highlands Drive Carmel, CA  93923 ",169,American,$50 and over,Carmel,http://www.pacificsedge.com,"",(831) 622-5445,4.1 / 5,The food was excellent and the view was spectacular.,07/19/2012
Panolivo,http://www.opentable.com/panolivo?scpref=109&tab=2,4.1,"1344 Park St. Paso Robles, CA  93446 ",46,Contemporary French,$30 and under,Paso Robles,http://www.panolivo.com,info@panolivo.com,(805) 239-3366,4.1 / 5,We always went in for their fabulous vegie/vegan dish. It is now gone and so are we! The food is generally very tasty and the piece is reasonable.,07/13/2012
Paradise Beach Grille,http://www.opentable.com/paradise-beach-grille?scpref=109&tab=2,4.4,"215 Esplanade Capitola, CA  95010 ",11,American,$30 and under,Capitola,http://www.paradisebeachgrille.com,gm@paradisebeachgrille.com,(831) 476-4900,4.4 / 5,"We booked through Open Table and had to wait for about 15 mins to be seated because our table wasn't ready. The service was painfully slow. The food was ok, but the mashed potatoes tasted like it had waited too long under the heating lights or maybe reheated. It was a bit disappointing as it was recommended to me as one of the best restaurants in Capitola.",07/12/2012
Passionfish,http://www.opentable.com/passionfish-pacific-grove?scpref=109&tab=2,4.3,"701 Lighthouse Avenue Pacific Grove, CA  93950 ",335,Seafood,$30 and under,Pacific Grove,http://www.passionfish.net/,info@passionfish.net,(831) 655-3311,4.3 / 5,"The food was delicious and our server was very helpful in making a wine recommendation. Loved that their wines are priced at almost retail and that they have an extensive selection. We had the oysters (best ones we had during our weekend in Norcal) and mussels (a bit small but the broth was great) to start, followed by the halibut and scallops. Overall great experience.",07/20/2012
Pearl of the Ocean,http://www.opentable.com/pearl-of-the-ocean?scpref=109&tab=2,3.8,"736 Water St Santa Cruz, CA  95060 ",5,Indian,$30 and under,Santa Cruz,http://www.pearloftheocean.net,ayomaw7@ca.rr.com,(831) 457-2350,3.8 / 5,"I was disappointed in the service this time. It took so much time to even get a glass of water. I'm not sure why, but it seemed we were just a bother to them. I wondered if they were just angry that we used OpenTable to make the reservation.",06/16/2012
Peter B's Brewpub,http://www.opentable.com/peter-bs-brewpub?scpref=109&tab=2,4.4,"2 Portola Plaza Monterey, CA  93940 ",11,Brewery,$30 and under,Monterey,http://www.peterbsbrewpub.com,cross@portolahotel.com,(831) 647-4805,4.4 / 5,I love the relaxed feel of this place. Service is always well-timed and friendly! Recommend Peter Be's Brewpub...,07/03/2012
Pino Alto Restaurant - Cabrillo College,http://www.opentable.com/pino-alto-restaurant-cabrillo-college?scpref=109&tab=2,4.0,"6500 Soquel Dr. Aptos, CA  95003 ",6,American,$30 and under,Aptos,http://www.pinoaltorestaurant.org,ercarter@cabrillo.edu,(831) 479-6524,4 / 5,Our party of five had a wonderful time at the Pino Alto Restaurant. The entire staff that we met was wonderful and we enjoyed the food very much. I have already recommended it to friends.,04/24/2012
The Restaurant at JUSTIN Vineyards & Winery,http://www.opentable.com/the-restaurant-at-justin-vineyards-and-winery?scpref=109&tab=2,4.8,"11680 Chimney Rock Paso Robles, CA  93446 ",29,Contemporary American,$50 and over,Paso Robles,http://www.justinwine.com/visit_deborahs_dining.php,innkeeper@justinwine.com,(805) 238-6932 x3224,4.8 / 5,"Excellent food, great atmosphere, superior service.",07/08/2012
The Restaurant at Ventana,http://www.opentable.com/the-restaurant-at-ventana?scpref=109&tab=2,4.4,"48123 California One Big Sur, CA  93920 ",83,Californian,$31 to $50,Big Sur,http://www.ventanainn.com/dining.aspx,tjones@jdvhotels.com,(831) 667-4242,4.4 / 5,"It was a wonderful meal and setting. Great for my vegetarian wife, they had a full veggie tasting menu, well considered and delicious. Plus the space is wonderful with big windows looking to the sea and mountains. Great option in Big Sur.",07/17/2012
Rio Grill,http://www.opentable.com/rio-grill?scpref=109&tab=2,4.2,"101 Crossroads Boulevard Carmel-by-the-Sea, CA  93923 ",116,Californian,$30 and under,Carmel,http://www.riogrill.com,chris@riogrill.com,(831) 625-5436,4.2 / 5,"It would take up to much space to describe the mess that is this restaurant, but in summary.Atmosphere: cartoons on the wall as you enter near the bar area, then trying to be more upscale and elegant at the tables. Pick a concept/direction and go with itService Staff: unknowledgeable, not very friendly, food stains on their attire, didn’t even know there was specials until we left the restaurant and saw them on the board, etc..Food: horrendous menu concept, presentation/plating of the food was bad and unprofessional, and the food itself was completely tasteless.",07/21/2012
Robin's,http://www.opentable.com/robins?scpref=109&tab=2,4.3,"4095 Burton Dr. Cambria, CA  93428 ",121,International,$30 and under,Cambria,http://www.robinsrestaurant.com,robins@robinsrestaurant.com,(805) 927-5007,4.3 / 5,Lovely restaurant with great menu choices. We had a lovely brunch there this morning...highly recommended!!,07/22/2012
Rocky Point Restaurant,http://www.opentable.com/rocky-point-restaurant?scpref=109&tab=2,3.9,"36700 Hwy 1 Carmel, CA  93923 ",56,Steakhouse,$30 and under,Carmel,http://www.rocky-point.com,info@rocky-point.com,(831) 624-2933,3.9 / 5,A great venue for lunch. The view is outstanding! Service was friendly and attentive and food was good.,07/15/2012
Root 246 at Hotel Corque,http://www.opentable.com/root-246-at-hotel-corque?scpref=109&tab=2,4.3,"420 Alisal Road Solvang, CA  93463 ",148,Californian,$31 to $50,Solvang,http://root-246.com/,"",(805) 688-9003,4.3 / 5,Great restaurant. Excellent food. Bar area was cozy with fireplace.,07/20/2012
Rosie McCann's Irish Pub & Restaurant,http://www.opentable.com/rosie-mccanns-irish-pub-and-restaurant?scpref=109&tab=2,4.0,"1220 Pacific Ave. Santa Cruz, CA  95060 ",4,Irish,$30 and under,Santa Cruz,http://www.rosiemccanns.com/santacruz,rosiesc@rosie-mccanns.com,(831) 426-9930,4 / 5,Great bar with excellent selection of beers. Free range grass-fed beef cooked exactly as ordered.,03/09/2012
Roy,http://www.opentable.com/roy?scpref=109&tab=2,4.0,"7 W. Carrillo St. Santa Barbara, CA  93101 ",27,Contemporary American,$30 and under,Santa Barbara,http://www.restaurantroy.com,roy@restaurantroy.com,(805) 899-3458,4 / 5,One of our favorite places in Santa Barbara - my daughter requested to have her 18th birthday dinner there. We particularly enjoy the soups which are always excellent.,07/19/2012
Sandbar Mexican Restaurant,http://www.opentable.com/sandbar-mexican-restaurant?scpref=109&tab=2,3.9,"514 State Street Santa Barbara, CA  93101 ",10,Mexican,$30 and under,Santa Barbara,http://www.SandbarSB.com,sandbarpromo@sharkeez.net,(805) 252-5409,3.9 / 5,The food and service was very good. A very nice night with lots of activity. We will definately return on our next visit.,07/09/2012
Sanderlings - Seascape Resort,http://www.opentable.com/sanderlings-seascape-resort?scpref=109&tab=2,4.2,"1 Seascape Resort Dr. Aptos, CA  95003 ",54,American,$30 and under,Santa Cruz,http://www.sanderlingsrestaurant.com/,dbranson@seascaperesort.com,(831) 662-7120,4.2 / 5,Beautiful view on a warm clear day made up for slowish food delivery.,07/20/2012
Sardine Factory,http://www.opentable.com/sardine-factory?scpref=109&tab=2,4.6,"701 Wave Street Monterey, CA  93940 ",192,Seafood,$31 to $50,Monterey,http://sardinefactory.com,info@sardinefactory.com,(831) 373-3775,4.6 / 5,Food and service were great. Ambiance was a cross between a Victorian bordello and Disney' haunted mansion,07/21/2012
Schooners Coastal Kitchen & Bar – Monterey Plaza Hotel & Spa,http://www.opentable.com/schooners-coastal-kitchen-and-bar-monterey-plaza-hotel-and-spa?scpref=109&tab=2,4.3,"400 Cannery Row Monterey, CA  93940 ",97,Seafood,$31 to $50,Monterey,http://www.schoonersmonterey.com/,info@schoonersmonterey.com,(831) 372-2628,4.3 / 5,Restaurant was very nice. Beautiful view. Food was excellent.,07/19/2012
Sea Venture,http://www.opentable.com/sea-venture?scpref=109&tab=2,4.2,"100 Ocean View Ave. Pismo Beach, CA  93449 ",47,Contemporary American,$30 and under,Pismo Beach,http://seaventurerestaurant.com,simon@seaventure.com,(805) 773-3463,4.2 / 5,"We had a wonderful warm shrimp and mixed green salad that was excellent. The wine, Opolo Mountain Zinfandel, is the best! The steak and lobster, not so much. The lobster was good, but slightly overcooked. The steak (a filet, which is my favorite cut) was tasteless and way overcooked. I won’t order a steak there again. The crème brûlée was excellent. I wish the bar was further away from the dining room though. The bar noise is too loud to enjoy a nice, relaxing dinner.",07/20/2012
