name,url,rating,address,total reviews,cuisine,price,neighborhood,website,email,phone,review rating,review description,review dine date
INDIGO,http://www.opentable.com/indigo-honolulu?scpref=109&tab=2,3.8,"1121 Nuuanu Ave. Honolulu, HI  96817 ",53,Asian,$30 and under,Honolulu,http://www.indigo-hawaii.com,indigo@cchono.com,(808) 521-2900,3.9 / 5,We came here while on vacation after going the last time we were in Honolulu.Great food.,07/21/2012
I'O,http://www.opentable.com/io?scpref=109&tab=2,4.1,"505 Front Street Lahaina, HI  96761 ",43,Hawaii Regional Cuisine,$31 to $50,Lahaina,http://iomaui.com,reservationist@iomaui.com,(808) 661-8422,4.1 / 5,Excellent this was one of the best meals I had!,07/10/2012
Island Breeze Luau at the King Kamehameha Hotel,http://www.opentable.com/island-breeze-luau-at-the-king-kamehameha-hotel?scpref=109&tab=2,4.1,"75-5660 Palani Road Kailua Kona, HI  96740 ",15,Hawaiian,$50 and over,Kailua-Kona,http://www.konabeachhotel.com/luau.htm,reservations@konabeachhotel.com,(808) 331-6387,4.1 / 5,"We have been to other Island Luau's and this one was by far our favorite. The atmosphere, entertainment and food was great. It was an experience that our family will never forget.",07/04/2012
Island Lava Java Bistro,http://www.opentable.com/island-lava-java-bistro?scpref=109&tab=2,4.1,"75-5799 Ali'i Dr. Kailua, HI  96740 ",52,Contemporary American,$30 and under,Kailua-Kona,http://www.islandlavajava.com,islandlavajava@hawaii.rr.com,(808) 327-2161,4.1 / 5,"This was my second visit here. It is a great little cafe, with wonderful food and great specials. The service is professional, the owner is usually there to ensure it all goes smoothly, and the live music can be either really cool or really odd, depending on who is playing.",07/20/2012
Japengo - Maui,http://www.opentable.com/japengo-maui?scpref=109&tab=2,4.1,"200 Nohea Kai Dr Lahaina, HI  96761 ",89,Seafood,$31 to $50,Lahaina,http://www.Maui.Hyatt.Com,mitch.mcdonald@hyatt.com,(808) 667-4796,4.1 / 5,A Avery beautiful restaurant and the view is the best. Try and ask for the table over the water fall for the best seat in the house. The sushi bar is great as well. This is a all around fun place with great food...,07/22/2012
Japengo - Waikiki,http://www.opentable.com/japengo-waikiki?scpref=109&tab=2,4.1,"2424 Kalakaua Ave. Third Floor Honolulu, HI  96815",37,Asian,$31 to $50,Honolulu,http://waikiki.hyatt.com/hyatt/hotels/entertainment/restaurants/index.jsp#39731302,Michael.hutton@hyatt.com,(808) 923-1234,4.1 / 5,Kamaina discount is 10% but if you get the Ohana card it is 20% your bill. The card is free just ask your sever for details.,07/18/2012
JJ’s Bistro and French Pastry,http://www.opentable.com/jjs-bistro-and-french-pastry-honolulu?scpref=109&tab=2,3.7,"3447 Waialae Ave Honolulu, HI  96816 ",13,French,$30 and under,Honolulu,http://www.jjfrenchpastry.com/,jjfrenchpastry@gmail.com,(808) 739-0993,3.7 / 5,"Food was very good and reasonably priced. Waiter however made repeated errors on the bill initially giving us someone elses, then not subtracting a gift certificate etc. We were in a rush to leave and it was delayed.",07/20/2012
Joe's Bar & Grill,http://www.opentable.com/joes-bar-and-grill?scpref=109&tab=2,4.1,"131 Wailea Ike Pl. Wailea, HI  96753 ",65,American,$30 and under,Wailea,http://www.bevgannonrestaurants.com/joes/index.html,sharon@bevgannonrestaurants.com,(808) 875-7767,4.2 / 5,Service can be inconsistent but almost always great with oldtimed servers.,07/06/2012
Ka 'Ikena Restaurant at Kapiolani Community College,http://www.opentable.com/ka-ikena-restaurant-at-kapiolani-community-college?scpref=109&tab=2,4.6,"4303 Diamond Head Road Honolulu, HI  96816 ",48,Contemporary American,$30 and under,Honolulu,http://kcc-dining.com,culinary@hawaii.edu,(808) 734-9499,4.7 / 5,"This dining experence at the hands of KCC students was most enjoyable. The food gourmet; the view incomparable; and the wait help cheerful and helpful. Best kept ""secret"" in Kahala.",06/22/2012
Kai Market - Sheraton Waikiki,http://www.opentable.com/kai-market-sheraton-waikiki?scpref=109&tab=2,4.2,"2255 Kalakaua Ave Honolulu, HI  96815 ",27,Hawaiian,$50 and over,Honolulu,http://www.sheraton-waikiki.com/dining/kai,TDRC.Hawaii@starwoodhotels.com,(808) 347-6920,4.2 / 5,"Service was wonderful! Crab, not so much. Everything else delicious.",07/14/2012
Kai Sushi Bistro - Ritz Carlton Kapalua,http://www.opentable.com/kai-sushi-bistro-ritz-carlton-kapalua?scpref=109&tab=2,4.1,"One Ritz-Carlton Drive Lahaina, HI  96761 ",11,Sushi,$30 and under,Kapalua,http://www.ritzcarlton.com/en/Properties/KapaluaMaui/Dining/KaiSushiBar/Default.htm,kapalua.restaurant@ritzcarlton.com,(808) 665-7089,4.1 / 5,"Great quality food.. a bit pricey it's the Ritz so I was expecting it. They were very willing to make specialty rolls since what i eat wasn't on the menu. Very good staff and food!! Wish the restaurant was open everyday of the week, we would have eaten here more during our trip",06/28/2012
Kai Wailea - Maui,http://www.opentable.com/kai-wailea-maui?scpref=109&tab=2,3.7,"3750 Wailea Alanui Dr.EW4 Wailea, HI  96753 ",19,Sushi,$31 to $50,Wailea,http://KaiWailea.com,kai@kai-wa.com,(808) 875-1955,3.6 / 5,Our food was excellent (fresh and well presented) and the service was wonderful.,07/19/2012
Kailua Town Pub and Grill,http://www.opentable.com/kailua-town-pub-and-grill?scpref=109&tab=2,3.2,"26 Ho'o'lai St. #1100 Kailua, HI  96734",5,American,$30 and under,Kailua,http://kailuatownpub.com/,tropicskai@hawaii.rr.com,(808) 230-8444,3.2 / 5,"Great for pub food, which is good for a pub! Recommend the Fish n Chips (Mahi) and the on tap beer selection is the best I've seen on Windward Oahu. The British Pastie (like a pot pie) had a great presentation but was quite undercooked (read hard carrots and potatoes). I'll try the gourmet burger next time.",06/22/2012
Kalaheo Steak and Ribs,http://www.opentable.com/kalaheo-steak-and-ribs?scpref=109&tab=2,3.3,"4444 Papalina Rd Kalaheo, HI  96741 ",6,Steak,$30 and under,Koloa,http://kalaheosteakandribs.com/,"",(808) 332-4444,3.8 / 5,"The menu online looked really tasty. Unfortunately, two of the items (NY steak and stuffed pork chop) of the 6 that we wanted to order were not available and our alternate choices fell way short. The restaurant side didn't seem very busy but the service was beyond bad. We ordered appetizers and drinks and they took about 10 minutes. Then there was another LONG delay before the waiter came back to take our order. The table of 3 next to us ordered before us and we got our food first...and our wait was LONG, longer for them. Onion soup order had to be asked for twice and showed up AFTER the meal. The dessert menu looked yummy but due to the poor service, McDonald's McFlurrys it was! High hopes dashed!",07/22/2012
Kamuela Provision Co.,http://www.opentable.com/kamuela-provision-co?scpref=109&tab=2,4.2,"69-425 Waikoloa Beach Dr. Waikoloa, HI  96738 ",47,Steak,$50 and over,Waikoloa,http://www.hiltonwaikoloavillage.com/dining/kamuel,info@hiltonwaikoloavillage.com,(808) 886-1234,4.2 / 5,"KPC is a great restaurant. The ocean view and menu are truly special. My wife and I recently had dinner at KPC and found their fish specials to be well prepared and very generous in portion. We were very happy with the staff. A word of caution - the restaurant is on a small point, and if there is any breeze at all - you will know it. Ladies may wish to bring a sweater. While the rest of the Hilton feels a little like Disney on the Beach - KPC is first class. We recommend highly.",07/19/2012
Kauai Grill - St. Regis - Hawaii,http://www.opentable.com/kauai-grill-st-regis-hawaii?scpref=109&tab=2,4.0,"5520 Ka Haku Road Princeville, HI  96722 ",85,Contemporary American,$50 and over,Princeville,http://www.kauaigrill.com,ashlee.fairbanks@stregis.com,(808) 826-0600,4.1 / 5,"I am not a lover of nuevelle style, but it was a welcome option to the mostly fried fish restaurants on the island. The view from the room is spectacular . The piped in music was awful. The music was far less elegant than the food and the room. They need a soIATA piano and live music, which you can get in the lobby with the throngs.Overr all it was a, wonderful dining experience. It was my wife""s birthday. What did they give her? A candle and a small peace of chocolate next to the desert. Had she not ordered desert I am sure she would have received -0-. Of course they have no obligation to do anything, but once they did something they should have done it with more grace.There is no dress code: some wear jeans or shorts.",07/19/2012
Kauai Pasta Kauai,http://www.opentable.com/kauai-pasta-kauai?scpref=109&tab=2,4.1,"4-939B  Kuhio Hwy. Kapaa, HI  96746 ",38,Italian,$30 and under,Kapaa,http://www.kauaipasta.com,inquiries@kauaipasta.com,(808) 822-7447,4.1 / 5,My husband & I each ordered what we got last month. (very good last time) this time food was mediocre. food inconsistent.my pasta was very salty.,07/20/2012
Kenichi Pacific,http://www.opentable.com/kenichi-pacific?scpref=109&tab=2,4.3,"78-6831 Ali'i Dr., Ste D-125 Kailua-Kona, HI  96740 ",27,Japanese,$31 to $50,Kailua-Kona,http://www.kenichihawaii.com,kenichipacific@gmail.com,(808) 322-6400,4.3 / 5,Kenichi is my favorite sushi restaurant on the Big Island. The food is fresh and the service is great. I recommend the steamed vegetables as a pupu.,07/05/2012
Kilauea Lodge and Restaurant,http://www.opentable.com/kilauea-lodge-and-restaurant?scpref=109&tab=2,4.5,"19-3948 Old Volcano Rd. Volcano, HI  96785 ",41,Continental,$31 to $50,Hawaii,http://www.kilauealodge.com,stay@kilauealodge.com,(808) 967-7366,4.4 / 5,La spécialité au canard était excellente. L'entrée au crabe cake était aussi notable.,07/06/2012
Kincaid's - Honolulu,http://www.opentable.com/kincaids-honolulu?scpref=109&tab=2,4.1,"1050 Ala Moana Blvd. Honolulu, HI  96814 ",156,Steak,$31 to $50,Honolulu,http://www.kincaids.com,"",(808) 591-2005,4.1 / 5,"Overall, Kincaid's is a good restaurant. On this particular evening, it was Prime Rib Wednesday (which we were unaware of until arriving). We at seated at a nice view table for 6:30 reservations. When we order Prime Rib, low and behold, it's sold out! Really, it's only 6:30! Guess they weren't expecting many people to show up.Other than that, it was a nice evening. Service was pretty good.",07/11/2012
Ko at The Fairmont Kea Lani,http://www.opentable.com/ko-at-the-fairmont-kea-lani?scpref=109&tab=2,4.2,"4100 Wailea Alanui Wailea, HI  96753 ",69,"Global, International",$31 to $50,Wailea,http://www.korestaurant.com,Ko.Kealani@Fairmont.com,(808) 875-2210,4.2 / 5,I took my wife out for a birthday dinner and thought to try Ko based on a friends recommendation. From the reservation online to all of the service at tHe resturant everything was exceptionally well managed. We both had the Lobster tempura was devine. Our waiter was knowledgable and friendly and wasn't afraid to make recommendations when asked for an opinion between dishes.,07/21/2012
La Mer at Halekulani,http://www.opentable.com/la-mer-at-halekulani?scpref=109&tab=2,4.6,"2199 Kalia Road Honolulu, HI  96815 ",24,French,$50 and over,Honolulu,http://www.halekulani.com/dining/la_mer/,dining.reservations@halekulani.com,(808) 923-2311,4.6 / 5,"This was our third dinner at La Mer and the first with their new chef. It continues to be our nominee for the best restaurant in Hawaii. It has a good location, lovely ambiance, outstanding service, excellent food, and a fine wine list. La Mer is formal by Hawaiian standards so not best bet for kids but great for adults who appreciate fine dining.",06/29/2012
Lahaina Grill,http://www.opentable.com/lahaina-grill?scpref=109&tab=2,4.6,"127 Lahainaluna Rd. Lahaina, HI  96761 ",255,American,$50 and over,Lahaina,http://www.lahainagrill.com,reservations@lahainagrill.com,(808) 667-5117,4.6 / 5,Always consistent! Lisa was great. We will be back.,07/22/2012
Lahaina Prime Rib & Fish Co.,http://www.opentable.com/lahaina-prime-rib-and-fish-co?scpref=109&tab=2,4.1,"831 Front Street Lahaina, HI  96761 ",38,Fusion / Eclectic,$31 to $50,Lahaina,http://lahainafishcompany.com/,"",(808) 661-3472,4.1 / 5,"We selected this restaurant for our last night in Maui for their on-the-water location and extensive menu select for both fish lovers and non-fish lovers. The food was quite good, with the exception of the 'sunset specials' (suggest you skip those ""bargains"") but overpriced.",07/21/2012
Lanai City Grille,http://www.opentable.com/lanai-city-grille?scpref=109&tab=2,4.3,"828 Lanai Ave. Lanai City, HI  96763 ",24,Comfort Food,$31 to $50,Lanai City,http://www.hotellanai.com,reservations@hotellanai.com,(808) 565-7211,4.3 / 5,The steamed clams were very little in size and no flavor,07/21/2012
Leilani's on the Beach - Kaanapali,http://www.opentable.com/leilanis-on-the-beach-kaanapali?scpref=109&tab=2,4.2,"2435 Kaanapali Pkwy. Bldg J Bldg. J Lahaina, HI  96761",127,Seafood,$31 to $50,Lahaina,http://www.leilanis.com,"",(808) 661-4495,4.2 / 5,Incredible view if you are seated on the outside area. Great staff who seem to work very well together.,07/20/2012
Leis Family Class Act Restaurant,http://www.opentable.com/leis-family-class-act-restaurant?scpref=109&tab=2,4.8,"310 W. Ka'ahumanu Ave Kahului, HI  96732 ",4,"Global, International",$30 and under,Kahalui,http://www.mauiculinary.com,juliu@hawaii.edu,(808) 984-3280,4.8 / 5,A unique and wonderful program. The students do all of the jobs and it is a delight to be there as they learn. It is not for everyone. It is a culinary school. No fuss budgets should come. The stuents are learning and there are some small errors. The food cannot be beat. It is a favorite of mine.,04/11/2012
Leonardo's at Turtle Bay,http://www.opentable.com/leonardos-at-turtle-bay?scpref=109&tab=2,3.2,"57-091 Kamehameha Hwy North Shore, HI  96731 ",13,Italian,$30 and under,Kahuku,http://www.Turtlebayresort.com,tbrconcierge@turtlebayresort.com,(808) 447-6547,3.3 / 5,"The ""Italian"" buffet was disappointing, I was expecting more pizza/pasta options than the one that was available. We opted to order from the menu, the food was very nice but the 5 pieces of ravioli in the bowl was a major let down.",06/02/2012
Lilikoi Grill,http://www.opentable.com/lilikoi-grill?scpref=109&tab=2,2.5,"810 Kokomo Rd. Ste. #186 Haiku, HI  96708 ",2,Organic,$30 and under,Maui,http://www.lilikoigrill.com,reservations@lilikoigrill.com,(808) 575-2629,2.5 / 5,"We enjoyed ourselves, but the fish was too well done. It's our only complaint, as we do love fish.",07/13/2012
Longhi's - Wailea,http://www.opentable.com/longhis?scpref=109&tab=2,4.1,"3750 Wailea Alanui Dr. Suite B-22 Wailea, HI  96753",71,Mediterranean,$31 to $50,Wailea,http://www.longhis.com/,longhi@maui.net,(808) 891-8883,4.1 / 5,"An excellent find in the Shops at Wailea. The waiter, Shamus, was knowledgeable and fun, and recommended the perfect seafood dish for us.There's nothing inexpensive here, but in this location you don't expect it.",07/14/2012
Longhi's Ala Moana,http://www.opentable.com/longhis-ala-moana?scpref=109&tab=2,3.9,"1450 Ala Moana Blvd. Suite 3001 Honolulu, HI  96814 ",65,Italian,$31 to $50,Honolulu,http://www.longhis.com,resalamoana@longhis.com,(808) 947-9899,3.9 / 5,Friday night dinner... Got a great view of the fireworks going on at the hilton! Dinner during happy hour... Bit noisy til happy hour ended!,07/20/2012
Luibueno's Mexican & Seafood Restaurant,http://www.opentable.com/luibuenos-mexican-and-seafood-restaurant?scpref=109&tab=2,3.6,"66-165 Kamehameha Hwy Haleiwa, HI  96712 ",21,Mexican,$30 and under,North Shore,http://www.luibueno.com,info@luibueno.com,(808) 637-7717,3.6 / 5,Food is good. Very popular place. Big crowds on Friday night. Glad we had reservations on Open House.,06/29/2012
Makana Terrace - St. Regis - Hawaii,http://www.opentable.com/makana-terrace-st-regis-hawaii?scpref=109&tab=2,3.7,"5520 Ka Haku Road Princeville, HI  96722 ",17,Fusion / Eclectic,$31 to $50,Princeville,http://www.stregisprinceville.com/dining/makana-terrace/,jose.perez@stregis.com,(808) 826-2746,3.7 / 5,"Lovely meal, we liked it better than the Kauai Grill, also in the St. Regis. Both are priced similarly and the food is much the same - excellent focus on local ingredients. However, unlike Kauai Grill, most tables at Makana are on the covered terrace and take advantage of the view. Atmosphere is relaxed but dinner service is excellent with a mostly older and experienced waitstaff.",07/13/2012
MALA - Wailea Beach Marriott  Resort,http://www.opentable.com/mala-wailea-beach-marriott-resort?scpref=109&tab=2,3.8,"3700 Wailea Alanui Drive Wailea, HI  96753 ",50,Mediterranean,$31 to $50,Wailea,http://www.malawailea.com,eatmaui@maui.net,(808) 875-9394,3.8 / 5,"MALA was great. They have a great Gluten Free menu, only thing missing was a gluten free beer. The food and service was great and the view was FANTASTIC. Would not hesitate to go again.",07/15/2012
Mala Ocean Tavern,http://www.opentable.com/mala-ocean-tavern?scpref=109&tab=2,4.4,"1307 Front St. Lahaina, HI  96761 ",183,Mediterranean,$31 to $50,Lahaina,http://www.malaoceantavern.com/,eatmaui@maui.net,(808) 667-9394,4.4 / 5,"Just a little pearl in the shell!! When you open you will find a little treasure that you remember the wonderful memories of Maui in your heart, It was a romantic evening ,with the most beautiful view of the sunset. The staff was great and thet sure knew the food ingriedients in each dish.Thank youLaine",07/21/2012
Mama's Fish House,http://www.opentable.com/mamas-fish-house?scpref=109&tab=2,4.7,"799 Poho Place Paia, HI  96779 ",1201,Hawaiian,$50 and over,Paia,http://www.mamasfishhouse.com,info@mamasfishhouse.com,(808) 579-8488,4.7 / 5,"Mama's Fish House was Outstanding, in every sense of the word. I was lucky enough to receive a gift certificate to Mama's from friends for my 50th birthday. They had been there while vacationing and knew we would love it just as much as they did. The grounds were amazing, definitely arrange dinner during sunset- do not miss those views!! But the food- oh my- every foodies dream!! The flavors, presentation and service were spot on. For a starter we had the lobster guacamole-lobster in every bite and presented in a martini glass surrounded by delicate lightly salted chips...the macadamia crusted mahi mahi stuffed with lobster and crab is a must have. Beautifully prepared and presented. The Ahi tuna was perfectly seared. A very special place",07/20/2012
Marco's at Huli Sue's Mauna Lani,http://www.opentable.com/marcos-at-huli-sues-mauna-lani?scpref=109&tab=2,3.5,"68-1050 Makaiwa Pl. Mauna Lani Golf Clubhouse Kamuela, HI  96743",2,Italian,$31 to $50,Kohala Coast,"",lisa@n-dining-group.com,(808) 885-7777,3.4 / 5,"The restaurant was nice, it was not busy when we arrived so we were sat right away.The restaurant indicated it was Italian, yet there really was a limited selection of Italian choices.. I did order the Spagettii with meat sauce, but the sauce was more of abeef broth color instead of the more authentic tomato base, along with the flavor.The best dish was the Chocolate Cake.. Not to be missed.. May try it again.",01/13/2012
Mariposa at Neiman Marcus - Ala Moana,http://www.opentable.com/mariposa?scpref=109&tab=2,4.2,"1450 Ala Moana Blvd Honolulu, HI  96814 ",230,Hawaiian,$31 to $50,Honolulu,http://www.neimanmarcus.com/store/info/restaurant.jhtml?rest=200074,val_porter@neimanmarcus.com,(808) 951-3420,4.2 / 5,Very good seat outside where we could see fireworks at Hilton. Also we had delicious dinner with my family. I would like to come again!!,07/20/2012
Market Fresh Bistro,http://www.opentable.com/market-fresh-bistro?scpref=109&tab=2,3.9,"3620 Baldwin Ave. Makawao, HI  96768 ",11,Organic,$30 and under,Makawao,http://www.marketfreshbistromaui.com/,marketfreshbistro@gmail.com,(808) 572-4877,3.9 / 5,Very good food. Thursday night is a great event and value,07/12/2012
Maui Princess Dinner Cruise,http://www.opentable.com/maui-princess-dinner-cruise?scpref=109&tab=2,3.0,"1036 Limahana Place, #3E Lahaina, HI  96761 ",2,American,$50 and over,Lahaina,http://www.mauiprincess.com/,info@mauiprincess.com,(808) 667-6165,3 / 5,"Food mediocre. Plastic chairs bolted to the deck., crammed together. Boat is old and never left the harbor area. A disappointing experience.",07/05/2012
Mauna Kea-Clambake,http://www.opentable.com/mauna-kea-clambake?scpref=109&tab=2,4.0,"62-100 Mauna Kea Beach Drive Kamuela, HI  96743 ",1,Hawaii Regional Cuisine,$50 and over,Kohala Coast,"",MKDININGRES@MAUNAKEABEACHHOTEL.COM,(808) 882-5810,4 / 5,"Remarkable beachside setting, quality food selection (fresh seafood - lobster, crab, Ahi tuna, shrimp, oysters; prime rib; wide variety of desserts and salad options) , friendly service. Hard to beat the clambake for a memorable dining experience in Hawaii.",07/21/2012
Mediterranean Gourmet,http://www.opentable.com/mediterranean-gourmet?scpref=109&tab=2,4.3,"5-7132 Kuhio Highway Hanalei, HI  96714 ",48,Mediterranean,$30 and under,Princeville,http://kauaimedgourmet.com,contact@kauaimedgourmet.com,(808) 826-9875,4.3 / 5,Great food / great service / one of only a few restaurants on the water on Kauai/ we've been a fan for years!!!,07/18/2012
"The Melting Pot - Lahaina, Maui",http://www.opentable.com/the-melting-pot-lahaina-maui?scpref=109&tab=2,4.4,"325 Keawe Street Lahaina, HI  96761 ",44,Fondue,$31 to $50,Lahaina,http://www.meltingpot.com/lahaina,info@alohafondue.com,(808) 661-6181,4.4 / 5,First time! Was a different dining experience. Not cheap but well worth it. Food was very tasty and filling.,07/01/2012
Merriman's - Kapalua,http://www.opentable.com/merrimans-kapalua?scpref=109&tab=2,4.6,"1 Bay Club Place Lahaina, HI  96761 ",287,Contemporary American,$31 to $50,Kapalua,http://Merrimanshawaii.com,"",(808) 669-6400,4.6 / 5,The food here is amazing. Must try the fresh pasta. Everything is fresh and delicious.the view is the best in Maui,07/17/2012
Merriman's - Poipu,http://www.opentable.com/merrimans-poipu?scpref=109&tab=2,4.4,"2829 Ala Kalanikaumaka Street  #G-149 Koloa, HI  96756 ",141,Contemporary American,$31 to $50,Koloa,http://www.merrimanshawaii.com,kauai@merrimanshawaii.com,(808) 742-8385,4.4 / 5,"Merrimans has a downstairs cafe and an upscale restaurant upstairs. I dined at the upstairs Merrimans for my birthday on 7/22 and the food was excellent. Lobster Poke with avocado, orange segments and a little jalapeno is my fave appetizer. Also, don't miss the foccacia with goat cheese and daily homemade jam - it was papaya, guava, strawberry that night I went. Also had an excellent melt in your mouth filet and banana lumpia for desert. Awesomeness!! The service could of been better but it was very busy so I understood. Did I mention the drinks! Best Lemondrop I've ever had!! YUM YUM YUM",07/22/2012
Merriman's - Waimea,http://www.opentable.com/merrimans-waimea?scpref=109&tab=2,4.6,"65-1227 Opelo Rd Kamuela, HI  96743 ",180,Contemporary American,$31 to $50,Kamuela,http://www.merrimanshawaii.com,office@merrimanshawaii.com,(808) 885-6822,4.6 / 5,"Excellent, fresh and creative cuisine and the service was fantastic.",07/16/2012
Michel's at the Colony Surf,http://www.opentable.com/michels-at-the-colony-surf?scpref=109&tab=2,4.5,"2895 Kalakaua Avenue Honolulu, HI  96815 ",142,Contemporary French,$50 and over,Honolulu,http://www.michelshawaii.com,events@michelshawaii.com,(808) 923-6552,4.5 / 5,"Overall, my first experience at Michel's was great. We went there for my parents anniversary dinner and they sat us on a table close to the beach (nice)! The service was impeccable, the waiter and bussers were all great. It's just that I was a little disappointed in the food. They made the caesar salad at our table and used some ingredients from scratch but the dressing itself was already made. My parents used to come here and loved watching them make the salad from scratch and were a little disappointed they don't do that anymore. I had the special - steak with madeira sauce - it was ok. Should've tried a seafood dish. Cherries jubilee :) They brought out a special decadence cake for my parents, which it turned out they charged us for!",07/21/2012
Miyabi - Modern Kappo,http://www.opentable.com/miyabi-modern-kappo?scpref=109&tab=2,4.3,"808 Kapahulu Ave Honolulu, HI  96816 ",14,Japanese,$30 and under,Honolulu,http://www.miyabi-hawaii.com,info@miyabi-hawaii.com,(808) 737-2828,4.3 / 5,"First time to this restaurant. Had the Miyabi Nabe which was very tasty and filled with veggies, seafood! And chicken.",07/21/2012
Miyako Japanese Restaurant,http://www.opentable.com/miyako-japanese-restaurant?scpref=109&tab=2,4.0,"2863 Kalakaua Ave Honolulu, HI  96815 ",13,Japanese,$31 to $50,Honolulu,http://www.kaimana.com/dining/miyako.html,shasegawa@kaimanabeach.com,(808) 921-7077,4 / 5,"I had a cabana table on lanai.It's was a nice night view & sunset,so romantic.We had a wonderful time for our wedding anniversary!!!",07/09/2012
Monkeypod Kitchen,http://www.opentable.com/monkeypod-kitchen?scpref=109&tab=2,4.2,"10 Wailea Gateway Place, Unit B-201 Kihei, HI  96753 ",221,Contemporary American,$30 and under,Kihei,http://www.monkeypodkitchen.com,info@monkeypodkitchen.com,(808) 891-2322,4.1 / 5,We had a great night at Monkeypod. The service was good and the food was delicious. They also had a couple of guys playing nice background music. We spent a week in Maui & went out to dinner every night. Monkeypod was by far our favorite. Don't Miss it.,07/10/2012
Monstera Noodles & Sushi,http://www.opentable.com/monstera-noodles-and-sushi?scpref=109&tab=2,4.3,"68-1330 Mauna Lani Drive, Suite 111 Kohala Coast, HI  96743 ",73,Japanese,$30 and under,Kamuela,http://www.monsterasushi.com,monsterasushi@gmail.com,(808) 887-2711,4.2 / 5,"Not only was the food subperb, our waiter was extremely knowledgable and attentive. It is hard to find a place where food and service are delivered at such a high quality.",07/15/2012
Morimoto Waikiki,http://www.opentable.com/morimoto-waikiki?scpref=109&tab=2,4.3,"1775 Ala Moana Boulevard Honolulu, HI  96815 ",395,Japanese,$31 to $50,Honolulu,http://www.morimotowaikiki.com,info@morimotowaikiki.com,(808) 943-5900,4.3 / 5,"Nice restaurant, great food and wonderful service.",07/19/2012
Morton's The Steakhouse - Honolulu,http://www.opentable.com/mortons-the-steakhouse-honolulu?scpref=109&tab=2,4.4,"1450 Ala Moana Blvd. Honolulu, HI  96814 ",141,Steak,$50 and over,Honolulu,http://www.mortons.com,cm.mhu@mortons.com,(808) 949-1300,4.4 / 5,"The service was outstanding the waitstaff very courteous, knowledgeable and friendly. I would just make a suggestion that fresh cracked pepper be offered with the arrival of certain dishes, especially the salad course. We used the table pepper but it is simply not the same. We observed a pepper grinder at another table whose diners were having a Caesar salad course.",07/22/2012
Mulligans on the Blue,http://www.opentable.com/mulligans-on-the-blue?scpref=109&tab=2,3.9,"100 Kaukahi Dr Kihei, HI  96753 ",26,International,$30 and under,Kihei,http://mulligansontheblue.com,info@mulligansontheblue.com,(808) 874-1131,3.9 / 5,reasonable prices and great sunsets plus WillieK on wednesdays,07/18/2012
Naupaka Terrace,http://www.opentable.com/naupaka-terrace?scpref=109&tab=2,4.1,"92-1001 Olani Street Kapolei, HI  96707 ",43,American,$30 and under,Ko Olina,http://www.ihilani.com,andy.hope@marriotthotels.com,(808) 679-3166,4.1 / 5,I love bringing family and friends to Naupaka! It helps too that it is on a beautiful property as well! Away from the hustle and bustle of Waikiki! Staff has always been full of Aloha! Dined at all the restaurants too before and will continue to bring family and friends here!,07/15/2012
Nick's Fishmarket Maui,http://www.opentable.com/nicks-fishmarket-maui?scpref=109&tab=2,4.4,"4100 Wailea Alanui Dr Wailea, HI  96753 ",96,Seafood,$50 and over,Wailea,http://www.tristarrestaurants.com,tristarrestaurants@hotmail.com,(808) 879-7224,4.5 / 5,The food and service are very good in a beautiful setting.The price is a little high since you are in a resort area.,07/20/2012
Nobu Waikiki,http://www.opentable.com/nobu-waikiki?scpref=109&tab=2,4.2,"2233 Helumoa Road Honolulu, HI  96815 ",100,Japanese,$50 and over,Honolulu,http://www.noburestaurants.com/waikiki/index.html,waikiki@noburestaurants.com,(808) 237-6999,4.2 / 5,"An exceptional culinary experience! I recommend trying the omegache, a six course chef's choice meal complete with dessert. My husband and I were able to taste many signature dishes. The tuna tartare with caviar has a delightful presentation served over ice with a demitasse spoon. The red snapper sashimi with yuzu sauce was absolutely unique and divine. The service was second to none.",07/21/2012
Norio's - The Fairmont Orchid - Kohala Coast,http://www.opentable.com/norios-the-fairmont-orchid-kohala-coast?scpref=109&tab=2,4.0,"1 North Kaniku Drive Kohala Coast, HI  96743 ",6,Sushi,$31 to $50,Kohala Coast,http://www.fairmont.com/orchid/GuestServices/Restaurants,Joe.Taber@Fairmont.com,(808) 885-2000,4 / 5,The green tea soba noodles and grilled veggie roll was excellent!,06/01/2012
Oceanarium Restaurant,http://www.opentable.com/oceanarium-restaurant?scpref=109&tab=2,4.0,"2490 Kalakaua Ave. Honolulu, HI  96815 ",151,Seafood,$31 to $50,Honolulu,http://www.pacificbeachhotel.com,"",(808) 921-6111,4 / 5,Watching the dive was interesting. The food was good. I found the crab legs to be very large w/ lots of claws in the pans. This is not routine for other seafood buffets I have been to. The waiter did a good job. It was nice to have a piece of cheecake to celebrate her birthday. It was an enoyable experience. We enjoyed looking at the oceanarium.,07/21/2012
