name,rating,address,total reviews,cuisine,price,neighborhood,website,email,phone,review rating,review description,review dine date
Perla's Seafood and Oyster Bar,4.4,"1400 S Congress Suite B100 Austin, TX  78704",209,Seafood,$31 to $50,Downtown,http://www.perlasaustin.com,webmail@perlasaustin.com,(512) 291-7300,4.4 / 5,Excellent dining experience--will definitely return!,07/11/2012
Perry's Steakhouse & Grille - Downtown,4.6,"114 W. 7th St. Suite 110 Austin, TX  78701",385,Steakhouse,$31 to $50,Downtown,http://www.perryssteakhouse.com,Austin@PerrysSteakhouse.com,(512) 474-6300,4.6 / 5,"I have always liked Perry's in Houston, Clear Lake, and in the Woodlands. the food is excellent. this was our first visit to the Perry's in Austin. The atmosphere was great, the food was great, but we had to wait way too long for our food to be served and when it was served it was not cooked to our satisfaction and had to go beck to the kitchen to be cooked longer. As far as a first impression with Perry's I would not go back again. However, I do like the food and will give them another try. This was our anniversary and the service added a little damper to it.",07/10/2012
Posado's - Austin,4.0,"15119 Interstate 35 Service Road Pflugerville, TX  78660 ",4,Mexican,$30 and under,Round Rock,http://www.posados.com,"",(512) 989-1333,4 / 5,The reservation was not received by Posada's through OpenTable. I called to verify and the reservation was not handled until I walked in the door. It took them 15-20 mins to set us up.,07/06/2012
Ranch 616,3.8,"616 Nueces Austin, TX  78701 ",81,Southwest,$30 and under,Downtown,http://theranch616.com,kwilliamsonranch616@austin.rr.com,(512) 479-7616,3.8 / 5,"Restaurant was crowded and noisy, but the food was good.",07/10/2012
"Roaring Fork-North Austin, Stonelake",4.3,"10850 Stonelake Blvd Austin, TX  75759 ",195,American,$30 and under,Arboretum,http://www.roaringfork.com/,marketing@eddiev.com,(512) 342-2700,4.3 / 5,Pretty noisy but overall very nice.,07/09/2012
Ruth's Chris Steak House - Austin,4.3,"107 W. 6th Street The Scarborough Building Austin, TX  78701",94,Steak,$50 and over,Downtown,http://www.ruthschris-austin.com,"",(512) 477-7884,4.3 / 5,"As always, the food, atmosphere and service was exceptional.",07/03/2012
The Salty Sow,4.3,"1917 Manor Rd Austin, TX  78722 ",108,Contemporary American,$30 and under,East Austin,http://saltysow.com/,saltysow@saltysow.com,(512) 391-2337,4.3 / 5,"Overall we REALLY enjoyed the food. We had a little mishap with drinks spilled on me but accidents happen! That said, this won't keep us from coming back as the food was delicious and the service was good. I really loved the decor as well. We will definitely recommend this place to our friends.",07/11/2012
Satay Restaurant,3.8,"3202 W. Anderson Lane Ste #205 Austin, TX  78757",12,Thai,$30 and under,Northwest,http://WWW.SATAYUSA.COM,INFO@SATAYUSA.COM,(512) 467-6731,3.8 / 5,Our food was delicious and hot. The chocolate moose(sp) pie was amazing!,06/17/2012
Satellite Bistro and Bar,3.9,"5900 Slaughter Ln #400 Austin, TX  78749 ",22,Contemporary American,$30 and under,Central Austin,http://www.satellitebistro.com,satellitebistro@austin.rr.com,(512) 288-9994,3.9 / 5,"This place came as a surprise. We were there late on a Monday night, and were the last ones served. It wasan excellent meal. Very flavorful lettuce wraps, followed by some excellent salads and main courses. All ata very reasonable price. I strongly recommend.",06/04/2012
Second Bar + Kitchen,4.5,"201 Congress Ave Austin, TX  78701 ",13,American,$30 and under,Downtown,http://www.congressaustin.com,secondbarkitchen@congressaustin.com,(512) 827-2750,4.5 / 5,Awesome food and great service!,07/06/2012
Shore Club,4.0,"16107 FM 2769 Volente, TX  78641 ",2,American,$30 and under,Volente,http://www.shoreclubtx.com,Jarrett@shoreclubtx.com,(512) 258-5110,4 / 5,Excellent view and easy acces to the marina for all your water sports needs!best in Tx !,05/13/2012
Siena Ristorante Toscano,4.3,"6203 Capital of Texas Hwy Austin, TX  78731 ",96,Italian,$30 and under,Northwest,http://sienarestaurant.com,events@sienarestaurant.com,(512) 349-7667,4.3 / 5,Siena has become our favorite Italian restaurant in Austin. Both the food and the service are outstanding!,07/07/2012
Steiner Ranch Steakhouse,4.3,"5424 Steiner Ranch Blvd. Austin, TX  78732 ",224,Steak,$31 to $50,Northwest,http://www.steinersteakhouse.com,reservations@steinersteakhouse.com,(512) 381-0800,4.3 / 5,Our first time and thought the food was great service could have been a bit more attentive waited more than usual for our order to be taken. Nice touch with birthday surprise at the end of the meal. Overall a good experience,07/09/2012
Stories Fine Dining Establishment at Hyatt Regency Lost Pines,4.0,"575 Hyatt Lost Pines Rd. Cedar Creek, TX  78612 ",23,Contemporary American,$31 to $50,Midtown,http://www.lostpines.hyatt.com,courtney.geiser@hyatt.com,(512) 308-4860,4 / 5,"We were celebrating our wedding anniversary and the staff went out of its way to make it a very special evening. From the romantic booth to the glass of champagne, from the friendly staff to the delicious food, we enjoyed very minute.",06/22/2012
Sullivan's Steakhouse - Austin,4.1,"300 Colorado Street Austin, TX  78701 ",124,Steakhouse,$31 to $50,Downtown,http://sullivansteakhouse.com,sullivans.austin@dfrg.com,(512) 495-6504,4.1 / 5,One of my favorite places to eat in Austin,07/07/2012
Sushi Zushi of 5th Street,4.2,"1611 West 5th Street Austin, TX  78703 ",46,Sushi,$30 and under,Downtown,http://www.sushizushi.com,comments@sushizushi.com,(512) 474-7000,4.2 / 5,Great place to try different types of Sushi. The menu has traditional and unique choices for sushi as well as other types of Asian food.,06/23/2012
Sushi Zushi of the Domain,4.1,"3221 Feathergrass Court Austin, TX  78758 ",75,Sushi,$30 and under,Northwest,http://www.sushizushi.com,comments@sushizushi.com,(512) 834-8100,4.1 / 5,"I took my wife for our anniversary dinner. Though we had had Sushi before, we had not been to a sushi restaurant. I was looking for something different for us and after the reviews on Open Table I thought it would fit the bill.",07/06/2012
SWB @ the Hyatt Regency Austin,3.8,"208 Barton Springs Road Austin, TX  78704 ",29,Southwest,$30 and under,Downtown,http://austin.hyatt.com,eric.chen@hyatt.com,(512) 480-2035,3.8 / 5,"This was recommended to me by a GSR at another hotel, and it was the worst experience I've ever had, bar none. We only saw our server twice, but when she brought us the check, she was friendly as can be. It took 45 minutes to get our food and we got it before people who were there far before we were. It seemed as though the staff and kitchen couldnt handle the magnitude of service that was there. You should probably get an entire new crew. I went down to the concierge, who was probably the friendliest person I came across. Kudos to her. She was the only person who made us feel welcome in the entire place.",07/04/2012
Swift's Attic,4.2,"315 Congress Austin, TX  78701 ",125,Tapas / Small Plates,$30 and under,Downtown,http://www.swiftsattic.com,info@swiftsattic.com,(512) 482-8842,4.2 / 5,Found this place by reading the reviews and decided to try it even though they were a bit mixed. Everything was great and the food was brought out in an order that really enhanced the experience. No rushing and each server that brought the food out expertly explained the dish and how it was prepared. Fabulous!,07/11/2012
Trace - W - Austin,4.1,"200 Lavaca Street Austin, TX  78701 ",112,Contemporary American,$31 to $50,Downtown,http://www.traceaustin.com,TraceAustin@Whotels.com,(512) 542-3660,4.1 / 5,Outstanding vegan alternative provided by the chef. Great evening!,06/28/2012
Trento,4.0,"3600D N. Capital of Texas Hwy. Austin, TX  78746 ",145,Italian,$30 and under,West Austin / Westlake,http://www.trento360.com,donnie@trento360.com,(512) 328-7555,4 / 5,"We made our first visit to Trento for Sunday brunch and we were delighted with what we found. Our server was warm, welcoming and attentive, and the food was delicious. We sampled six different dishes and were happy with all our choices. Of note were the sumptuous citrus Hollandaise that enrobed the Prosciutto Benedict, and the Sausage Omelet. If dinner is half this good, Trento will be around in Westlake for a long time to come. Welcome to the neighborhood!",07/08/2012
TRIO - Four Seasons Austin,4.3,"98 San Jacinto Blvd. Austin, TX  78701 ",122,Steakhouse,$31 to $50,Downtown,http://www.trioaustin.com,trio.aus@fourseasons.com,(512) 685-8300,4.3 / 5,One of the best restaurants I've ever been to.,06/30/2012
"Truluck's Seafood, Steak and Crab House - Austin Arboretum",4.6,"10225 Research Blvd, Suite 4000 Austin, TX  78759 ",176,Seafood,$31 to $50,Arboretum,http://www.trulucks.com,trulucks-arboretum@trulucks.com,(512) 794-8300,4.6 / 5,"Overall experience was very good, would have been exceelnt excpet for 1 item. I've been to Trulueck's several times and it has always been very, very good but pricey. I had to send back my meal back as it wasn't hot. It was corrected and the comped a drink for the trouble. Crab cakes were great and the carrot cake was to die for...excellent! Too big for 1 person. .",06/27/2012
"Truluck's Seafood, Steak and Crab House - Austin Downtown",4.6,"400 Colorado St Austin, TX  78701 ",170,Seafood,$31 to $50,Downtown,http://www.trulucks.com,trulucks-austin@trulucks.com,(512) 482-9000,4.6 / 5,"Food was outstanding. Enjoyed the piano music, but the speakers were too loud. Had to ask to turn down the volume.",07/10/2012
Uchi,4.7,"801 S Lamar Blvd Austin, TX  78704 ",311,Sushi,$31 to $50,Downtown,http://www.uchiaustin.com,info@uchiaustin.com,(512) 916-4808,4.7 / 5,Best sushi I have had in Austin Hands down. The meal at Uchi is more of an experience than just a sit down meal. I plan to go back soon.,07/09/2012
Uchiko,4.8,"4200 N Lamar Blvd. Suite 140 Austin, TX  78756 ",784,Sushi,$31 to $50,Central Austin,http://www.uchikoaustin.com,info@uchiaustin.com,(512) 916-4808,4.8 / 5,"excellent service, and outstanding delicacies.",07/11/2012
urban an american grill,3.8,"11301 Domain Drive Austin, TX  78758 ",43,American,$30 and under,Northwest,http://www.urbanatthedomain.com,mizael.saucedo@westinaustinatthedomain.com,(512) 490-1511,3.8 / 5,Outstanding service and well-prepared meal!,07/11/2012
Vince Young Steakhouse,4.5,"301 San Jacinto Blvd Austin, TX  78701 ",175,Steakhouse,$31 to $50,Downtown,http://www.vinceyoungsteakhouse.com,contact@vinceyoungsteakhouse.com,(512) 457-8325,4.5 / 5,"We heard wonderful reviews from Rob Balon months ago about your restaurant....However, as usual....We dine out so infrequently. We've been trying to go out monthly with two other couples for the past few months. We discussed the Vince Young establishment....But hadn't acted to go until the ""rain"" Monday nite. It was our turn to pick up the tab...So Vince Young it was. My husband & I were so pleased when our friends repeatly said 'It was the best steak they've had in a long time.'Four of us arrived late during the deluge of rain.....TOTALLY soaked. Was quite amazed to learn your restaurant offered shawls to use. I have never known a restaurant to make that offer. We women were impressed.",07/09/2012
wink,4.5,"1014 North Lamar Blvd. Ste. E Austin, TX  78703 ",196,Contemporary American,$50 and over,Downtown,http://winkrestaurant.com,"",(512) 482-8868,4.5 / 5,Increadable service and food. Everything was perfect and the lemon meringue dessert was ecstasy.,07/11/2012
Zandunga Mexican Bistro,3.8,"1000 East 11th Suite 150 Austin, TX  78702 ",23,Mexican,$30 and under,Downtown,http://www.zandungamexicanbistro.com,zandungabistro@yahoo.com,(512) 473-4199,3.8 / 5,"Chef Edgar always delights from the kitchen. Since I've ordered everything on the menu, I now typically lean toward the special because it's always delicious, unexpected, and something I wouldn't (or couldn't) cook at home. Dawn and Christina in the front of the house are superb: efficient and concerned about the food and service. I couldn't ask for better in a restaurant.",06/17/2012
Zax Restaurant & Bar,4.0,"312 Barton Springs Rd Austin, TX  78704 ",55,American,$30 and under,Central Austin,http://www.zaxaustin.com,info@zaxaustin.com,(512) 481-0100,4 / 5,Absolutely my favorite restaurant in Austin! The food is scrumptious and the service spectacular. Their signature Zax's eggs are to die for and I just love the bloody mary bar and crazy beer selection!,07/08/2012
Z'Tejas Arboretum,4.0,"9400 A Arboretum Blvd Austin, TX  78759 ",188,Southwest,$30 and under,Arboretum,http://ztejas.com/locations/#!/texas/austin-arboretum/,arboretum@ztejas.com,(512) 346-3506,4 / 5,The food and service were both very good. It is worth noting that it can get very loud in the restaurant so it can be very hard to hold a conversation.,07/11/2012
Z'Tejas Austin 6th St,4.3,"1110 W. 6th Street Austin, TX  78703 ",119,Southwest,$30 and under,Downtown,http://ztejas.com/locations/#!/texas/austin-6th-street/,sixth@ztejas.com,(512) 478-5355,4.3 / 5,I was so pleased with the food and service that made out get together so fun. I had guests from out of town and they enjoyed every minute. The food was varied and really well prepared. Good choice I thought!,07/05/2012
Z'Tejas Avery Ranch,4.3,"10525 W. Parmer Lane Austin, TX  78717 ",110,Southwest,$30 and under,Round Rock,http://ztejas.com/locations/#!/texas/avery-ranch/,averyranch@ztejas.com,(512) 388-7772,4.3 / 5,"The food is always wonderful, but the service is often slow or inattentive, and don't think of eating indoors if you want to carry on a conversation with more than one person at a time. It is just too loud.",06/09/2012
