Mantra Indian Cuisine & Bar,http://www.opentable.com/mantra-indian-cuisine-and-bar?scpref=110&tab=2,3.8,"116 N West St Raleigh, NC  27603 ",49,Indian,$30 and under,Raleigh,http://www.mantraraleigh.com,info@mantraraleigh.com,(919) 833-2823,3.0 out of 5,"Six of us were there on a Friday night..Mantra felt more like a bar than a restaurant, and perhaps the owners agree by seemingly only staffing one server for the entire place. The service was SLOW and we could tell the server was stressed out trying to keep up with several large tables. This is in no way the service staff's fault. What makes up for that is the amazingly delicious food. It was incredible! I would go back, perhaps on a different weeknight, and just mentally prepare myself for the slow, spotty service.",11/02/2012,http://www.pickgrapevine.com/wantmore6/mantra-indian-cuisine-and-bar,mantra-indian-cuisine-and-bar
Margaux's Restaurant,http://www.opentable.com/margauxs-restaurant?scpref=110&tab=2,4.1,"8111-111 Creedmoor Road Raleigh, NC  27613 ",44,Fusion / Eclectic,$30 and under,Raleigh,http://www.margauxsrestaurant.com,margauxsrest@aol.com,(919) 846-9846,5.0 out of 5,"We had a party of 7 and the service was great. Our server took care of us the entire night, right down to making sure no one had an empty water glass. The menu changes daily and every single thing we ordered was absolutely fantastic. Prices were reasonable and portion sizes were large enough to have leftovers to take home. We will DEFINITELY be going back, and bringing more friends!",11/02/2012,http://www.pickgrapevine.com/wantmore6/margauxs-restaurant,margauxs-restaurant
Mateo,http://www.opentable.com/mateo-durham?scpref=110&tab=2,4.4,"109 W Chapel Hill St Durham, NC  27701 ",263,Spanish,$30 and under,Durham,http://www.mateotapas.com,marycarr@mateotapas.com,(919) 530-8700,4.0 out of 5,"I want to try this place again for sure: The food was fabulous. I think we hit a ""quiet"" night- It was election night and we went to eat there before hitting a later, louder election party.",11/06/2012,http://www.pickgrapevine.com/wantmore6/mateo-durham,mateo-durham
McCormick & Schmick's Seafood - Raleigh - Crabtree Mall,http://www.opentable.com/mccormick-and-schmicks-seafood-crabtree-mall?scpref=110&tab=2,4.1,"4325 Glenwood Avenue Crabtree Valley Mall - Suite 5008 Raleigh, NC  27612",146,Seafood,$30 and under,Raleigh,http://www.mccormickandschmicks.com/,msrl@ldry.com,(919) 881-7848,5.0 out of 5,Very good experience will be back,11/05/2012,http://www.pickgrapevine.com/wantmore6/mccormick-and-schmicks-seafood-crabtree-mall,mccormick-and-schmicks-seafood-crabtree-mall
The Melting Pot - Raleigh,http://www.opentable.com/the-melting-pot-raleigh?scpref=110&tab=2,4.5,"3100 Wake Forest Rd. Raleigh, NC  27609 ",131,Fondue,$31 to $50,Raleigh,http://www.meltingpot.com/raleigh/specials,raleighmeltingpot@yahoo.com,(919) 878-0477,5.0 out of 5,Had a great time. I strongly recommend that you make reservations and don't just show up at their door step. You won't be happy. I saw four people turned away while we were there for that evening due to them not having a reservation. Dining takes about two hours from the time you enter till the time you leave. The food is very tasty and easy to work with. Our waiter (Ryan) was very helpful as we had never been there before and needed some guidance. The supporting wait staff was also very attentive. You can expect to pay something over a $100.00 for dinner for two plus tip.,11/03/2012,http://www.pickgrapevine.com/wantmore6/the-melting-pot-raleigh,the-melting-pot-raleigh
Mez,http://www.opentable.com/mez-durham?scpref=110&tab=2,4.2,"5410 Page Road Durham, NC  27703 ",199,Mexican / Southwestern,$30 and under,Durham,http://www.mezdurham.com,mez@mezdurham.com,(919) 941-1630,4.0 out of 5,"If you want to go somewhere that has really good food and is good for groups and group celebrations, Mez is perfect. If you're looking for a place to eat and have a real conversation, not so much. Unfortunately we were meeting a couple we hadn't seen in 15 years, so we had a hard time having a conversation. But that's not what Mez is all about; it is vibrant and energetic and the food is really good. I must say that the hostess was really good about finding us the quietest table possible and our waitress was terrific all around. I would definitely return.",11/05/2012,http://www.pickgrapevine.com/wantmore6/mez-durham,mez-durham
Mia Francesca-Raleigh,http://www.opentable.com/mia-francesca-raleigh?scpref=110&tab=2,4.2,"4100 Main At North Hills St Raleigh, NC  27609 ",83,Italian,$30 and under,Raleigh,http://www.miafrancesca.com/static.asp?path=3104,justinh@miafrancesca.com,(919) 278-1525,4.0 out of 5,couldn't read the menu with the font used. Still needs some work. Food was ok Maggiano's is better food. Will try again We had a group of 8 people all felt the same about the food and menu.,11/02/2012,http://www.pickgrapevine.com/wantmore6/mia-francesca-raleigh,mia-francesca-raleigh
Midtown Grille,http://www.opentable.com/midtown-grille?scpref=110&tab=2,4.2,"4421-115 Six Forks Road Raleigh, NC  27609 ",177,Contemporary American,$31 to $50,Raleigh,http://www.themidtowngrille.com,swestrick@shgltd.com,(919) 782-9463,3.0 out of 5,"The restaurant had plenty of folks at tables and at the bar but was by no means filled to capacity. Although my wife and I were only there for about an hour and fifteen minutes it seemed like we were there much longer than that. The food was good, not great, but good but the service was slower than I would have liked and the portions were not comparable to the price I paid for the meal. Truth be told, I'm not completely turned off by the place and I would go back with friends if that's where they wanted to go; I wouldn't volunteer it as my first choice though.",11/02/2012,http://www.pickgrapevine.com/wantmore6/midtown-grille,midtown-grille
Mura at North Hills,http://www.opentable.com/mura-at-north-hills?scpref=110&tab=2,4.3,"4121 Main at North Hills St, Ste 101 Raleigh, NC  27609 ",68,Sushi,$30 and under,Raleigh,http://www.muranorthhills.com,tgilman@muranorthhills.com,(919) 781-7887,5.0 out of 5,Food was outstanding - fish was very fresh & beautifully prepared. Great sushi find.,11/03/2012,http://www.pickgrapevine.com/wantmore6/mura-at-north-hills,mura-at-north-hills
Nana's Restaurant,http://www.opentable.com/nanas-restaurant?scpref=110&tab=2,4.6,"2514 University Dr Durham, NC  27707 ",145,American,$31 to $50,Durham,http://www.nanasdurham.com,info@nanasdurham.com,(919) 493-8545,5.0 out of 5,"This has by far, got to be the best restaraunt I'm Durham. Period. My aunt and uncle from NYC came into town to visit my husband and I and wanted to go to a restaraunt that was a little classier than the places we had originally decided to take them... I guess Tyler's taproom just didn't scratch their itch. I am so happy we decided to go there. This is now our go to restaraunt for special occasions. The food was outstanding and their wine list left nothing to be desired. Our server was excellent and very friendly and although the place was packed, the noise level was moderate, perhaps even low. Getting back to the food. I ordered the grouper (their menu changes each month) and no lie, it was the best fish I have ever had.",11/01/2012,http://www.pickgrapevine.com/wantmore6/nanas-restaurant,nanas-restaurant
Napper Tandy's Irish Pub,http://www.opentable.com/napper-tandys-irish-pub?scpref=110&tab=2,3.8,"126 North West Street Raleigh, NC  27603 ",4,Irish,$30 and under,Raleigh,http://www.nappertandys.com,nappertandysnc@aol.com,(919) 833-4558,3.0 out of 5,This was our first time there. It was a nice date night. Although the food was not great. And it was expensive for poor quality food. We had the wings. I have never seen such small over cooked with hardly any meat on them wings before. I dont think we will be going back for food anytime soon.,10/05/2012,http://www.pickgrapevine.com/wantmore6/napper-tandys-irish-pub,napper-tandys-irish-pub
Nasher Cafe,http://www.opentable.com/nasher-cafe?scpref=110&tab=2,4.2,"2001 Campus Dr. Durham, NC  27705 ",48,Fusion / Eclectic,$30 and under,Durham,http://www.nasher.duke.edu/museum_cafe.php,brian.d.berman@duke.edu,(919) 684-6032,4.0 out of 5,Excellent food and excellent service. Highly recommend this venue for a Sunday brunch and leisurely stroll through the exhibits - then head off to Duke Gardens to take in the sights there. Made for a great afternoon for us.,11/04/2012,http://www.pickgrapevine.com/wantmore6/nasher-cafe,nasher-cafe
On The Square,http://www.opentable.com/on-the-square?scpref=110&tab=2,4.7,"115 East St. James Street Tarboro, NC  27886 ",174,Contemporary American,$30 and under,Tarboro,http://www.onthesquarenc.com,info@onthesquarenc.com,(252) 823-8268,5.0 out of 5,we all had wonderful meals. Enjoyed by everyone in our party. What a real GEM ON the Square is!,11/03/2012,http://www.pickgrapevine.com/wantmore6/on-the-square,on-the-square
ORO,http://www.opentable.com/oro-raleigh?scpref=110&tab=2,4.0,"18 E Martin St Raleigh, NC  27601 ",163,Contemporary American,$30 and under,Raleigh,http://www.ororaleigh.com,info@ororaleigh.com,(919) 239-4010,5.0 out of 5,Love the tapas style offerings. It does get cold if you sit near the door during a cold night. Service has always been good and the kitchen super fast.,11/06/2012,http://www.pickgrapevine.com/wantmore6/oro-raleigh,oro-raleigh
The Oxford,http://www.opentable.com/the-oxford?scpref=110&tab=2,3.9,"319 Fayettville St., Suite 105 Raleigh, NC  27601 ",31,Gastro Pub,$30 and under,Raleigh,http://www.oxfordraleigh.com,info@oxfordraleigh.com,(919) 832-6622,4.0 out of 5,"My boyfriend and I went here on a whim, tired of eating at the same places. First off I'm a huge fan of BASS beer which is hard to find in bars around here. Not only did they have it here, but it was draft...Awesome (but expected for a british pub). I was skeptical of the french descriptions on the menu, but HOLY COW was the food great! We had the short ribs and the trout and it was way above par for ""bar food."" The place was pretty dead for dinner, so we moved to the bar after we ate and the bartenders were the friendliest around. There was supposed to be a live band after 1030 that night, so I may have given more stars if we'd been able to stick around that late...",10/26/2012,http://www.pickgrapevine.com/wantmore6/the-oxford,the-oxford
Paparazzi Ristorante Italiano,http://www.opentable.com/paparazzi-ristorante-italiano?scpref=110&tab=2,4.1,"8450 Honeycutt Road SteB100 Raleigh, NC  27615 ",55,Italian,$30 and under,Raleigh,http://paparazziraleigh.com,gm@paparazziraleigh.com,(919) 890-0142,5.0 out of 5,"First time to the Lafayette Village and first time to Paparazzi's. This was for our 4th wedding anniversary, and it was perfect! We were a little early, but we were seated and waited on with enthusiasm.and professionalism. We felt pampered and special for our special occasion, with a great recommendation for the wine and dessert. The reservation was made through OpenTable, and they noted the note I left about our anniversary and congratulated us sincerely.",11/01/2012,http://www.pickgrapevine.com/wantmore6/paparazzi-ristorante-italiano,paparazzi-ristorante-italiano
Parizade,http://www.opentable.com/parizade?scpref=110&tab=2,4.4,"2200 W. Main Street Durham, NC  27705 ",132,Mediterranean,$31 to $50,Durham,http://www.parizadedurham.com,jennifermparizade@gmail.com,(919) 286-9712,5.0 out of 5,"This is truly a gem. It's a really good restaurant and serves good food. The waitress from Latvia though really needs to listen when diners are ordering. I asked for my Romesco sauce on the side and it came all over the plate. I should have just sent it back, but I was with a group.The desserts are good, but a little too decorated. The orange cake in itself is good it doesn't need vanilla/rasberry sauce and mounds of whipped cream to emblish it.It needs to be more simple so you can really enjoy the orange taste.",11/06/2012,http://www.pickgrapevine.com/wantmore6/parizade,parizade
Piazza Italia Durham,http://www.opentable.com/piazza-italia?scpref=110&tab=2,3.8,"905 West Main Street - Ste 18A Durham, NC  27701 ",24,Italian,$30 and under,Durham,http://www.piazzaitalia.us,events@piazzaitalia.us,(919) 956-7360,4.0 out of 5,"Suprisingly terrific. The last time we went, it was just okay. This time was a frenetic evening (Duke parents' weekend); place was packed; we were there with 5 adults and a toddler in a high chair. Service was outstanding and very accommodating to the little person. Food was topnotch and came promptly; nice range of specials. Great Gelato for dessert...little one happy, adults happier! Overall good experience.",10/27/2012,http://www.pickgrapevine.com/wantmore6/piazza-italia,piazza-italia
Piedmont Restaurant,http://www.opentable.com/piedmont-restaurant?scpref=110&tab=2,4.2,"401 Foster Street B-2 Durham, NC  27701 ",86,Contemporary American,$30 and under,Durham,http://www.piedmontrestaurant.com,info@piedmontrestaurant.com,(919) 683-1213,4.0 out of 5,We had the chef's tasting menu and greatly enjoyed it. The risotto was excellent.,11/03/2012,http://www.pickgrapevine.com/wantmore6/piedmont-restaurant,piedmont-restaurant
The Pit Authentic BBQ,http://www.opentable.com/the-pit-authentic-bbq?scpref=110&tab=2,4.3,"328 W. Davie Street Raleigh, NC  27601 ",592,Southern,$30 and under,Raleigh,http://www.thepit-raleigh.com,info@thepit-raleigh.com,(919) 890-4500,5.0 out of 5,"The Pit was a great experience! We had family visiting from MA who wanted to experience the ""barbecue"" experience and The Pit lived up to its' reputation. The food was excellent, plentiful and served quickly. The staff was exceptional! Prices were more than reasonable - we will definitely visit The Pit again!",11/04/2012,http://www.pickgrapevine.com/wantmore6/the-pit-authentic-bbq,the-pit-authentic-bbq
The Point at Glenwood,http://www.opentable.com/the-point-at-glenwood?scpref=110&tab=2,3.8,"1626 Glenwood Ave Raleigh, NC  27608 ",46,Gastro Pub,$30 and under,Raleigh,http://www.theponitatglenwood.com/,contactus@thepointatglenwood.com,(919) 755-1007,4.0 out of 5,"It is a Chili's for rich people, but with better food.",11/02/2012,http://www.pickgrapevine.com/wantmore6/the-point-at-glenwood,the-point-at-glenwood
Porter's City Tavern,http://www.opentable.com/porters-city-tavern?scpref=110&tab=2,4.0,"2412 Hillsborough St Raleigh, NC  27607 ",63,Contemporary American,$30 and under,Raleigh,http://www.porterstavern.com,porterstavern@urbanfoodgroup.com,(919) 821-2133,4.0 out of 5,"The Porter's service is always responsive and quick, and the menu is varied enough to offer something for all taste buds.",11/04/2012,http://www.pickgrapevine.com/wantmore6/porters-city-tavern,porters-city-tavern
Posta Tuscan Grille,http://www.opentable.com/posta-tuscan-grille?scpref=110&tab=2,4.1,"500 Fayetteville St Raleigh, NC  27601 ",22,Italian,$30 and under,Raleigh,http://www.postatuscangrille.com,jacki.hyatt@postatuscangrille.com,(919) 227-3370,4.0 out of 5,"It took some time for me and my wife to be seated. we ordered meatballs as appetizers and a lasagna and pizza as entree; food quality and flavor were very good. The place is amazing and really well put together in terms of decor, noise, etc..The bread took some time to get to the table, to the point where we had the appetizer but no bread..& when it did arrive it was a very small portion.Lasagna wasn't super hot but borderline cold. Prosciuto Pizza was delicious and tasted amazing with the Pinot Noir suggested by the waiter. We had Canoli for dessert and it was just OK, although the warm/soft version would've been better.Overall me and my wife enjoyed it, I'd definitely recommend.",11/05/2012,http://www.pickgrapevine.com/wantmore6/posta-tuscan-grille,posta-tuscan-grille
The Prime Smokehouse,http://www.opentable.com/the-prime-smokehouse?scpref=110&tab=2,3.8,"2800 Rock Quarry Road Raleigh, NC  27610 ",48,Barbecue,$30 and under,Raleigh,http://www.primesmokehouse.com,primesmokehouse@yahoo.com,(919) 832-8685,5.0 out of 5,"We were a little concerned when we pulled up - the restaurant is in a non-descript strip mall next to an open lot. Walking in, we were greeted warmly and shown our table - the reservation was recognized and we had the place pretty much to ourselves. The beer & wine lists were expansive and reasonably priced. We shared an appetizer of the fried green tomatoes and it was agreed they were of exceptional quality, served piping hot with a spicy mustard dressing. For the main course we had the ribs, some brisket, roast chicken and the fish 'tacos' - all wer delicious although the fish tacos(not good for sharing). We closed the meal with bread pudding (delicious) and peach cobbler (doubly so) - hoping the sweet potato pie will be ready next time.",11/01/2012,http://www.pickgrapevine.com/wantmore6/the-prime-smokehouse,the-prime-smokehouse
Provence - Carrboro,http://www.opentable.com/provence-carrboro?scpref=110&tab=2,4.4,"203 W Weaver St Carrboro, NC  27510 ",89,French,$30 and under,Carrboro,http://www.provenceofcarrboro.com,baptist.knaven@provenceofcarrboro.com,(919) 967-5008,2.0 out of 5,Love french food so was excited to try out a new french place (new to me). Great service. Really liked ambiance (old house). Really disappointed in the food. The bread and the dessert (profiteroles) were amazing. Didn't love the appetizer or entree. We had the escargot for an appetizer - it was tough and had no flavor. I had duck for dinner which I love. It was incredibly fatty. I know duck is a fattier meat but this was unetible. Unfortunately would not go again or recommend.,11/02/2012,http://www.pickgrapevine.com/wantmore6/provence-carrboro,provence-carrboro
"Quince, A Southern Bistro",http://www.opentable.com/quince-a-southern-bistro?scpref=110&tab=2,4.4,"2801-3D Ward Blvd Wilson, NC  27893 ",22,Contemporary American,$30 and under,Wilson,http://www.quincenc.com,debbie@quincenc.com,(252) 237-6463,5.0 out of 5,We had a group of 5 and it was perfect....It was quiet and we could talk and felt like it was private. Service was great! Loved the blue cheese dressing. Prices very reasonable.,10/01/2012,http://www.pickgrapevine.com/wantmore6/quince-a-southern-bistro,quince-a-southern-bistro
R+R Grill,http://www.opentable.com/r-and-r-grill?scpref=110&tab=2,4.0,"137 E Franklin Street Chapel Hill, NC  27514 ",1,Contemporary American,$30 and under,Chapel Hill,http://www.rnrgrill.com,rnrgrill@gmail.com,(919) 240-4411,4.0 out of 5,Great service. The restaurant was hosting to large groups but that did not distract from them providing great service and exceptional food. Highly recommend the R&R burger and their flat bread pizzas.,08/16/2012,http://www.pickgrapevine.com/wantmore6/r-and-r-grill,r-and-r-grill
Revolution - Durham,http://www.opentable.com/revolution-durham?scpref=110&tab=2,4.3,"107 W. Main Street Durham, NC  27701 ",170,"Global, International",$30 and under,Durham,http://www.revolutionrestaurant.com,teresa.anile@revolutionrestaurant.com,(919) 956-9999,5.0 out of 5,My favorite. Great tasting menu.,11/03/2012,http://www.pickgrapevine.com/wantmore6/revolution-durham,revolution-durham
Rockwell's American Grill,http://www.opentable.com/rockwells-american-grill?scpref=110&tab=2,4.0,"1080 Darrington Dr Cary, NC  27513 ",82,American,$30 and under,Cary,http://www.Rockwellsamericangrill.com,Patrick@rockytophospitality.com,(919) 459-5880,4.0 out of 5,"Great and attentive service, delicious food. I will definitely go back.",11/03/2012,http://www.pickgrapevine.com/wantmore6/rockwells-american-grill,rockwells-american-grill
Saint Jacques French Cuisine,http://www.opentable.com/saint-jacques-french-cuisine?scpref=110&tab=2,4.7,"6112 Falls of Neuse Rd. Raleigh, NC  27609 ",120,French,$31 to $50,Raleigh,http://www.saintjacquesfrenchcuisine.com,lillori@bellsouth.net,(919) 862-2770,5.0 out of 5,Excellent food; wonderful service,11/06/2012,http://www.pickgrapevine.com/wantmore6/saint-jacques-french-cuisine,saint-jacques-french-cuisine
Shula's 347 Grill at the Sheraton Chapel Hill,http://www.opentable.com/shulas-347-grill-at-the-sheraton-chapel-hill?scpref=110&tab=2,4.1,"One Europa Drive Chapel Hill, NC  27517 ",30,Steak,$30 and under,Chapel Hill,http://www.donshula.com/locations.php?l=4&restid=33,zjohnston@sheratonchapelhill.com,(919) 969-2157,5.0 out of 5,"Service was excellent. Food was fantastic. This was my second time at Shula's 347 and a great experience was had both times. I'm surprised at how few patrons were there both times, this last being a Saturday evening. I think there were only 20 people dining.",10/13/2012,http://www.pickgrapevine.com/wantmore6/shulas-347-grill-at-the-sheraton-chapel-hill,shulas-347-grill-at-the-sheraton-chapel-hill
Sitti,http://www.opentable.com/sitti?scpref=110&tab=2,4.5,"137 S. Wilmington St. Raleigh, NC  27601 ",212,Mediterranean,$30 and under,Raleigh,http://www.sitti-raleigh.com/,patrick@sitti-raleigh.com,(919) 239-4070,3.0 out of 5,"Good as usually but frustrating that we had to wait over a half hour even with 9PM reservations. GM helped with some comps but it made for a long night. Still love the place and the downtown scene, but seemed to have some challenges juggling tables. May have been first cold night and people just hanging out vs. going to another location.",11/03/2012,http://www.pickgrapevine.com/wantmore6/sitti,sitti
Solas,http://www.opentable.com/solas?scpref=110&tab=2,3.9,"419 Glenwood Ave Raleigh, NC  27603 ",65,American,$30 and under,Raleigh,http://solasraleigh.com,info@solasraleigh.com,(919) 755-0755,5.0 out of 5,This was our first time dining at Solas although we had been to a rooftop party here once before.,11/03/2012,http://www.pickgrapevine.com/wantmore6/solas,solas
Sono Japanese Restaurant,http://www.opentable.com/sono-japanese-restaurant?scpref=110&tab=2,4.4,"319 Fayetteville Street #101 Raleigh, NC  27601 ",74,Japanese,$30 and under,Raleigh,http://www.sonoraleigh.com,info@sonoraleigh.com,(919) 521-5328,3.0 out of 5,"Location was great - 3 blocks from Memorial Auditorium, and (since I don't eat sushi) - I was pleasantly surprised that my salad with teriyaki chicken was excellent! Everybody else in my group seemed to enjoy their sushi. Service was slow and miso soup mediocre.",11/03/2012,http://www.pickgrapevine.com/wantmore6/sono-japanese-restaurant,sono-japanese-restaurant
Sullivan's Steakhouse - Raleigh,http://www.opentable.com/sullivans-steakhouse-raleigh?scpref=110&tab=2,4.6,"414 Glenwood Avenue Suite 103 Raleigh, NC  27603",275,Steak,$31 to $50,Raleigh,http://sullivansteakhouse.com,sullivans.raleigh@dfrg.com,(919) 833-2888,5.0 out of 5,Great food and atmosphere. Clients were impressed,11/05/2012,http://www.pickgrapevine.com/wantmore6/sullivans-steakhouse-raleigh,sullivans-steakhouse-raleigh
Talulla's,http://www.opentable.com/talullas?scpref=110&tab=2,4.3,"456 West Franklin Street Chapel Hill, NC  27516 ",77,Turkish,$30 and under,Chapel Hill,http://www.talullas.com,info@talullas.com,(919) 933-1177,4.0 out of 5,"I've never had Turkish food - was mostly pleased. All our main entrees, including kabobs and the Saturday night special lamb dish, were delicious. I did not care for the hummous, which was loaded with uncooked cumin. Service was excellent. The restaurant was loud and tables are very close together. Overall, I would return, but maybe for lunch.",11/03/2012,http://www.pickgrapevine.com/wantmore6/talullas,talullas
Tony's Oyster Bar and Restaurant,http://www.opentable.com/tonys-oyster-bar-and-restaurant?scpref=110&tab=2,3.8,"107 Edinburgh Drive South Suite 129 Cary, NC  27511 ",46,Seafood,$30 and under,Cary,http://tonysoysterbar.com,info@tonysoysterbar.com,(919) 462-6226,2.0 out of 5,"Wonderful fried oysters! Not to be missed. Everything else (shrimp, tiny bay scallops, veggie sides, lobster) only acceptable--not memorable. Excellent server-- added a free dessert with candle for my birthday.",10/22/2012,http://www.pickgrapevine.com/wantmore6/tonys-oyster-bar-and-restaurant,tonys-oyster-bar-and-restaurant
Tribeca Tavern,http://www.opentable.com/tribeca-tavern?scpref=110&tab=2,4.4,"500 Ledgestone Way Cary, NC  27519 ",99,American,$30 and under,Cary,http://www.tribecataverncary.com,rob@tribecataverncary.com,(919) 465-3055,4.0 out of 5,"great burger, good service, pleasant evening, knew tgere were many TV's, but certainly did not go for them,",11/03/2012,http://www.pickgrapevine.com/wantmore6/tribeca-tavern,tribeca-tavern
Tuscan Blu,http://www.opentable.com/tuscan-blu?scpref=110&tab=2,4.0,"327 W. Davie Street Raleigh, NC  27601 ",19,Italian,$30 and under,Raleigh,http://www.tuscanblu.com,tuscanblu@tuscanblu.com,(919) 834-5707,5.0 out of 5,The pasta fiocchi is to die for!,10/10/2012,http://www.pickgrapevine.com/wantmore6/tuscan-blu,tuscan-blu
The Twisted Fork,http://www.opentable.com/the-twisted-fork?scpref=110&tab=2,4.2,"3751 Sumner Blvd, Ste 170 Raleigh, NC  27616 ",51,American,$30 and under,Raleigh,http://www.thetwistedfork.com,greg@thetwistedfork.com,(919) 792-2535,5.0 out of 5,They give us the best Upstairs-Balcony seats in the house as we made our reservations via OpenTable. WOW.,10/27/2012,http://www.pickgrapevine.com/wantmore6/the-twisted-fork,the-twisted-fork
University Chophouse,http://www.opentable.com/university-chophouse?scpref=110&tab=2,3.7,"3130 Evans St. Suite 101 Greenville, NC  27834",14,Steak,$30 and under,Greenville,http://www.universitychophouseNC.com,info@tychophouseNC.com,(252) 439-2467,3.0 out of 5,"Used online reservation, but no one was aware of reservation and table was, therefore, not ready. When dialing phone #, only received recording to leave mesage, but does not identify the number or give details about call back, use online, or anything informative. Food was a little slow coming out and it was not a busy night.",10/22/2012,http://www.pickgrapevine.com/wantmore6/university-chophouse,university-chophouse
Vespa Ristorante-Chapel Hill,http://www.opentable.com/vespa-ristorante-chapel-hill?scpref=110&tab=2,4.4,"306 D W. Franklin Street Chapel Hill, NC  27514 ",60,Italian,$30 and under,Chapel Hill,http://vespanc.com/,vespach@gmail.com,(919) 969-6600,4.0 out of 5,"nothing pretentious. but well-above-average dining, at a very reasonable price. Don't be put off by Vespa's location, with a cheap noodle place, a generic Mex and a Panera nearby, or by Vespa's namesake 1950's motorscooter in front of the door - that's just the way the street is, and none of these things reflect on the food or wine. Augmented by a good wine list, it's hard to do better than this neighborhood restaurant.",11/04/2012,http://www.pickgrapevine.com/wantmore6/vespa-ristorante-chapel-hill,vespa-ristorante-chapel-hill
Vinnie's Steakhouse and Tavern,http://www.opentable.com/vinnies-steakhouse-and-tavern?scpref=110&tab=2,4.6,"7440 Six Forks Road Raleigh, NC  27615 ",58,Steakhouse,$31 to $50,Raleigh,http://www.vinniessteakhouse.com,info@vinniessteakhouse.com,(919) 847-7319,5.0 out of 5,Always Great. My favorite restaurant in Raleigh.,11/01/2012,http://www.pickgrapevine.com/wantmore6/vinnies-steakhouse-and-tavern,vinnies-steakhouse-and-tavern
Vino Ristorante,http://www.opentable.com/vino-ristorante?scpref=110&tab=2,3.8,"1106 Grace Park Dr Morrisville, NC  27560 ",24,Italian,$30 and under,Morrisville,http://www.vinonc.com,vino@vinonc.com,(919) 380-8206,4.0 out of 5,"My fiance and I dine at Vino several times per year and always enjoy it. The food and service are consistently good. This particular evening was a Sunday dinner outing, and we were very surprised at how few patrons were there. (We usually visit Vino on Saturday evenings, and it can be lively and sometimes a bit louder than we like.) The lack of activity resulted in a very nice, quiet dinner, and our waiter paid very close attention to keeping our drinks refreshed, etc. - very enjoyable.",11/04/2012,http://www.pickgrapevine.com/wantmore6/vino-ristorante,vino-ristorante
Vivace,http://www.opentable.com/vivace-raleigh?scpref=110&tab=2,4.3,"4209 Lassiter Mill Road Raleigh, NC  27609 ",183,Italian,$30 and under,Raleigh,http://www.vivaceraleigh.com,owners@urbanfoodgroup.com,(919) 787-7747,5.0 out of 5,"Excellent food, classical mixed with traditional.. only comment would be that the Tira Misu was not good,nor authentic. It was very sweet with no taste of any liquor..perhaps you should write it as a ""Tira Misu"" styled dessert..",11/03/2012,http://www.pickgrapevine.com/wantmore6/vivace-raleigh,vivace-raleigh
Watts Grocery,http://www.opentable.com/watts-grocery?scpref=110&tab=2,4.4,"1116 Broad Street Durham, NC  27705 ",225,Southern,$30 and under,Durham,http://www.wattsgrocery.com,wattsgrocery@gmail.com,(919) 416-5040,5.0 out of 5,This was our first visit and the food was fantastic. We were planning our next visit while enjoying our 1st!,11/06/2012,http://www.pickgrapevine.com/wantmore6/watts-grocery,watts-grocery
Weathervane Restaurant,http://www.opentable.com/weathervane-restaurant?scpref=110&tab=2,4.2,"201 S Estes Drive @ University Mall Chapel Hill, NC  27514 ",222,Contemporary American,$30 and under,Chapel Hill,http://www.southernseason.com/cafe.asp,weathervane@southernseason.com,(919) 929-9466,5.0 out of 5,"Didn't enjoy sitting in a booth at all. The table are oversized, I felt like I couldnt reach my food. But the food and service was very good.",11/06/2012,http://www.pickgrapevine.com/wantmore6/weathervane-restaurant,weathervane-restaurant
West Park Tavern,http://www.opentable.com/west-park-tavern?scpref=110&tab=2,3.7,"2734 NC HWY 55 Cary, NC  27519 ",3,American,$30 and under,Cary,http://www.westparktavern.com,anthony@westparktavern.com,(919) 303-9300,2.0 out of 5,Food lacked flavor all the way around. Not sure they make it there or just use frozen products. I think they could do better. Not sure I will give them a second chance.,10/12/2012,http://www.pickgrapevine.com/wantmore6/west-park-tavern,west-park-tavern
Zayaka Indian Cuisine,http://www.opentable.com/zayaka-indian-cuisine?scpref=110&tab=2,3.0,"10410 Moncreiffe Road Raleigh, NC  27617 ",3,Indian,$30 and under,Raleigh,http://www.zaykaraleigh.com,zaykaraleigh@gmail.com,(919) 361-5370,4.0 out of 5,"The food was definitely a regional Indian style and was delicious. The Paneer was tasty and the Chicken Curry excellent. The Lamb Vindaloo was different from any other we had tasted, but good. The Cauliflower & Potato side dish was the best I have ever tasted and the Naans- both plain and cheese filled were exceptional.",08/03/2012,http://www.pickgrapevine.com/wantmore6/zayaka-indian-cuisine,zayaka-indian-cuisine
Zely and Ritz,http://www.opentable.com/zely-and-ritz?scpref=110&tab=2,3.8,"301 Glenwood Ave. Suite # 100 Raleigh, NC  27603 ",50,Organic,$30 and under,Raleigh,http://www.zelyandritz.com,info@zelyandritz.com,(919) 828-0018,3.0 out of 5,Food was very good. Waitress was Great! Bartender was slow!!! One of the owners and chefs came out to a table next to us and spoke to them so we tried to offer our thoughts on his restaurant and food and were totally ignored!!! Would not speek or acknowledge we were even in the restaurant. WE WILL NOT BE BACK! Very RUDE!,11/03/2012,http://www.pickgrapevine.com/wantmore6/zely-and-ritz,zely-and-ritz
