name,url,rating,address,total reviews,cuisine,price,neighborhood,website,email,phone,review rating,review description,review dine date
H5O bistro & bar,http://www.opentable.com/h5o-bistro-and-bar?scpref=109&tab=2,4.4,"50 SW Morrison Street Portland, OR  97204 ",30,American,$30 and under,Downtown,http://www.h5obistro.com,info@h5obistro.com,(503) 484-1415,4.4 / 5,"I find it hard to give an accurate review of this establishment because of the date, I imagine the kitchen was understaffed due to the occasion (4th of july). The drinks were great, the food was passable, nothing special though, the waitstaff was friendly but slow, I arrived at 720 for a 730 reservation, I had the bar check us in, it took another 30 minutes to be seated. No matter how hard I tried I could not get the check until 930. Our waiter informed us that the staff likes to do everything at once, orders, food, checks, I nearly left cash on the table and walked out. Add to that the band playing music too loud to speak over fron 9 on and you get a pretty lame dining experience. I wont be back, but it wasn't a total disaster.",07/04/2012
Hall Street Grill,http://www.opentable.com/hall-street-grill?scpref=109&tab=2,4.1,"3775 S.W. Hall Blvd Beaverton, OR  97005 ",135,Northwest,$30 and under,Beaverton,http://www.hallstreetgrill.com,"",(503) 641-6161,4.1 / 5,"excellent service, we will be back",07/19/2012
Hamburger Mary's,http://www.opentable.com/hamburger-marys?scpref=109&tab=2,4.0,"19 NW 5th Avenue Portland, OR  97209 ",18,Burgers,$30 and under,Old Town/Chinatown,http://www.hamburgermarys.com/pdx/,pdx@hamburgermarys.com,(503) 688-1200,4 / 5,"This particular trip to Hamburger Mary's was VERY disappointing, although I like the restaurant generally. I made the reservation for 12 people about 2 months ago, upon arrival they crammed us all into one uncomfortable booth. We were almost literally siting on top of each other. The food was kinda nasty, several burgers showed up terribly undercooked, several food items showed up wrong/not as ordered. The floor show MC, Honey Bee, was great, but one of the singers, Todd Allen, was nothing short of painful to listen to. We were glad when the meal was over so we could get out of there. Ended up feeling embarrassed to have invited friends to go there for what was supposed to be a fun birthday celebration.",07/07/2012
Hayden's Lakefront Grill,http://www.opentable.com/haydens-lakefront-grill?scpref=109&tab=2,3.9,"8187 SW Tualatin Sherwood Road Tualatin, OR  97062 ",70,American,$30 and under,Tualatin / Tigard / Wilsonville,http://www.haydensgrill.com,"",(503) 885-9292,3.9 / 5,"Hayden Lakefront Grill serves simple dishes well prepared. We all had the prix fixe menu. The amount of food, even though the smaller portions, was more than ample. The only complaint was they were out of their special, braised short ribs. While tasty, the chicken saltimboca was a bit tougher than should be for chicken. Unfortunately, it was bit warm for lakefront seating, so we missed that bit of ambiance.",07/08/2012
The Heathman Restaurant,http://www.opentable.com/the-heathman-restaurant?scpref=109&tab=2,4.2,"1001 SW Broadway Portland, OR  97205 ",198,French,$30 and under,Downtown,http://www.heathmanrestaurantandbar.com,heat@ldry.com,(503) 790-7752,4.2 / 5,"Their reconstruction of the black forest cale is DELICIOUS! Dinner was great too! Maybe it's time to enter Iron Chef - winner is creativity, visual and taste'",07/20/2012
Henry's 12th Street Tavern,http://www.opentable.com/henrys-12th-street-tavern?scpref=109&tab=2,4.0,"10 NW 12th Avenue Portland, OR  97209 ",154,American,$30 and under,Pearl District,http://www.henrystavern.com/page/home,bmcconnell@r-u-i.com,(503) 227-5320,4 / 5,"The food and the beer were fantastic, but the service was really SLOWWW. 20+ minutes between checking on our group was a long time.",07/19/2012
Hola! Sunriver,http://www.opentable.com/hola-sunriver?scpref=109&tab=2,3.7,"17430 Deschutes Rd Sunriver, OR  97707 ",14,Mexican,$30 and under,Bend,http://www.holabend.com,holaeventcatering@gmail.com,(541) 593-8880,3.6 / 5,"Phone # listed is wrong, should be 541-593-8880. The made-at-our-table guacamole was very good. My halibut tacos were excellent. Good service. A step above the typical Mexican restaurant. Beautiful setting right on the Deschutes River.",05/07/2012
Huber's Restaurant,http://www.opentable.com/hubers-restaurant?scpref=109&tab=2,4.1,"411 SW 3rd Portland, OR  97204 ",101,American,$30 and under,Downtown Portland - SW,http://www.hubers.com,hubers1879@gmail.com,(503) 228-5686,4.1 / 5,Excellent food. Amazing staff. I look forward to returning.,07/20/2012
Iorio Restaurant,http://www.opentable.com/iorio-restaurant?scpref=109&tab=2,4.4,"912 Southeast Hawthorne Boulevard Portland, OR  97214 ",185,Italian,$30 and under,Southeast Portland,http://www.ioriorestaurant.com,info@ioriorestaurant.com,(503) 445-4716,4.4 / 5,very lovely place. friendly service. very efficient as well. Food delicious. Loved the beet salad! the best.,07/20/2012
Irving St Kitchen,http://www.opentable.com/irving-st-kitchen?scpref=109&tab=2,4.3,"701 NW 13th Ave. Portland, OR  97209 ",154,American,$31 to $50,Pearl District,http://www.irvingstreetkitchen.com,opentable@irvingstreetkitchen.com,(503) 343-9440,4.3 / 5,"very positive experience, server was great,food was excellent,a real upbeat and in restaurant",07/18/2012
Ivories Jazz Lounge and Restaurant,http://www.opentable.com/ivories-jazz-lounge-and-restaurant?scpref=109&tab=2,4.0,"1435 NW Flanders Portland, OR  97219 ",7,American,$30 and under,Downtown Portland - NW,http://www.ivoriesjazz.com,info@ivoriesjazz.com,(503) 241-6514,4.2 / 5,"It was the music that drew us there. It is a good venue for jazz with a decent-sized stage, good piano, good house sound system, and good lighting. I don't particularly like the table arrangement for viewing the stage, but that's a problem anywhere. It lacks intimacy if you want to sit near the stage. The high ceilings seem to exaggerate the sense of being overly open. If I wasn't watching a band, I wouldn't want to linger there. The booths are at the far end of the room, so you have to choose between a booth with a poor view or a table with a good view. The bar is nice, and you have a good view of the stage from there. We've always had a good time there, since they book really great groups.",06/22/2012
Jake's Famous Crawfish,http://www.opentable.com/jakes-famous-crawfish?scpref=109&tab=2,4.3,"401 SW 12th Avenue Portland, OR  97205 ",358,Seafood,$31 to $50,Downtown,http://www.JakesFamousCrawfish.com,jkcr@ldry.com,(503) 226-1419,4.3 / 5,"The entree was wonderful, as usual. However, the lump of plain white rice on the plate added nothing to the dinner.",07/20/2012
Jake's Grill - Portland,http://www.opentable.com/jakes-grill-portland?scpref=109&tab=2,4.0,"611 SW 10th Avenue Portland, OR  97205 ",151,American,$30 and under,Downtown,http://www.JakesGrill.com,jkgr@ldry.com,(503) 220-1850,4 / 5,"Jake's Grill has good food, but it's not worth the prices. Jake's Seafood is much better. There also seems to be items that are not on the menu, like a kid's menu and appetizers for parties. Our waiter suggested we get a larger appetizer, but didn't tell us the price (about $60). If you want a steak or nice dinner, there are better places, even within the McCormick & Schmitt's family. Been there for happy hour before, much better for that.",07/19/2012
JORY Restaurant at The Allison Inn & Spa,http://www.opentable.com/jory-restaurant-at-the-allison-inn-and-spa?scpref=109&tab=2,4.6,"2525 Allison Lane Newberg, OR  97132 ",89,Northwest,$50 and over,Willamette Valley/Wine Country,http://TheAllison.com,"",(503) 554-2526,4.5 / 5,"Everything at the Allison Resort & Spa was beyond amazing- including Jory! The food and service was amazing. We had breakfast, lunch & dinner there & loved each & every meal for different reasons :) The ambiance though was definitely one of my absolute favorite things about the restaurant. The view is breathtaking & the seating comfortable yet intimate. I want to go back very soon!",07/20/2012
June,http://www.opentable.com/june?scpref=109&tab=2,4.6,"2215 E Burnside St Portland, OR  97214 ",17,Contemporary French,$31 to $50,Downtown Portland - NE,http://www.junepdx.com,info@junepdx.com,(503) 477-4655,4.6 / 5,I'm coming to the conclusion that Portland may be the best town for foodies in the US. First meal at June -- just spectacular. Low key unpretentious in a true Portland way -- the restaurant is a rehabbed auto garage-- with food that scores on every level. Not to be missed by those looking for great food.,07/14/2012
La Capitale,http://www.opentable.com/la-capitale?scpref=109&tab=2,4.1,"508 State Street Salem, OR  97301 ",59,French,$30 and under,Salem,http://www.LaCapitaleSalem.com,reservations@lacapitalesalem.com,(503) 585-1975,4.1 / 5,"Food was fantastic. My friend and I ordered 4 small/share plates plus a cup of soup and grazed our way through a great meal. The heirloom salad with fresh mozz was out of this world. Service by Rebecca was friendly, efficient, and accommodating. One of the nicest places to dine in Salem.",07/20/2012
La Rambla Restaurant & Bar,http://www.opentable.com/la-rambla-restaurant-and-bar?scpref=109&tab=2,4.4,"238 NE Third Street Mcminnville, OR  97128 ",25,Spanish,$30 and under,Willamette Valley/Wine Country,http://www.laramblaonthird.com,"",(503) 435-2126,4.5 / 5,"Excellent food and great service; exceptional wine list; also, very good prices.",06/29/2012
Lapellah Restaurant,http://www.opentable.com/lapellah-restaurant?scpref=109&tab=2,4.3,"2520 Columbia House Blvd. Suite 108 Vancouver, WA  98661",72,American,$30 and under,"Vancouver, WA",http://www.lapellah.com,dmork@lapellah.com,(360) 828-7911,4.3 / 5,We had a great meal. The pork chop was delicious and my halibut was done perfectly with fresh seasonal vegetables. The menu was varied with a number of choices for anyones taste.We plan to return and enjoy the ambiance and good food again.. It was very nice to fine this type of resturant so close to home.,07/16/2012
Larks - Home Kitchen Cuisine at The Ashland Springs Hotel,http://www.opentable.com/larks-home-kitchen-cuisine-at-the-ashland-springs-hotel?scpref=109&tab=2,4.3,"212 E. Main Street Ashland, OR  97520 ",76,Northwest,$30 and under,Ashland,http://www.LarksRestaurant.com,AvaD@AshlandSpringsHotel.com,(541) 488-5558,4.3 / 5,"Excellent location, ambience, good food, good wine. Third time here visiting from CA in three years. Quality remains",07/20/2012
Le Bouchon,http://www.opentable.com/le-bouchon?scpref=109&tab=2,3.9,"517 NW 14th Ave Portland, OR  97209 ",32,French,$30 and under,Downtown Portland - NW,http://bouchon-portland.com/,lebouchonportland@gmail.com,(503) 248-2193,3.9 / 5,One of the best translations of a true French Bistro That I've found in this country. I go as often as I can. Well thought out wine list. Great place for a mealtime conversation.,07/05/2012
Le Pigeon,http://www.opentable.com/le-pigeon?scpref=109&tab=2,4.6,"738 E Burnside St Portland, OR  97214 ",232,French,$31 to $50,Downtown Portland - NE,http://www.lepigeon.com/,info@lepigeon.com,(503) 546-8796,4.6 / 5,"Everything was great, the staff and food. It lives up to its reputation. However, one problem which was, we had to wait 25 minutes for a table. We appreciate that this can happen, but what made it annoying was that received a call the day before reminding us of our reservations and to be on time.",07/16/2012
Limo Peruvian Restaurant,http://www.opentable.com/limo-peruvian-restaurant?scpref=109&tab=2,4.0,"2340 NW Westover Rd Portland, OR  97209 ",29,Peruvian,$30 and under,Downtown Portland - NW,http://www.limorestaurant.com,info@limorestaurant.com,(503) 477-8348,4 / 5,"Delicious and unusual food, we were well attended to. Limo is a great spot for and we enjoyed a fabulous anniversary dinner there. There was a loud table of birthday party celebrators with raised voices which made it difficult to had at our table, but it was happy noises and tolerable. I recommend Limo, the appetizer of shrimp and coconut with yuca was sublime.",07/20/2012
Lincoln Restaurant,http://www.opentable.com/lincoln-restaurant?scpref=109&tab=2,4.1,"3808 N Williams Ave Ste 127 Portland, OR  97227-1468 ",126,American,$30 and under,Downtown Portland - NE,http://www.lincolnpdx.com,info@lincolnpdx.com,(503) 288-6200,4.1 / 5,"Lincoln continues to be one of my all time favorites, especially for visiting guests.",06/22/2012
Little Bird,http://www.opentable.com/little-bird?scpref=109&tab=2,4.4,"219 SW 6th Ave Portland, OR  97204 ",263,French,$31 to $50,Downtown Portland - SW,http://www.littlebirdbistro.com,info@littlebirdbistro.com,(503) 688-5952,4.4 / 5,Tables were too close..could hear conversations next to us. Food was very good and uniquely prepared,07/16/2012
The Lodge Restaurant at Black Butte Ranch,http://www.opentable.com/the-lodge-restaurant-at-black-butte-ranch?scpref=109&tab=2,4.4,"12930 Hawks Beard Black Butte Ranch, OR  97759 ",36,Northwest,$30 and under,Black Butte Ranch,http://www.blackbutteranch.com,dining@blackbutteranch.com,(541) 595-1260,4.4 / 5,"Always outstanding. Impossible to beat the ambiance, view, food and service anywhere in Central Oregon!",07/15/2012
M & S Grill - Tigard,http://www.opentable.com/m-and-s-grill-tigard?scpref=109&tab=2,3.9,"17015 SW 72nd Avenue Tigard, OR  97224 ",131,Seafood,$30 and under,Tigard,http://www.McCormickandSchmicks.com,msti@ldry.com,(503) 684-5490,3.8 / 5,"When you're in the mood for seafood, this is an excellent and reliable choice. My sockeye salmon was grilled perfectly. They also have half-bottles of wine, which is nice when your spouse will only drink one glass. When the bar is full--which is normal--the noise can carry over to the restaurant tables.",07/20/2012
Madison's Grill,http://www.opentable.com/madisons-grill?scpref=109&tab=2,4.0,"1109 SE Madison Street Portland, OR  97214 ",4,American,$30 and under,Downtown Portland - SE,http://www.madisonsgrill.com,info@madisonsgrill.com,(503) 230-2471,3.7 / 5,A Gem of a place with fantastic food,07/08/2012
Mama Mia Trattoria,http://www.opentable.com/mama-mia-trattoria?scpref=109&tab=2,4.1,"439 SW 2nd Ave (Downtown) Portland, OR  97204 ",126,Italian,$30 and under,Downtown Portland - SW,http://mamamiatrattoria.com,info@mamamiatrattoria.com,(503) 295-6464,4.1 / 5,"I visit Mama Mia's multiple times a year. And for the most part it is a great/romantic little spot. I would highly reccomw d this Ittalian gem. Food is excellent and the service is usually great. I will however say that my last experience was unpleasant. Maybe the server was just having a rough night. I used to wait tables myself so I am very jnderstanding and patient when it comes to poor servicei. But this last time was so bad that I even complained to the manager. That MIHHT be on a once in a 5 year time frame. Although I will eat there again, I will have a hard time forgetting such poor service. Great food and usually great service. I guess we just happen to eat there on an off night. Thank you",07/13/2012
Manzana - Lake Oswego,http://www.opentable.com/manzana-lake-oswego?scpref=109&tab=2,4.0,"305 1st Street Lake Oswego, OR  97034 ",91,Northwest,$30 and under,Lake Oswego,http://manzanagrill.com/,"",(503) 675-3322,3.9 / 5,MY fish tacos did not have any fish in them!! Tasteless!My husband's crab sandwich had more filler than crab.,07/17/2012
Marche,http://www.opentable.com/marche-eugene?scpref=109&tab=2,4.3,"296 East 5th Avenue, Ste 310 Eugene, OR  97401 ",115,Northwest,$31 to $50,Eugene,http://www.marcherestaurant.com/home.php,"",(541) 342-3612,4.3 / 5,Marche can be counted on for both great food and service,07/20/2012
Masu Sushi,http://www.opentable.com/masu-sushi?scpref=109&tab=2,4.3,"406 SW 13th Avenue Portland, OR  97205 ",56,Sushi,$30 and under,Downtown,http://www.masusushi.com,info@masusushi.com,(503) 221-6278,4.2 / 5,Yummy food. Good service. Good ambiance. Go there. You'll like it.,07/18/2012
McCormick & Schmick's Harborside - Portland,http://www.opentable.com/mccormick-and-schmicks-harborside?scpref=109&tab=2,4.0,"0309 SW Montgomery Portland, OR  97201 ",221,Seafood,$30 and under,Downtown,http://www.McCormickandSchmicks.com/Portland,mspo@ldry.com,(503) 220-1865,4 / 5,"The occasion was my brother's 75th birthday. It couldn't have been better!The food was outstanding. Our steaks were perfectly prepared (he had filet mignon;I had rib-eye). Our waiter, Brian, was extremely helpful. He suggested a wine whichturned out to be an outstanding Oregon pinot-noir. The evening was a total success!",07/19/2012
McCormick's Fish House - Beaverton,http://www.opentable.com/mccormicks-fish-house-beaverton?scpref=109&tab=2,4.0,"9945 SW Beaverton-Hillsdale Beaverton, OR  97005 ",65,Seafood,$31 to $50,Beaverton,http://www.McCormicksFishhouse.com,fhbe@ldry.com,(503) 643-1322,4 / 5,"While everyone was wonderful at your location the food was average at best. I can say I was a bit disapointed as I give the HIGHEST marks for ""Jake's Crawfish"". Maybe it was what I ordered or just got a bad round. I don't think I will be dining there again.",07/18/2012
The Melting Pot - Portland,http://www.opentable.com/the-melting-pot-portland?scpref=109&tab=2,4.4,"Corner of SW 6th Avenue &amp; Main Street Portland, OR  97204 ",206,American,$31 to $50,Downtown,http://www.meltingpot.com/portland/specials,"",(503) 517-8960,4.4 / 5,Always a highlight of our anniversary celebration. Too bad Sean Culley is leaving. We keep coming back because of Kelly. She is definitely fantastic at her job.,07/14/2012
Meriwether's Restaurant & Skyline Farm,http://www.opentable.com/meriwethers-restaurant-and-skyline-farm?scpref=109&tab=2,4.4,"2601 NW Vaughn Street Portland, OR  97210 ",283,Northwest,$30 and under,Downtown Portland - NW,http://www.meriwethersnw.com,info@meriwethersnw.com,(503) 228-1250,4.4 / 5,The food and service at Meriwether's is always wonderful. We're so lucky we live near by.,07/18/2012
Metrovino,http://www.opentable.com/metrovino?scpref=109&tab=2,4.0,"1139 NW 11th Avenue Portland, OR  97209 ",102,Northwest,$31 to $50,Pearl District,http://www.metrovinopdx.com,inquiries@metrovinopdx.com,(503) 517-7778,4 / 5,Great place in the north end of the Pearl. Fantastic wine by the glass selection!! Dined outside and the noise was minimal to moderate.,07/14/2012
Mingo,http://www.opentable.com/mingo?scpref=109&tab=2,4.4,"12600 SW Crescent St. Beaverton, OR  97005 ",107,Italian,$31 to $50,Beaverton,http://www.mingowest.com,mingo@mingowest.com,(503) 646-6464,4.4 / 5,"My wife and I spent our first anniversary there, and it was metiocre at best. The server was good, but as a whole, they could do a lot better. The chef could execute a little better, as the menu describes better than actual. We might try again for happy hour, or something more casual than our anniversary.",07/10/2012
Monteaux's Public House,http://www.opentable.com/monteauxs-public-house?scpref=109&tab=2,4.3,"16165 SW Regatta Lane, STE 1000 Beaverton, OR  97006 ",20,American,$30 and under,Beaverton,http://www.monteauxs.com,info@monteauxs.com,(503) 439-9942,4.3 / 5,food and service were GREAT! we will be going back for sure! The waiter was very friendly and honest when asked about menu.,07/13/2012
Morton's The Steakhouse - Portland,http://www.opentable.com/mortons-the-steakhouse-portland?scpref=109&tab=2,4.5,"213 SW Clay Street Portland, OR  97201 ",129,Steak,$50 and over,Downtown,http://www.mortons.com/portland,cm.mpo@mortons.com,(503) 248-2100,4.5 / 5,Food was good but not awesome. Convenient to Keller and they made a good effort to make sure we were on time for the play. Good wine list but super expensive.,07/20/2012
Natural Selection,http://www.opentable.com/natural-selection?scpref=109&tab=2,4.6,"3033 NE Alberta Portland, OR  97211 ",176,Vegetarian,$30 and under,Downtown Portland - NE,http://www.naturalselectionpdx.com,hello@naturalselectionpdx.com,(503) 288-5883,4.6 / 5,I found this place from Unique Eats and made it a destination on our trip. It was the best meal I've ever had and loved the vegan and gluten free choices!,07/20/2012
Ned Ludd,http://www.opentable.com/ned-ludd?scpref=109&tab=2,4.3,"3925 NE MLK Blvd Portland, OR  97212 ",144,Northwest,$30 and under,Downtown Portland - NE,http://nedluddpdx.com,info@nedluddpdx.com,(503) 288-6900,4.3 / 5,"Ned Ludd was great! The food was outstanding. The wait staff were informative and friendly. The flatbread was incredible, as were the pork noodles, the charred broccoli, the salads, everything! Go with lots of people and try everything!",07/11/2012
The Nehalem River Inn,http://www.opentable.com/the-nehalem-river-inn?scpref=109&tab=2,4.7,"34910 Highway 53 Nehalem, OR  97131 ",31,Contemporary American,$31 to $50,Nehalem,http://www.nehalemriverinn.com,riverinn@nehalemtel.net,(503) 368-7708,4.7 / 5,"We love this place! We are trying to go as often as possible before they close on August 12, 2012 :-( If you've been thinking about trying this beautiful food, HURRY!",07/20/2012
Nel Centro,http://www.opentable.com/nel-centro?scpref=109&tab=2,4.2,"1408 SW 6th Ave Portland, OR  97201 ",208,Italian,$31 to $50,Downtown,http://www.nelcentro.com/,"",(503) 484-1099,4.2 / 5,Nel Centro again lived up to its reputation. Wonderful food and excellent service all in a chic urban setting. The noise level can be a bit of a difficulty for conversation though so would not recommend for a romantic dinner.,07/20/2012
Newport Bay - Tanasbourne,http://www.opentable.com/newport-bay-tanasbourne?scpref=109&tab=2,3.8,"2865 NW Town Center Loop Beaverton, OR  97006 ",20,Seafood,$30 and under,Beaverton,http://www.newportbay.com,kconnelly@r-u-i.com,(503) 645-2526,3.8 / 5,This location is best for meeting family from multiple locations. The whole dining experience is great.,07/12/2012
Newport Seafood Grill - Lloyd Center,http://www.opentable.com/newport-seafood-grill-lloyd-center?scpref=109&tab=2,3.9,"1200 NE Broadway Portland, OR  97232 ",21,Seafood,$30 and under,Downtown Portland - NE,http://www.newportseafoodgrill.com,afields@r-u-i.com,(503) 493-0100,3.9 / 5,"We had a group of 17 (from White Rock, Canada) and went to the Newport seafood Grill to celebrate finishing the Seattle to Portland bike ride. The service and food were excellent - especially given that we had such a large group! Thanks for accommodating such a large group!",07/15/2012
Newport Seafood Grill - Salem,http://www.opentable.com/newport-seafood-grill-salem?scpref=109&tab=2,4.3,"1717 Freeway Ct. N.E. Salem, OR  97303 ",4,Seafood,$30 and under,Salem,http://www.newportseafoodgrill.com,mseils@r-u-i.com,(503) 315-7100,4.3 / 5,"The service was very good, I appreciated the placement of my dinner party. Through an online reservation I asked for a private are for a business setting quiet enough to hear conversation. Food was great. The only suggestion would be to provide a patron with more fresh vegetables or salads this time of year. Seafood was cooked perfectly. I could tell we were the only reservation, I didn't need to say who I was before the greeter said the table was ready. Just a thought if I were a guy with a date...even fake it looking up my name just for the appearance of having a reservation being important, don't come out and indirectly say ''you're the only person that made a reservation''. The chair I was sitting on had some sticky gunk on it.",05/23/2012
Noble Rot,http://www.opentable.com/noble-rot?scpref=109&tab=2,4.4,"1111 East Burnside Fourth Floor Portland, OR  97214 ",99,American,$30 and under,Downtown Portland - NE,http://noblerotpdx.com,noblerotportland@gmail.com,(503) 233-1999,4.4 / 5,"I had one of the best dishes in my dining experience there... with produce from the rooftop garden and such a fresh and interesting mix of flavors... it was awesome! Called Campfire S'mores it had fava beans, quinoa, mole and ricotta cheese cakes, cleverly arranged to look like S'mores. Best of all, it was delicious.",07/18/2012
Nora's Table,http://www.opentable.com/noras-table?scpref=109&tab=2,4.0,"110 Fifth St Hood River, OR  97031 ",11,Contemporary American,$30 and under,Hood River,http://norastable.wordpress.com/,kathy@norastable.com,(541) 387-4000,4 / 5,"Enjoyable experience from start to finish. We both had the delicious salmon as main course. Huge dessert was perfect for sharing. Dining area is a bit cozy, but perfectly fine once you get accustomed to it. There appeared to be only one server on the Tuesday we dined, and there was a bit of a wait between the time we were seated and the time she came to our table, but service was perfectly fine after that. Disappointed that our bottle of white wine was simply placed on the table and not in a wine bucket to keep chilled during the meal on a very warm day.",07/10/2012
Oba,http://www.opentable.com/oba?scpref=109&tab=2,4.5,"555 NW 12th Ave Portland, OR  97209 ",146,Latin American,$30 and under,Pearl District,http://www.obarestaurant.com,"",(503) 228-6161,4.5 / 5,"Great food, great service. Oba is a very well run restaurant that offers a terrific dining experience.",07/14/2012
Old Wives' Tales,http://www.opentable.com/old-wives-tales?scpref=109&tab=2,4.0,"1300 East Burnside Portland, OR  97214 ",2,International,$30 and under,Downtown Portland - NE,http://www.oldwivestalesrestaurant.com,"",(503) 238-0470,4 / 5,"Charming waitstaff, fresh ingredients, vegetarian-friendly.",07/08/2012
The Original,http://www.opentable.com/the-original?scpref=109&tab=2,4.0,"300 SW 6th St Portland, OR  97204 ",55,American,$30 and under,Downtown,http://www.originaldinerant.com,info@originaldinerant.com,(503) 546-2666,4 / 5,The food and service were great. The ambiance was good but I think getting rid of the formica (though trying to go retro) would be good. Some of the seat cushions in the booths were stained.,07/20/2012
Ox & Fin,http://www.opentable.com/ox-and-fin?scpref=109&tab=2,4.2,"105 Oakway Center Eugene, OR  97401 ",68,Steakhouse,$30 and under,Eugene,http://www.oxandfin.com,info@oxandfin.com,(541) 302-3000,4.2 / 5,"Perhaps because it was Sunday, but Sfizio was ""out"" of a lot of items on the menu e.g. manilla clams, salmon special, pork chop...This seemed excessive.",07/15/2012
Paadee,http://www.opentable.com/paadee?scpref=109&tab=2,4.2,"6 SE 28th Avenue Portland, OR  97219 ",5,Thai,$30 and under,Downtown Portland - SE,http://paadeepdx.com/,info@paadeepdx.com,(503) 360-1453,4.2 / 5,Great Thai.Great atmosphere. I really like the big tables.,05/04/2012
The Painted Lady,http://www.opentable.com/the-painted-lady?scpref=109&tab=2,4.8,"201 S College St Newberg, OR  97132 ",86,Contemporary American,$50 and over,Willamette Valley/Wine Country,http://www.thepaintedladyrestaurant.com,thepaintedladyrestaurant@gmail.com,(503) 538-3850,4.8 / 5,Excellent food and service.Great for special occasion.,07/21/2012
Paragon - Portland,http://www.opentable.com/paragon?scpref=109&tab=2,4.1,"1309  NW Hoyt Street Portland, OR  97209 ",65,Comfort Food,$30 and under,Downtown,http://www.paragonrestaurant.com/portland.html,bryan@paragonrestaurant.com,(503) 833-5060,4.1 / 5,Outdoor table was great. Service is always good. Chip sandwich is great,07/16/2012
The Parish,http://www.opentable.com/the-parish?scpref=109&tab=2,3.6,"231 NW 11th Ave Portland, OR  97209 ",121,Cajun,$30 and under,Pearl District,http://www.theparishpdx.com,info@theparishpdx.com,(503) 227-2421,3.6 / 5,Fabulous food. Great location. The Étouffée and Gumbo are to die for. Highly recommended.,07/19/2012
Park Kitchen,http://www.opentable.com/park-kitchen?scpref=109&tab=2,4.4,"422 NW 8th Ave Portland, OR  97209 ",132,Contemporary American,$31 to $50,Downtown Portland - NW,http://www.parkkitchen.com,info@parkkitchen.com,(503) 223-7275,4.4 / 5,"Almost there for three hours, slowest service I have ever experienced.",07/19/2012
Paulée,http://www.opentable.com/paulee?scpref=109&tab=2,4.5,"1410 N Hwy 99W #102 Dundee, OR  97115",48,Northwest,$30 and under,Dundee,http://www.pauleerestaurant.com,events@pauleerestaurant.com,(503) 538-7970,4.6 / 5,"Innovative, beautifully presented creations by Daniel Montuk - great combinations of flavors and textures make this a destination dining experience.",07/20/2012
Pazzo Ristorante,http://www.opentable.com/pazzo-ristorante-portland?scpref=109&tab=2,4.3,"627 SW Washington St. Portland, OR  97205 ",90,Italian,$30 and under,Downtown,http://www.pazzo.com,"",(503) 228-1515,4.3 / 5,Came in during lunch and it took over 20 mins to get water. Then we waited another 10 min to order. We had to speed our way through after getting our entrees.,07/19/2012
The Phoenix Restaurant,http://www.opentable.com/the-phoenix-restaurant?scpref=109&tab=2,4.5,"594 NE Bellevue Drive Bend, OR  97701 ",4,American,$30 and under,Bend,http://www.thephoenix.biz,eat@thephoenix.biz,(541) 317-0727,4.5 / 5,We were staying in Bend for a concert and thought The Phoenix would be a good restaurant to hit up on our way. The wait staff was very attentive and friendly and the food was delicious. We ordered off the 3 course menu and got quite a bit of food. My husband had the salmon piccata and I had the fish and chips. They brought us fresh baked bread and we would definitely when vacationing in Bend again.,05/26/2012
Pine Tavern Restaurant,http://www.opentable.com/pine-tavern-restaurant?scpref=109&tab=2,4.2,"967 NW Brooks Street Bend, OR  97701 ",87,American,$30 and under,Bend,http://www.pinetavern.com,info@pinetavern.com,(541) 382-5581,4.2 / 5,Always reliable eating experience - great!,07/15/2012
Ping Restaurant,http://www.opentable.com/ping-restaurant?scpref=109&tab=2,4.3,"102 NW 4th Ave Portland, OR  97209 ",73,Southeast Asian,$30 and under,Downtown Portland - NW,http://www.pingpdx.com,pingrestaurant@gmail.com,(503) 229-7464,4.3 / 5,"Enjoyed the small plates although the baby octopus was tough--when informed, they took immediate action and removed the item from our bill. No A/C, but big fans. Very small venue and very friendly, but food wasn't memorable. I had much higher expectations.",07/14/2012
Pink Rose,http://www.opentable.com/pink-rose?scpref=109&tab=2,3.9,"1300 NW Lovejoy Portland, OR  97209 ",51,American,$30 and under,Pearl District,http://www.pinkrosepdx.com,pinkrosepdx@gmail.com,(503) 482-2165,3.9 / 5,I love this place! The staff is amazing!,07/14/2012
Portland City Grill,http://www.opentable.com/portland-city-grill?scpref=109&tab=2,4.4,"111 SW 5th Ave Portland, OR  97204 ",558,Steak,$31 to $50,Downtown,http://portlandcitygrill.com/page/home,banquets@portlandcitygrill.com,(503) 450-0030,4.4 / 5,"This was an amazing experience. Just a little too noisy. Crab cakes, wedge salad and steaks are incredible!! Not to mention the view! Phenomenal!",07/21/2012
Portland Prime,http://www.opentable.com/portland-prime?scpref=109&tab=2,4.2,"121 Southwest Third Ave. Portland, OR  97204 ",183,Steakhouse,$31 to $50,Downtown,http://portlandprime.net,Telyportlandprime@gmail.com,(503) 223-6200,4.2 / 5,"Very good food, great service, nice ambiance.",07/17/2012
