Location Name,City,Review Count,Total Reviews,Rating,OT URL,Phone,Email
Hearthstone Restaurant,denver-colorado,10,92,4.5,http://www.opentable.com/hearthstone-restaurant?scpref=110,(970) 453-1148,hearthstonerestaurant@stormrestaurants.com
Heck's at Devil's Thumb Ranch,denver-colorado,4,28,3.9,http://www.opentable.com/hecks-at-devils-thumb-ranch?scpref=110,(970) 726-7002,""
Helga's German Restaurant & Deli,denver-colorado,1,12,4.2,http://www.opentable.com/helgas-german-restaurant-and-deli?scpref=110,(303) 344-5488,herb@helgasdeli.com
Hideaway Steakhouse,denver-colorado,10,165,4.3,http://www.opentable.com/hideaway-steakhouse?scpref=110,(303) 404-9939,info@hideawaysteakhouse.com
Highland Pacific Restaurant & Oyster Bar,denver-colorado,2,12,4.5,http://www.opentable.com/highland-pacific-restaurant-and-oyster-bar?scpref=110,(303) 477-6644,info@highlandpacific.net
Highland's Garden Cafe,denver-colorado,6,66,4.6,http://www.opentable.com/highlands-garden-cafe?scpref=110,(303) 458-5920,highlandsgardencafe@comcast.net
Hodson's Bar & Grill,denver-colorado,10,48,3.7,http://www.opentable.com/hodsons-bar-and-grill?scpref=110,(720) 255-3436,dbolders@dustyboot.com
Hodson's Grill,denver-colorado,7,67,4.0,http://www.opentable.com/hodsons-grill?scpref=110,(720) 457-3852,jt@hodsonsbarandgrill.com
Honga's Lotus Petal,denver-colorado,4,20,3.8,http://www.opentable.com/hongas-lotus-petal?scpref=110,(970) 728-5134,ana@hongaslotuspetal.com
Ignite Fire Crafted Food - Denver,denver-colorado,10,81,4.1,http://www.opentable.com/ignite-fire-crafted-food-denver?scpref=110,(303) 296-2600,info@ignite-denver.com
Il Fornaio - Greenwood Village,denver-colorado,10,167,4.1,http://www.opentable.com/il-fornaio-greenwood-village?scpref=110,(303) 221-8400,denvertech@ilfo.com
Il Mulino New York - Aspen,denver-colorado,3,14,3.2,http://www.opentable.com/il-mulino-new-york-aspen?scpref=110,(970) 205-1000,""
Il Posto,denver-colorado,10,161,4.1,http://www.opentable.com/il-posto?scpref=110,(303) 394-0100,afrizzi@yahoo.com
Indulge Bistro & Wine Bar,denver-colorado,8,44,4.1,http://www.opentable.com/indulge-bistro-and-wine-bar?scpref=110,(303) 991-1994,info@indulgewinebar.com
Indulge Bistro and Wine Bar - Golden,denver-colorado,8,77,4.2,http://www.opentable.com/indulge-bistro-and-wine-bar-golden?scpref=110,(303) 277-9991,info@indulgewinebar.com
Indulge French Bistro by William Wahl,denver-colorado,8,49,4.5,http://www.opentable.com/indulge-french-bistro-by-william-wahl?scpref=110,(303) 433-7400,""
Interstate Kitchen & Bar,denver-colorado,1,28,3.5,http://www.opentable.com/interstate-kitchen-and-bar?scpref=110,(720) 479-8829,drink@InterstateRestaurant.com
Ivy at the Glenn,denver-colorado,10,114,3.9,http://www.opentable.com/ivy-at-the-glenn?scpref=110,(303) 730-7200,info@ivyattheglenn.com
Izakaya Den,denver-colorado,10,125,4.4,http://www.opentable.com/izakaya-den?scpref=110,(303) 777-0691,admin@izakayaden.net
Jake and Telly's Greek Taverna,denver-colorado,5,34,4.4,http://www.opentable.com/jake-and-tellys-greek-taverna?scpref=110,(719) 633-0406,jakeandtellys@gmail.com
Japango Sushi Restaurant,denver-colorado,4,31,4.0,http://www.opentable.com/japango-sushi-restaurant?scpref=110,(303) 938-0330,info@boulderjapango.com
Japon,denver-colorado,3,36,4.1,http://www.opentable.com/japon?scpref=110,(303) 744-0330,japongm@gmail.com
Jax Fish House - Boulder,denver-colorado,10,125,4.4,http://www.opentable.com/jax-fish-house-boulder?scpref=110,(303) 444-1811,jaxboulder@bigredf.com
Jax Fish House - Denver,denver-colorado,10,159,4.4,http://www.opentable.com/jax-fish-house-denver?scpref=110,(303) 292-5767,info@jaxdenver.com
Jax Fish House - Fort Collins,denver-colorado,5,87,4.3,http://www.opentable.com/jax-fish-house-fort-collins?scpref=110,(970) 682-2275,info@jaxfortcollins.com
Jay's Bistro,denver-colorado,10,117,4.4,http://www.opentable.com/jays-bistro?scpref=110,(970) 482-1876,info@jaysbistro.net
Jill's in the St Julien Hotel,denver-colorado,5,71,4.2,http://www.opentable.com/jills-in-the-st-julien-hotel?scpref=110,(720) 406-7399,jillsrestaurant@stjulien.com
Jimmy's An American Restaurant & Bar,denver-colorado,2,27,4.1,http://www.opentable.com/jimmys-an-american-restaurant-and-bar?scpref=110,(970) 925-6020,""
Jing Restaurant,denver-colorado,10,135,4.3,http://www.opentable.com/jing-restaurant?scpref=110,(303) 779-6888,jingrestaurant@gmail.com
John's Restaurant,denver-colorado,10,143,4.6,http://www.opentable.com/johns-restaurant?scpref=110,(303) 444-5232,""
Jose Muldoon's - East,denver-colorado,2,11,4.5,http://www.opentable.com/jose-muldoons-east?scpref=110,(719) 574-5673,joseseast@conceptrestaurants.net
Joseph's Dining,denver-colorado,4,49,4.7,http://www.opentable.com/josephs-dining?scpref=110,(719) 630-3631,""
Juniper Restaurant,denver-colorado,10,59,4.5,http://www.opentable.com/juniper-restaurant?scpref=110,(970) 926-7001,info@juniperrestaurant.com
Kachina Southwestern Grill,denver-colorado,9,98,4.2,http://www.opentable.com/kachina-southwestern-grill?scpref=110,(303) 410-5813,info@kachinagrill.com
Katie Mullen's Irish Restaurant & Pub,denver-colorado,9,61,3.7,http://www.opentable.com/katie-mullens-irish-restaurant-and-pub?scpref=110,(303) 300-9883,carolinecollins4@yahoo.com
The Keg Steakhouse & Bar,denver-colorado,10,151,4.3,http://www.opentable.com/the-keg-steakhouse-and-bar-denver?scpref=110,(303) 296-0023,lodo@kegrestaurants.com
Kelly Liken,denver-colorado,10,79,4.3,http://www.opentable.com/kelly-liken?scpref=110,(970) 479-0175,info@kellyliken.com
Ken & Sue's,denver-colorado,6,91,4.5,http://www.opentable.com/ken-and-sues?scpref=110,(970) 385-1810,mgmtteam@kenandsues.com
Kenichi Aspen,denver-colorado,4,12,4.7,http://www.opentable.com/kenichi-aspen?scpref=110,(970) 920-2212,dine@kenichi.com
Kevin Taylor's At The Opera,denver-colorado,3,15,3.5,http://www.opentable.com/kevin-taylors-at-the-opera?scpref=110,(303) 640-1012,""
Keystone Ranch Restaurant,denver-colorado,10,24,4.2,http://www.opentable.com/keystone-ranch-restaurant?scpref=110,(800) 354-4386,cburkart@vailresorts.com
The Kitchen - Denver,denver-colorado,10,321,4.4,http://www.opentable.com/the-kitchen-denver?scpref=110,(303) 623-3127,Info@thekitchendenver.com
"Kitchen, The",denver-colorado,10,51,4.2,http://www.opentable.com/kitchen-the?scpref=110,(303) 544-5973,info@thekitchencafe.com
Kona Grill - Denver,denver-colorado,7,46,4.0,http://www.opentable.com/kona-grill-denver?scpref=110,(720) 974-1300,denver@konagrill.com
La Bottega - Vail,denver-colorado,9,53,4.0,http://www.opentable.com/la-bottega-vail?scpref=110,(970) 476-0280,""
La Fondue,denver-colorado,10,131,3.9,http://www.opentable.com/la-fondue-denver?scpref=110,(303) 534-0404,steakhouse5280@aol.com
La Loma,denver-colorado,10,56,4.3,http://www.opentable.com/la-loma?scpref=110,(303) 433-8300,info@lalomamexican.com
La Marmotte,denver-colorado,3,37,4.5,http://www.opentable.com/la-marmotte?scpref=110,(970) 728-6232,info@lamarmotte.com
La Sandia - Lone Tree,denver-colorado,4,77,3.9,http://www.opentable.com/la-sandia-lone-tree?scpref=110,(303) 586-5511,rwright@richardsandoval.com
La Sandia Stapleton,denver-colorado,4,43,3.9,http://www.opentable.com/la-sandia-stapleton?scpref=110,(303) 373-9100,info@richardsandoval.com
La Tour,denver-colorado,10,126,4.4,http://www.opentable.com/la-tour?scpref=110,(970) 476-4403,info@latour-vail.com
Lake Terrace - The Broadmoor,denver-colorado,5,30,4.7,http://www.opentable.com/lake-terrace-the-broadmoor?scpref=110,(866) 381-8432,skrokidis@broadmoor.com
Lancelot Restaurant,denver-colorado,8,27,4.5,http://www.opentable.com/lancelot-restaurant?scpref=110,(970) 476-5828,lancelot@vail.net
Larkspur Restaurant & Bar,denver-colorado,10,47,4.1,http://www.opentable.com/larkspur-restaurant-and-bar?scpref=110,(970) 754-8050,info@larkspurvail.com
L'ATELIER - Boulder,denver-colorado,10,101,4.4,http://www.opentable.com/latelier?scpref=110,(303) 442-7233,info@latelierboulder.com
Laundry,denver-colorado,9,45,4.7,http://www.opentable.com/laundry?scpref=110,(970) 870-0681,info@thelaundryrestaurant.com
Le Grand Bistro and Oyster Bar,denver-colorado,10,277,4.0,http://www.opentable.com/le-grand-bistro-and-oyster-bar?scpref=110,(303) 534-1155,aparr@legranddenver.com
Left Bank Restaurant,denver-colorado,10,25,4.3,http://www.opentable.com/left-bank-restaurant?scpref=110,(970) 476-3696,kimberly@leftbankvail.com
Leonora,denver-colorado,10,19,3.4,http://www.opentable.com/leonora?scpref=110,(970) 477-8050,concierge@thesebastianvail.com
Limelight Supper Club & Lounge,denver-colorado,10,136,3.9,http://www.opentable.com/limelight-supper-club-and-lounge?scpref=110,(720) 227-9984,patrick@ktrg.net
Limon,denver-colorado,1,11,4.0,http://www.opentable.com/limon-denver?scpref=110,(303) 322-0898,reservations@limondenver.com
Linger,denver-colorado,10,641,4.6,http://www.opentable.com/linger?scpref=110,(303) 993-3120,lingerdenver@gmail.com
Little India Restaurant - 6th Ave,denver-colorado,2,45,3.9,http://www.opentable.com/little-india-restaurant-6th-ave?scpref=110,(303) 871-9777,""
Little India Restaurant - Belmar,denver-colorado,5,24,4.2,http://www.opentable.com/little-india-restaurant-belmar?scpref=110,(303) 937-9777,hbaidwan@yahoomail.com
Little India Restaurant - Downtown,denver-colorado,7,30,4.1,http://www.opentable.com/little-india-restaurant-downtown?scpref=110,(303) 629-5777,""
Little India Restaurant - Wash Park/DU,denver-colorado,3,19,4.2,http://www.opentable.com/little-india-restaurant-wash-park-du?scpref=110,(303) 298-1939,""
The Lobby - Denver,denver-colorado,3,29,3.8,http://www.opentable.com/the-lobby-denver?scpref=110,(303) 997-9911,the.lobby.denver@gmail.com
Locanda Del Borgo,denver-colorado,10,173,4.0,http://www.opentable.com/locanda-del-borgo?scpref=110,(303) 388-0282,denver@locanda-del-borgo.com
Lodo's Bar and Grill - Highlands Ranch,denver-colorado,1,11,3.5,http://www.opentable.com/lodos-bar-and-grill-highlands-ranch?scpref=110,(303) 346-2930,beth@lodosbarandgrill.com
LoHi Steakbar,denver-colorado,10,92,4.0,http://www.opentable.com/lohi-steakbar?scpref=110,(303) 927-6334,tony@lohisteakbar.com
Lola - Denver,denver-colorado,10,166,4.3,http://www.opentable.com/lola-denver?scpref=110,(720) 570-8686,info@loladenver.com
Lou's Food Bar,denver-colorado,5,104,4.0,http://www.opentable.com/lous-food-bar?scpref=110,(303) 458-0336,info@lousfoodbar.com
Luca D'Italia,denver-colorado,10,159,4.4,http://www.opentable.com/luca-ditalia?scpref=110,(303) 832-6600,info@lucadenver.com
Lucky Strike Lanes - Belmar,denver-colorado,2,16,4.4,http://www.opentable.com/lucky-strike-lanes-belmar?scpref=110,(303) 935-5793,matt@luckystrikebelmar.com
MacKenzie's Chop House,denver-colorado,10,141,4.3,http://www.opentable.com/mackenzies-chop-house?scpref=110,(719) 635-3536,mackenzies@conceptrestaurants.net
Maggiano's - Denver Pavilions,denver-colorado,10,387,4.3,http://www.opentable.com/maggianos-denver-pavilions?scpref=110,(303) 260-7707,denver.information@maggianos.com
Maggiano's - Denver South,denver-colorado,10,388,4.3,http://www.opentable.com/maggianos-denver-south?scpref=110,(303) 858-1405,denversouth.information@maggianos.com
The Mahogany Grille at the Strater Hotel,denver-colorado,10,54,4.2,http://www.opentable.com/the-mahogany-grille-at-the-strater-hotel?scpref=110,(970) 247-4433,mshepherd@strater.com
Mangiamo Pronto,denver-colorado,1,11,3.8,http://www.opentable.com/mangiamo-pronto?scpref=110,(303) 297-1229,tsgmpronto@comcast.net
Marco's Coal Fired Pizza - Ballpark,denver-colorado,10,61,4.4,http://www.opentable.com/marcos-coal-fired-pizza-ballpark?scpref=110,(303) 296-7000,marcoscfpizza@gmail.com
The Margarita At Pine Creek,denver-colorado,3,29,4.6,http://www.opentable.com/the-margarita-at-pine-creek?scpref=110,(719) 598-8667,Themargarita@att.net
Marlowe's,denver-colorado,1,29,3.9,http://www.opentable.com/marlowes?scpref=110,(303) 595-3700,otter@marlowesdenver.com
Martini's Bistro,denver-colorado,5,49,4.6,http://www.opentable.com/martinis-bistro?scpref=110,(303) 651-2772,info@martinisbistro.com
Mateo,denver-colorado,6,78,3.9,http://www.opentable.com/mateo?scpref=110,(303) 443-7766,mateorestaurant@yahoo.com
Matsuhisa - Aspen,denver-colorado,2,19,4.6,http://www.opentable.com/matsuhisa?scpref=110,(970) 544-6628,""
Matsuhisa - Vail,denver-colorado,10,49,4.1,http://www.opentable.com/matsuhisa-vail?scpref=110,(970) 476-6628,anthonyv@matsuhisavail.com
Max Gill and Grill,denver-colorado,10,123,4.3,http://www.opentable.com/max-gill-and-grill?scpref=110,(303) 722-7456,max@maxgillandgrill.com
McCormick & Schmick's Seafood - Denver,denver-colorado,10,247,4.2,http://www.opentable.com/mccormick-and-schmicks-seafood-denver?scpref=110,(720) 200-9339,msdvfoh@ldry.com
McCormick's Fish House - Denver,denver-colorado,10,151,3.9,http://www.opentable.com/mccormicks-fish-house-denver?scpref=110,(303) 825-1107,msde@ldry.com
The Mediterranean,denver-colorado,10,194,4.3,http://www.opentable.com/the-mediterranean?scpref=110,(303) 444-5335,contactus@themedboulder.com
Meritage at the Omni Interlocken Resort,denver-colorado,3,27,4.5,http://www.opentable.com/meritage-at-the-omni-interlocken-resort?scpref=110,(303) 464-3330,""
Mezcal Denver,denver-colorado,2,13,3.3,http://www.opentable.com/mezcal?scpref=110,(303) 322-5219,""
Mirabelle Restaurant,denver-colorado,10,40,4.5,http://www.opentable.com/mirabelle-restaurant?scpref=110,(970) 949-7728,mirabelleatbc@aol.com
Miyama Japanese Steak House and Sushi Bar,denver-colorado,9,62,4.1,http://www.opentable.com/miyama-japanese-steak-house-and-sushi-bar?scpref=110,(303) 706-1777,turnockmiyama@aol.com
Mizuna,denver-colorado,10,181,4.7,http://www.opentable.com/mizuna?scpref=110,(303) 832-4778,info@mizunadenver.com
Modis,denver-colorado,10,56,4.1,http://www.opentable.com/modis?scpref=110,(970) 453-4330,reservations@modisbreck.com
Mona Lisa Fondue Restaurant,denver-colorado,10,178,4.4,http://www.opentable.com/mona-lisa-fondue-restaurant?scpref=110,(719) 685-0277,jeff@monalisafondue.com
Morton's The Steakhouse - Denver,denver-colorado,10,92,4.0,http://www.opentable.com/mortons-the-steakhouse-denver?scpref=110,(303) 825-3353,cm.mdv@mortons.com
Mountain Standard,denver-colorado,10,23,4.1,http://www.opentable.com/mountain-standard?scpref=110,(970) 476-0123,info@mtnstandard.com
Mountain View Restaurant at Cheyenne Mountain Resort,denver-colorado,9,66,4.4,http://www.opentable.com/mountain-view-restaurant-at-cheyenne-mountain-resort?scpref=110,(719) 538-4060,mtnviewrestaurant@benchmarkmanagement.com
moZaic - The Inn at Palmer Divide,denver-colorado,8,37,4.2,http://www.opentable.com/mozaic-the-inn-at-palmer-divide?scpref=110,(719) 481-1800,info@innatpalmerdivide.com
Mt. Fuji Japanese Steakhouse,denver-colorado,8,30,4.1,http://www.opentable.com/mt-fuji-japanese-steakhouse?scpref=110,(720) 887-1188,Mtfujihibachi@qwestoffice.net
Mt. Fuji Sushi and Hibachi - Aurora,denver-colorado,3,29,3.8,http://www.opentable.com/mt-fuji-sushi-and-hibachi-aurora?scpref=110,(303) 699-9388,purdueal@hotmail.com
New Sheridan Chop House,denver-colorado,9,33,4.0,http://www.opentable.com/new-sheridan-chop-house?scpref=110,(970) 728-9100,cory@newsheridan.com
No Coast Sushi,denver-colorado,2,34,4.4,http://www.opentable.com/no-coast-sushi?scpref=110,(970) 255-1097,nocoastsushi@hotmail.com
North - Denver,denver-colorado,10,175,4.1,http://www.opentable.com/north-denver?scpref=110,(720) 941-7700,tcarpenter@foxrc.net
Nosh,denver-colorado,10,69,4.4,http://www.opentable.com/nosh?scpref=110,(719) 634-6674,noshinfo@nosh121.com
Oak at fourteenth,denver-colorado,9,130,4.3,http://www.opentable.com/oak-at-fourteenth?scpref=110,(303) 444-3622,info@oakatfourteenth.com
Ocean Prime - Denver,denver-colorado,10,339,4.5,http://www.opentable.com/ocean-prime-denver?scpref=110,(303) 825-3663,opdenver@cameronmitchell.com
Oceanaire Seafood Room - Denver,denver-colorado,10,283,4.3,http://www.opentable.com/oceanaire-seafood-room-denver?scpref=110,(303) 991-2277,oadv@ldry.com
Odyssey Bistro and Grill,denver-colorado,1,14,4.1,http://www.opentable.com/odyssey-bistro-and-grill?scpref=110,(303) 318-0102,""
Old Blinking Light,denver-colorado,8,92,4.3,http://www.opentable.com/old-blinking-light?scpref=110,(303) 346-9797,earlgonz@yahoo.com
Olivéa,denver-colorado,10,150,4.3,http://www.opentable.com/olivea?scpref=110,(303) 861-5050,info@oliverestaurant.com
Ondo's Spanish Tapas Bar,denver-colorado,10,105,4.3,http://www.opentable.com/ondos-spanish-tapas-bar?scpref=110,(303) 975-6514,ondostapas@hotmail.com
Ore House - Durango,denver-colorado,10,118,4.3,http://www.opentable.com/ore-house-durango?scpref=110,(970) 247-5707 x1,Info@orehousedurango.com
Osteria Marco,denver-colorado,10,439,4.3,http://www.opentable.com/osteria-marco?scpref=110,(303) 534-5855,info@osteriamarco.com
Palace Arms at the Brown Palace,denver-colorado,4,63,4.9,http://www.opentable.com/palace-arms-at-the-brown-palace?scpref=110,(303) 297-3111,palacearms@brownpalace.com
Palettes at the Art Museum,denver-colorado,10,321,4.2,http://www.opentable.com/palettes-at-the-art-museum?scpref=110,(303) 534-1455,palettes@ktrg.net
Palm Restaurant - Denver,denver-colorado,10,190,4.2,http://www.opentable.com/palm-restaurant-denver?scpref=110,(303) 825-7256,ccooney@thepalm.com
Palmyra at The Peaks,denver-colorado,7,13,3.2,http://www.opentable.com/palmyra-at-the-peaks?scpref=110,(970) 728-6800,nfrancois@thepeaksresort.com
Panzano,denver-colorado,10,450,4.4,http://www.opentable.com/panzano?scpref=110,(303) 296-3525,kelli.ferro@panzano-denver.com
Parallel Seventeen,denver-colorado,8,80,4.2,http://www.opentable.com/parallel-seventeen?scpref=110,(303) 399-0988,p17@parallelseventeen.com
Paravicinis Italian Bistro,denver-colorado,10,91,4.4,http://www.opentable.com/paravicinis-italian-bistro?scpref=110,(719) 471-8200,chefranco@live.com
Parma Trattoria Mozzarella Bar,denver-colorado,0,84,4.0,http://www.opentable.com/parma-trattoria-mozzarella-bar?scpref=110,(303) 284-2741,bestchefrestaurant@gmail.com
PASTAVINO,denver-colorado,9,92,3.4,http://www.opentable.com/pastavino-boulder?scpref=110,(303) 955-8791,info@pastavino.com
Paxia Authentic Mexican Cuisine,denver-colorado,10,57,4.4,http://www.opentable.com/paxia-authentic-mexican-cuisine?scpref=110,(720) 583-6860,info@paxiadenver.com
Penrose Room - The Broadmoor,denver-colorado,10,41,4.7,http://www.opentable.com/penrose-room-the-broadmoor?scpref=110,(866) 381-8432,dthompson@broadmoor.com
Pepi's Restaurant & Bar,denver-colorado,3,12,4.0,http://www.opentable.com/pepis-restaurant-and-bar?scpref=110,(970) 476-5626,info@pepis.com
Pepper Tree Restaurant,denver-colorado,10,108,4.6,http://www.opentable.com/pepper-tree-restaurant?scpref=110,(719) 471-4888,peppertree4@restauranteur.com
Pesce Fresco,denver-colorado,10,117,4.2,http://www.opentable.com/pesce-fresco?scpref=110,(303) 290-9705,eabromeit@aol.com
Phat Thai - Denver,denver-colorado,6,100,4.1,http://www.opentable.com/phat-thai-denver?scpref=110,(303) 388-7428,info@phatthai.com
Piatti - Denver,denver-colorado,10,230,4.3,http://www.opentable.com/piatti-denver?scpref=110,(303) 321-1919,""
Pizza Republica,denver-colorado,5,72,4.1,http://www.opentable.com/pizza-republica?scpref=110,(720) 489-2030,info@pizzarepublica.com
Pizzeria Basta,denver-colorado,3,35,4.5,http://www.opentable.com/pizzeria-basta-otc?scpref=110,(303) 997-8775,info@pizzeriabasta.com
Pizzeria Locale,denver-colorado,7,83,4.5,http://www.opentable.com/pizzeria-locale?scpref=110,(303) 442-3003,info@pizzerialocale.com
Prima,denver-colorado,9,84,4.0,http://www.opentable.com/prima?scpref=110,(303) 228-0770,""
Prime Steakhouse,denver-colorado,10,116,3.9,http://www.opentable.com/hickory-prime-steakhouse?scpref=110,(303) 844-5280,5280steakhouse@aol.com
Pub 17 on Welton Street,denver-colorado,0,11,3.7,http://www.opentable.com/pub-17-on-welton-street?scpref=110,(303) 295-1117,Pub17@hyatt.com
The Pullman,denver-colorado,10,80,4.4,http://www.opentable.com/the-pullman?scpref=110,(970) 230-9234,eat@thepullmangws.com
Q's Restaurant,denver-colorado,10,130,4.2,http://www.opentable.com/qs-restaurant?scpref=110,(303) 442-4880,contactus@qsboulder.com
The Rackhouse Pub,denver-colorado,2,33,3.8,http://www.opentable.com/the-rackhouse-pub?scpref=110,(720) 570-7824,RackhousePub@gmail.com
Ranch House Restaurant at Devil's Thumb Ranch,denver-colorado,8,28,4.8,http://www.opentable.com/ranch-house-restaurant-at-devils-thumb-ranch?scpref=110,(970) 726-7002,""
Randolph's at Warwick Denver Hotel,denver-colorado,10,46,4.1,http://www.opentable.com/randolphs-at-warwick-denver-hotel?scpref=110,(303) 318-7272,randolphsdenver@warwickhotels.com
Red Square Euro Bistro,denver-colorado,9,102,4.3,http://www.opentable.com/red-square-euro-bistro?scpref=110,(303) 595-8600,info@redsquarebistro.com
Restaurant Kevin Taylor,denver-colorado,9,58,4.2,http://www.opentable.com/restaurant-kevin-taylor?scpref=110,(303) 820-2600,restaurantkevintaylor@ktrg.net
Rialto Cafe,denver-colorado,9,85,4.0,http://www.opentable.com/rialto-cafe?scpref=110,(303) 893-2233,cmullins@rialtocafe.com
Rice Bistro and Sushi,denver-colorado,8,52,4.4,http://www.opentable.com/rice-bistro-and-sushi?scpref=110,(303) 221-1430,info@ricebistrodenver.com
Riffs,denver-colorado,10,124,4.3,http://www.opentable.com/riffs?scpref=110,(303) 440-6699,info@riffsboulder.com
Rio Del Sol,denver-colorado,4,16,3.9,http://www.opentable.com/bistro-blue?scpref=110,(303) 670-3000,contact@riodelsol.info
Rio Grande Mexican Restaurant - Boulder,denver-colorado,3,58,4.0,http://www.opentable.com/rio-grande-mexican-restaurant-boulder?scpref=110,(303) 444-3690,bouOT@riograndemexican.com
Rio Grande Mexican Restaurant - Lone Tree,denver-colorado,4,26,3.8,http://www.opentable.com/rio-grande-mexican-restaurant?scpref=110,(303) 799-4999,sabrina@riograndemexican.com
Rioja,denver-colorado,10,593,4.5,http://www.opentable.com/rioja?scpref=110,(303) 820-2282,reply@riojadenver.com
Ristorante L,denver-colorado,5,63,3.8,http://www.opentable.com/ristorante-l?scpref=110,(303) 442-1300,info@thel.com
Ristorante Ti Amo,denver-colorado,10,58,4.3,http://www.opentable.com/ristorante-ti-amo?scpref=110,(970) 845-8153,snegler@yahoo.com
Rivers Restaurant,denver-colorado,6,32,4.3,http://www.opentable.com/rivers-restaurant?scpref=110,(970) 928-8813,rivers@rof.net
Rock Bottom Brewery - Centerra Promenade,denver-colorado,1,25,4.1,http://www.opentable.com/rock-bottom-brewery-centerra-promenade?scpref=110,(970) 622-2077,centerra@rockbottom.com
Rock Bottom Brewery - Colorado Springs,denver-colorado,3,11,4.1,http://www.opentable.com/rock-bottom-brewery-colorado-springs?scpref=110,(719) 550-3586,coloradosprings@rockbottom.com
Rock Bottom Brewery - Denver,denver-colorado,0,49,4.0,http://www.opentable.com/rock-bottom-brewery-denver?scpref=110,(303) 534-7616,denver.banquets@rockbottom.com
Rodizio Grill The Brazilian Steakhouse/Denver,denver-colorado,10,136,4.2,http://www.opentable.com/rodizio-grill-the-brazilian-steakhouse-denver?scpref=110,(303) 294-9277,comments-02-DEN@rodiziogrill.com
Root Down,denver-colorado,10,538,4.6,http://www.opentable.com/root-down?scpref=110,(303) 993-4200,rootdowndenver@gmail.com
Rosa Linda's Mexican Cafe,denver-colorado,1,11,3.5,http://www.opentable.com/rosa-lindas-mexican-cafe?scpref=110,(303) 455-0608,rosalindasmexicancafe@gmail.com
Row 14 Bistro & Wine Bar,denver-colorado,10,196,4.0,http://www.opentable.com/row-14-bistro-and-wine-bar?scpref=110,(303) 825-0100,info@row14denver.com
Russell's,denver-colorado,10,50,4.3,http://www.opentable.com/russells?scpref=110,(970) 476-6700,""
Russell's Smokehouse,denver-colorado,5,59,4.1,http://www.opentable.com/russells-smokehouse?scpref=110,(720) 524-8050,info@russellssmokehouse.com
Russets,denver-colorado,4,20,4.1,http://www.opentable.com/russets?scpref=110,(970) 963-3036,russets.net@gmail.com
Sahara Middle Eastern Restaurant,denver-colorado,0,11,4.5,http://www.opentable.com/sahara-middle-eastern-restaurant?scpref=110,(303) 790-4707,moe.sahara@yahoo.com
Saigon Landing,denver-colorado,0,11,3.8,http://www.opentable.com/saigon-landing?scpref=110,(303) 779-0028,info@saigonlanding.com
SALT - Boulder,denver-colorado,10,161,4.2,http://www.opentable.com/salt-boulder?scpref=110,(303) 444-7258,""
The Salt Creek Steakhouse,denver-colorado,7,20,3.9,http://www.opentable.com/the-salt-creek-steakhouse?scpref=110,(970) 453-4949,""
Sansone's Bistro,denver-colorado,7,105,4.4,http://www.opentable.com/sansones-bistro?scpref=110,(303) 794-4026,rsansone@sansonesbistro.com
Satchel's on 6th,denver-colorado,6,64,4.2,http://www.opentable.com/satchels-on-6th?scpref=110,(303) 399-2560,andrew.casalini@gmail.com
The Saucy Noodle,denver-colorado,3,44,4.1,http://www.opentable.com/the-saucy-noodle?scpref=110,(303) 733-6977,saucynoodle@saucynoodle.com
Seasons of Durango,denver-colorado,5,48,4.4,http://www.opentable.com/seasons-of-durango?scpref=110,(970) 382-9790,seasonsdgo@frontier.net
Second Home Kitchen & Bar,denver-colorado,10,120,4.0,http://www.opentable.com/second-home-kitchen-and-bar?scpref=110,(303) 253-3000,info@secondhomedenver.com
Shanahan's Steakhouse,denver-colorado,10,380,4.5,http://www.opentable.com/shanahans-steakhouse?scpref=110,(303) 770-7300,info@shanahanssteakhouse.com
Shells and Sauce,denver-colorado,10,202,4.1,http://www.opentable.com/shells-and-sauce?scpref=110,(303) 377-2091,""
Sherpa House Restaurant,denver-colorado,2,12,3.6,http://www.opentable.com/sherpa-house-restaurant?scpref=110,(303) 278-7939,info@ussherpahouse.com
Ship Tavern at the Brown Palace,denver-colorado,10,74,4.2,http://www.opentable.com/ship-tavern-at-the-brown-palace?scpref=110,(303) 297-3111,shiptavern@brownpalace.com
Siena at The Courtyard,denver-colorado,10,91,4.2,http://www.opentable.com/siena-at-the-courtyard?scpref=110,(303) 688-2622,info@sienacr.com
Silverheels Bar and Grill,denver-colorado,6,17,3.7,http://www.opentable.com/silverheels-bar-and-grill?scpref=110,(970) 668-0345,miller_c_w@yahoo.com
Simms Steakhouse,denver-colorado,10,183,4.2,http://www.opentable.com/simms-steakhouse?scpref=110,(303) 237-0465,lkwd@ldry.com
Ski Tip Lodge,denver-colorado,10,53,4.8,http://www.opentable.com/ski-tip-lodge-restaurant?scpref=110,(800) 354-4386,tlaurina@vailresorts.com
Solera Restaurant & Wine Bar,denver-colorado,10,132,4.2,http://www.opentable.com/solera-restaurant-and-wine-bar?scpref=110,(303) 388-8429,solera.staff@gmail.com
Sonny Lubick Steakhouse,denver-colorado,10,85,4.3,http://www.opentable.com/sonny-lubick-steakhouse?scpref=110,(970) 484-9200,info@sonnylubicksteakhouse.com
South Ridge Seafood,denver-colorado,6,26,4.2,http://www.opentable.com/south-ridge-seafood?scpref=110,(970) 547-0063,srsg.breck@ahoo.com
