Location Name,City,Review Count,Total Reviews,Rating,OT URL,Phone,Email
Grimpa Steakhouse,miami,1,25,4.0,http://www.opentable.com/grimpa-steakhouse?scpref=110,(305) 455-4757,frontdesk@grimpa.com
The Grove,miami,10,43,4.4,http://www.opentable.com/the-grove-delray-beach?scpref=110,(561) 266-3750,paul@thegrovedelray.com
The H Restaurant,miami,2,11,3.4,http://www.opentable.com/the-h-restaurant?scpref=110,(305) 931-9106,thehrestaurant@att.net
Hakkasan - Fontainebleau Miami Beach,miami,10,222,4.4,http://www.opentable.com/hakkasan-fontainebleau?scpref=110,(786) 276-1388,""
HaVen Gastro-Lounge,miami,1,16,4.4,http://www.opentable.com/haven-gastro-lounge?scpref=110,(305) 987-8885,info@havenlounge.com
Henry's,miami,10,221,4.0,http://www.opentable.com/henrys?scpref=110,(561) 638-1949,haley@rapoportsrg.com
Holleman's Restaurant and Lounge,miami,2,25,3.6,http://www.opentable.com/hollemans-restaurant-and-lounge?scpref=110,(305) 888-8097,Hollemans_r@yahoo.com
Hollywood Prime - Westin Diplomat Resort and Spa,miami,5,42,4.4,http://www.opentable.com/hollywood-prime-westin-diplomat-resort-and-spa?scpref=110,(954) 602-8347,michelle.gash@westin.com
III Forks - Hallandale,miami,5,66,4.0,http://www.opentable.com/iii-forks-hallandale?scpref=110,(954) 457-3920,hallandale@iiiforks.com
III Forks Palm Beach Gardens,miami,6,71,4.3,http://www.opentable.com/iii-forks-palm-beach-gardens?scpref=110,(561) 630-3660,palmbeachgardens@iiiforks.com
Il Mulino New York - Miami,miami,4,27,4.2,http://www.opentable.com/il-mulino-new-york-miami?scpref=110,(305) 466-9191,""
Imlee. An Indian Bistro,miami,5,78,4.3,http://www.opentable.com/imlee-an-indian-bistro?scpref=110,(786) 293-2223,ImleeIndianBistro@me.com
Imoto,miami,7,49,4.0,http://www.opentable.com/imoto?scpref=110,(561) 833-5522,""
Indigo Restaurant,miami,3,14,4.1,http://www.opentable.com/indigo-restaurant?scpref=110,(954) 467-0045,indigolasolas@riversidehotel.com
Ireland's Steakhouse Bonaventure Resort & Spa,miami,9,54,4.6,http://www.opentable.com/irelands-steakhouse-bonaventure-resort-and-spa?scpref=110,(954) 349-5656,elopez@BonaventureFL.com
Ironwood Steak & Seafood at The PGA National Resort & Spa,miami,6,37,4.2,http://www.opentable.com/ironwood-steak-and-seafood-at-the-pga-national-resort-and-spa?scpref=110,(561) 627-4852,karla.bass@pgaresort.com
Italian Red Sauce,miami,10,96,4.0,http://www.opentable.com/italian-red-sauce?scpref=110,(954) 533-8347,info@italianredsauce.net
Italian Restaurant,miami,10,32,4.0,http://www.opentable.com/italian-restaurant?scpref=110,(561) 659-8488,italian.restaurant@thebreakers.com
J&G Grill - St. Regis Bal Harbour,miami,10,138,4.3,http://www.opentable.com/j-and-g-grill-st-regis-bal-harbour?scpref=110,(305) 993-3333,""
Jade Kitchen,miami,4,13,4.1,http://www.opentable.com/jade-kitchen?scpref=110,(561) 366-1185,thedevers@bellsouth.net
Jaguar,miami,10,74,4.3,http://www.opentable.com/jaguar?scpref=110,(305) 444-0216,sergio@jaguarspot.com
Jake's Stonecrab Restaurant,miami,10,83,3.8,http://www.opentable.com/jakes-stonecrab-restaurant?scpref=110,(561) 347-1055,jakesstonecrab@yahoo.com
JB's On The Beach,miami,10,103,4.0,http://www.opentable.com/jbs-on-the-beach?scpref=110,(954) 571-5220,smoen@jbsonthebeach.com
Joey's Italian Cafe,miami,5,45,4.0,http://www.opentable.com/joeys-italian-cafe?scpref=110,(305) 438-0488,""
Johnny V,miami,10,104,4.3,http://www.opentable.com/johnny-v?scpref=110,(954) 761-7920,info@johnnyvlasolas.com
Josef's Table,miami,10,170,4.4,http://www.opentable.com/josefs-table?scpref=110,(561) 353-2700,kmccracken@josefstable.com
Josephine's Italian Restaurant,miami,5,41,4.0,http://www.opentable.com/josephines-italian-restaurant?scpref=110,(561) 988-0668,josephine3@bellsouth.net
Juvia,miami,10,304,4.1,http://www.opentable.com/juvia?scpref=110,(305) 763-8272,reservations@juviamiami.com
Kabuki,miami,8,21,4.4,http://www.opentable.com/kabuki?scpref=110,(561) 833-6349,info@KabukiWPB.com
KARMA Sushi Steakbar,miami,8,23,4.0,http://www.opentable.com/karma-sushi-steakbar?scpref=110,(561) 361-3999,info@karmashushisteakbar.com
Katsuya at SLS Hotel South Beach,miami,10,146,3.8,http://www.opentable.com/katsuya-at-sls-hotel-south-beach?scpref=110,(305) 455-2995,katsuyasouthbeach@sbe.com
"Kiko Japanese, Thai Restaurant & Sake Bar",miami,0,23,4.2,http://www.opentable.com/kiko-japanese-thai-restaurant-and-sake-bar?scpref=110,(954) 473-0077,bonsaikiko@gmail.com
Kitchen 305,miami,10,51,3.5,http://www.opentable.com/kitchen-305?scpref=110,(305) 749-2110,rfestinger@newportbeachside.com
La Cigale,miami,0,59,4.3,http://www.opentable.com/la-cigale?scpref=110,(561) 265-0600,lacigale@bellsouth.net
La Côte  - Fontainebleau Miami Beach,miami,6,28,4.3,http://www.opentable.com/la-cote?scpref=110,(305) 674-4710,""
La Gloutonnerie - South Beach,miami,10,81,4.3,http://www.opentable.com/la-gloutonnerie-south-beach?scpref=110,(305) 503-3811,""
La Goulue,miami,10,68,4.0,http://www.opentable.com/la-goulue-bal-harbour?scpref=110,(305) 865-2181,gregorylagoulue@gmail.com
La Riviera at Sofitel Miami,miami,3,15,3.7,http://www.opentable.com/la-riviera-at-sofitel-miami?scpref=110,(305) 264-4888 x484,maxime.bonvoisin@sofitel.com
La Sirena,miami,10,89,4.6,http://www.opentable.com/la-sirena?scpref=110,(561) 585-3128,reservations@lasirenaonline.com
La Villetta Ristorante Italiano,miami,5,13,4.5,http://www.opentable.com/la-villetta-ristorante-italiano?scpref=110,(561) 362-8403,lavilletta@lavillettaboca.com
Lantao Kitchen - Surfcomber South Beach,miami,5,25,4.0,http://www.opentable.com/lantao-kitchen-surfcomber-south-beach?scpref=110,(305) 604-1800,peter.berntsen@surfcomber.com
Lario's on the Beach,miami,4,72,3.6,http://www.opentable.com/larios-on-the-beach?scpref=110,(305) 532-9577,""
LaStella's Restaurant & Catering,miami,8,53,4.2,http://www.opentable.com/lastellas-restaurant-and-catering?scpref=110,(561) 544-2081,jlbarlow294@aol.com
Latitudes Beach Cafe - Hollywood Beach,miami,2,20,3.9,http://www.opentable.com/latitudes-beach-cafe-hollywood-beach?scpref=110,(954) 924-2202 x7040,john.naughton@oplhotels.com
Le Provencal,miami,3,30,4.4,http://www.opentable.com/le-provencal?scpref=110,(305) 448-8984,vfcleprovencal@aol.com
Legal Sea Foods - Boca Raton,miami,9,137,4.3,http://www.opentable.com/legal-sea-foods-boca-raton?scpref=110,(561) 447-2112,""
Leila,miami,3,19,4.2,http://www.opentable.com/leila?scpref=110,(561) 659-7373,alex@naylah.com
Lemongrass - Boca Raton,miami,10,115,4.3,http://www.opentable.com/lemongrass-boca-raton?scpref=110,(561) 544-8181,""
Lemongrass - Boynton Beach ,miami,10,34,4.0,http://www.opentable.com/lemongrass-boynton-beach?scpref=110,(561) 733-1344,""
Lemongrass - Delray Beach,miami,9,98,4.2,http://www.opentable.com/lemongrass-delray-beach?scpref=110,(561) 278-5050,""
Lemongrass - Fort Lauderdale,miami,4,22,4.1,http://www.opentable.com/lemongrass-fort-lauderdale?scpref=110,(954) 564-4422,""
The Leopard Lounge and Restaurant - The Chesterfield Hotel,miami,5,28,4.3,http://www.opentable.com/the-leopard-lounge-and-restaurant-the-chesterfield-hotel?scpref=110,(561) 659-5800,ChesterfieldRM@aol.com
Lido Restaurant & Bayside Grill - The Standard Hotel,miami,3,38,4.1,http://www.opentable.com/lido-restaurant-and-bayside-grill-the-standard-hotel?scpref=110,(305) 673-1717,Miami@standardhotel.com
Lola's on Harrison,miami,8,93,4.3,http://www.opentable.com/lolas-on-harrison?scpref=110,(954) 927-9851,info@lolasonharrison.com
Longboards,miami,2,26,3.8,http://www.opentable.com/longboards?scpref=110,(561) 833-4660,kristen.longboards@att.net
Los Parrilleros,miami,1,12,4.4,http://www.opentable.com/los-parrilleros?scpref=110,(305) 597-0019,manny_leon36@yahoo.com
Luca Bella,miami,10,53,4.0,http://www.opentable.com/luca-bella?scpref=110,(305) 792-2222,michael@lucabella.net
LuLu - Coconut Grove,miami,2,19,4.3,http://www.opentable.com/lulu-coconut-grove?scpref=110,(305) 447-5858,lorin@icoconutgrove.com
Maggiano's - Boca Raton,miami,9,226,4.3,http://www.opentable.com/maggianos-boca-raton?scpref=110,(561) 361-8244,bocaraton.information@maggianos.com
Maison Carlos,miami,1,30,4.7,http://www.opentable.com/maison-carlos?scpref=110,(561) 659-6524,""
Makoto,miami,0,121,4.4,http://www.opentable.com/makoto?scpref=110,(305) 864-8600,makoto.info@starr-restaurant.com
Malcolm's -The Art of Food at The Omphoy Ocean Resort,miami,5,43,4.3,http://www.opentable.com/malcolms-the-art-of-food-at-the-omphoy-ocean-resort?scpref=110,(561) 540-6444,""
Mama Mia's - Hollywood,miami,0,24,4.2,http://www.opentable.com/mama-mias-hollywood?scpref=110,(954) 923-0555,Mamamiai@bellsouth.net
Mario's Osteria,miami,8,63,4.3,http://www.opentable.com/marios-osteria?scpref=110,(561) 239-7000,""
Mariposa at Neiman Marcus - Coral Gables,miami,1,12,4.3,http://www.opentable.com/mariposa-at-neiman-marcus?scpref=110,(786) 999-1018,Michael_Hyatt@NeimanMarcus.com
Market 17,miami,10,155,4.4,http://www.opentable.com/market-17?scpref=110,(954) 835-5507,info@market17.net
Martorano's,miami,10,196,4.1,http://www.opentable.com/martoranos?scpref=110,(954) 584-4450,info@cafemartorano.com
Matteo's of Boca Raton,miami,8,32,4.1,http://www.opentable.com/matteos-of-boca-raton?scpref=110,(561) 392-0773,""
Matteo's of Hallandale,miami,10,42,4.0,http://www.opentable.com/matteos-of-hallandale?scpref=110,(954) 455-4050,""
Max's Grille - Boca Raton,miami,9,106,4.1,http://www.opentable.com/maxs-grille?scpref=110,(561) 368-0080,mgb@maxsgrille.com
Max's Harvest,miami,10,213,4.4,http://www.opentable.com/maxs-harvest?scpref=110,(561) 381-9970,""
Mazza Mediterranean Cuisine,miami,2,30,4.2,http://www.opentable.com/mazza-mediterranean-cuisine?scpref=110,(954) 436-9997,mazzarestaurant@gmail.com
Meat Market,miami,8,85,4.3,http://www.opentable.com/meat-market?scpref=110,(305) 532-0088,info@meatmarketmiami.com
The Melting Pot - Boca Raton,miami,3,40,4.4,http://www.opentable.com/the-melting-pot-boca-raton?scpref=110,(561) 997-7472,bocafondue@aol.com
The Melting Pot - Ft. Lauderdale,miami,2,57,4.5,http://www.opentable.com/the-melting-pot-ft-lauderdale?scpref=110,(954) 568-1581,lauderdalefondue@aol.com
The Melting Pot - Miami,miami,7,30,4.3,http://www.opentable.com/the-melting-pot-miami?scpref=110,(305) 279-8816,""
The Melting Pot - Palm Beach Gardens,miami,10,106,4.4,http://www.opentable.com/the-melting-pot-palm-beach-gardens?scpref=110,(561) 624-0020,meltingpotpbg@att.net
The Melting Pot- N. Miami Beach-Aventura,miami,1,12,4.3,http://www.opentable.com/the-melting-pot-n-miami-beach-aventura?scpref=110,(305) 947-2228,miamimeltdown@bellsouth.net
Mercadito Midtown,miami,6,88,4.0,http://www.opentable.com/mercadito-midtown?scpref=110,(786) 369-0423,info@mercaditorestaurants.com
MESA latin-french bistro,miami,0,13,4.4,http://www.opentable.com/mesa-latin-french-bistro?scpref=110,(305) 443-3003,mesakitchen@gmail.com
Mesazul,miami,2,20,4.2,http://www.opentable.com/mesazul?scpref=110,(305) 591-6616 x6616,jmelo@trumphotels.com
Michael's Genuine Food & Drink,miami,10,310,4.3,http://www.opentable.com/michaels-genuine-food-and-drink?scpref=110,(305) 573-5550,reservations@michaelsgenuine.com
Michele's,miami,2,42,4.3,http://www.opentable.com/micheles?scpref=110,(954) 533-1919,Michele@Michelesdl.com
Michy's,miami,10,175,4.5,http://www.opentable.com/michys?scpref=110,(305) 759-2001,michys@michysmiami.com
Milos By Costas Spiliadis-Miami,miami,10,189,4.0,http://www.opentable.com/milos-by-costas-spiliadis-miami?scpref=110,(305) 604-6800,""
MIMOSA,miami,5,29,3.9,http://www.opentable.com/mimosa?scpref=110,(561) 997-0027,James@mimosarestaurantfl.com
Mister Collins,miami,10,78,4.3,http://www.opentable.com/mister-collins?scpref=110,(305) 455-5460,info@mistercollins.com
Mixtura - Miami Beach,miami,4,18,4.3,http://www.opentable.com/mixtura-miami-beach?scpref=110,(305) 397-8555,info@mixturarestaurant.com
MOJO,miami,10,52,4.5,http://www.opentable.com/mojo?scpref=110,(954) 568-4443,info.mojo@comcast.net
Morton's The Steakhouse - Boca Raton,miami,10,108,3.9,http://www.opentable.com/mortons-the-steakhouse-boca-raton?scpref=110,(561) 392-7724,cm2.mbr@mortons.com
Morton's The Steakhouse - Coral Gables,miami,10,96,3.9,http://www.opentable.com/mortons-the-steakhouse-coral-gables?scpref=110,(305) 442-1662,""
Morton's The Steakhouse - Ft. Lauderdale,miami,10,90,4.1,http://www.opentable.com/mortons-the-steakhouse-fort-lauderdale?scpref=110,(954) 467-9720,""
Morton's The Steakhouse - Miami (Downtown),miami,4,49,3.9,http://www.opentable.com/mortons-the-steakhouse-downtown-miami?scpref=110,(305) 400-9990,gm.mma@mortons.com
Morton's The Steakhouse - North Miami Beach,miami,10,79,3.6,http://www.opentable.com/mortons-the-steakhouse-north-miami-beach?scpref=110,(305) 945-3131,cm.mnm@mortons.com
Morton's The Steakhouse - Palm Beach,miami,10,73,4.1,http://www.opentable.com/mortons-the-steakhouse-west-palm-beach?scpref=110,(561) 835-9664,cm.mpb@mortons.com
MPP Brickell - Fine Peruvian Cuisine,miami,4,12,4.2,http://www.opentable.com/mpp-brickell-fine-peruvian-cuisine?scpref=110,(305) 400-4610,info@mppbrickell.com
MR CHOW- Miami,miami,10,110,4.0,http://www.opentable.com/mr-chow-miami-beach?scpref=110,(305) 695-1695,""
Mustard Seed Bistro,miami,9,57,4.5,http://www.opentable.com/mustard-seed-bistro?scpref=110,(954) 533-9326,mstrdseedbistro@aol.com
Mythos Greek Taverna,miami,1,11,3.5,http://www.opentable.com/mythos-greek-taverna?scpref=110,(954) 345-9559,MGT@MythosGreekTaverna.com
NAOE,miami,9,102,4.7,http://www.opentable.com/naoe?scpref=110,(305) 947-6263,reservations@naoemiami.com
New York Prime Steakhouse - Boca Raton,miami,10,96,4.5,http://www.opentable.com/new-york-prime-steakhouse-boca-raton?scpref=110,(561) 998-3881,newyorkprime@bellsouth.net
Nick and Johnnie's,miami,3,50,4.1,http://www.opentable.com/nick-and-johnnies?scpref=110,(561) 655-3319,nickandjohnnies@gmail.com
Nikki Beach,miami,4,36,4.1,http://www.opentable.com/nikki-beach?scpref=110,(305) 538-1111,reservations.miami@nikkibeach.com
Nobu Miami,miami,10,97,4.2,http://www.opentable.com/nobu-miami-beach?scpref=110,(305) 695-3232,miamibeach@noburestaurants.com
Nordstrom Bistro N - Boca Raton,miami,8,61,4.2,http://www.opentable.com/nordstrom-bistro-n-boca-raton?scpref=110,(561) 620-5555,Emily.a.Ecker@nordstrom.com
North Ocean Grille,miami,1,22,4.3,http://www.opentable.com/north-ocean-grille?scpref=110,(954) 556-7667,info@pelicanbeach.com
Novecento - Brickell,miami,0,48,4.0,http://www.opentable.com/novecento-brickell?scpref=110,(305) 403-0900,special.events@novecento.com
NYY Steak House,miami,10,166,4.5,http://www.opentable.com/nyy-steak-house?scpref=110,(954) 935-6699,""
Oak Tavern,miami,7,28,3.6,http://www.opentable.com/oak-tavern?scpref=110,(786) 391-1818,info@oaktavernmiami.com
Oceanaire Seafood Room - Miami,miami,7,89,4.2,http://www.opentable.com/oceanaire-seafood-room-miami?scpref=110,(305) 372-8862,oami@ldry.com
Oceans 234,miami,10,177,4.0,http://www.opentable.com/oceans-234?scpref=110,(954) 428-2539,info@oceans234.com
The Office,miami,4,87,3.7,http://www.opentable.com/the-office?scpref=110,(561) 276-3600,""
Oishi Thai,miami,1,14,3.8,http://www.opentable.com/oishi-thai?scpref=110,(305) 947-4338,barreeratn@yahoo.com
Okeechobee Steakhouse,miami,9,49,4.1,http://www.opentable.com/okeechobee-steakhouse?scpref=110,(561) 683-5151,info@okeesteakhouse.com
Old Lisbon - Sunset,miami,3,49,4.4,http://www.opentable.com/old-lisbon-sunset?scpref=110,(305) 662-7435,""
Olio,miami,5,30,4.1,http://www.opentable.com/olio-delray-beach?scpref=110,(561) 278-6633,tonyboueri@bellsouth.net
Oli's Fashion Cuisine & Bar,miami,6,24,4.1,http://www.opentable.com/olis-fashion-cuisine-and-bar?scpref=110,(561) 792-2220,olisrestaurant@gmail.com
Olivos Restaurant,miami,1,33,4.2,http://www.opentable.com/olivos-restaurant?scpref=110,(305) 718-9968,mail@olivosrestaurant.com
Ortanique on the Mile,miami,10,137,4.4,http://www.opentable.com/ortanique-on-the-mile?scpref=110,(305) 446-7710,georgieortanique@aol.com
Otentic Fresh Food Restaurant,miami,9,36,4.4,http://www.opentable.com/otentic-fresh-food-restaurant?scpref=110,(305) 531-1464,otenticsouthbeach@gmail.com
Ovenella,miami,10,109,4.1,http://www.opentable.com/ovenella?scpref=110,(888) 888-9809,maitreD@ovenella.com
Paladar Latin Kitchen & Rum Bar - Hallandale,miami,5,18,3.7,http://www.opentable.com/paladar-latin-kitchen-and-rum-bar-hallandale?scpref=110,(954) 455-0700,hallandale@paladarlatinkitchen.com
Palm Restaurant - Miami,miami,0,127,4.4,http://www.opentable.com/palm-restaurant-miami?scpref=110,(305) 868-7256,jmazal@thepalm.com
Palme d'Or,miami,2,45,4.3,http://www.opentable.com/palme-dor?scpref=110,(305) 913-3200,""
PAMPAS Grille,miami,6,15,4.2,http://www.opentable.com/pampas-grille?scpref=110,(561) 444-2147,pampasgrille@pampasusa.com
Panorama Restaurant & Sky Lounge at Sonesta Bayfront Hotel Coconut Grove,miami,0,23,4.0,http://www.opentable.com/panorama-restaurant-and-sky-lounge-at-sonesta-bayfront-hotel-coconut-grove?scpref=110,(305) 447-8256,""
Park Tavern,miami,10,180,4.1,http://www.opentable.com/park-tavern-delray-beach?scpref=110,(561) 265-5093,info@parktaverndelray.com
Pascal's On Ponce,miami,6,88,4.4,http://www.opentable.com/pascals-on-ponce?scpref=110,(305) 444-2024,""
Pasta Fever,miami,9,28,3.9,http://www.opentable.com/pasta-fever?scpref=110,(561) 338-0012,""
Patio Delray,miami,5,32,4.0,http://www.opentable.com/patio-delray-beach?scpref=110,(561) 279-0880,info@patiodelray.com
PBCatch,miami,8,90,4.1,http://www.opentable.com/pbcatch?scpref=110,(561) 655-5558,""
Peacock Garden Cafe,miami,5,46,4.2,http://www.opentable.com/peacock-garden-cafe?scpref=110,(305) 774-3332,""
Pellegrino's Ristorante,miami,8,23,3.7,http://www.opentable.com/pellegrinos-ristorante?scpref=110,(561) 368-5520,pellegrinoupdates@yahoo.com
Pembroke Village Tavern,miami,10,116,4.0,http://www.opentable.com/village-tavern-pembroke-pines?scpref=110,(954) 874-0442,pembroke@villagetavern.com
Pescecane Ristorante,miami,1,13,4.2,http://www.opentable.com/pescecane-ristorante?scpref=110,(305) 861-1060,info@pescecaneristorante.com
Pete's Cafe Bella Sera,miami,7,38,3.7,http://www.opentable.com/petes-cafe-bella-sera?scpref=110,(954) 346-7373,petescafebellasera@gmail.com
Petit Rouge,miami,1,25,4.2,http://www.opentable.com/petit-rouge?scpref=110,(305) 892-7676,""
Philippe- Miami Beach,miami,10,63,3.7,http://www.opentable.com/philippe-miami-beach-coral-gables?scpref=110,(305) 674-0250,""
Piccolino Italian Ristorante,miami,5,16,4.3,http://www.opentable.com/piccolino-italian-ristorante?scpref=110,(561) 395-8858,vaccarellino@yahoo.com
Pied a Terre,miami,10,63,4.5,http://www.opentable.com/pied-a-terre?scpref=110,(305) 531-4533,info@piedaterrerestaurant.com
Pilar Restaurant - Aventura,miami,10,71,4.2,http://www.opentable.com/pilar-restaurant-aventura?scpref=110,(305) 937-2777,pilarrestaurant@live.com
Pinon Grill - Boca Raton,miami,10,234,4.2,http://www.opentable.com/pinon-grill-boca-raton?scpref=110,(561) 391-7770,pinongrill@gmail.com
Piola - Hallandale Beach,miami,1,14,4.2,http://www.opentable.com/piola-hallandale-beach?scpref=110,(954) 457-9394,piolahallandale@piola.it
Pistache French Bistro,miami,10,152,4.2,http://www.opentable.com/pistache-french-bistro?scpref=110,(561) 833-5090,info@pistachewpb.com
Player's Club Restaurant,miami,2,20,4.5,http://www.opentable.com/players-club-restaurant?scpref=110,(561) 795-0080,playersclubfla@aol.com
Preston's at Loews Miami Beach Hotel,miami,0,11,4.0,http://www.opentable.com/prestons-at-loews-miami-beach-hotel?scpref=110,(305) 604-5442,miamiconcierge@loewshotels.com
Primavera Restaurant - Florida,miami,7,21,4.2,http://www.opentable.com/primavera-restaurant-florida?scpref=110,(954) 564-6363,primaverarestaur@bellsouth.net
Prime - Delray Beach,miami,6,43,3.3,http://www.opentable.com/prime-delray-beach?scpref=110,(561) 865-5845,""
Prime Italian,miami,10,144,4.1,http://www.opentable.com/prime-italian?scpref=110,(305) 695-8484,info@mylesrestaurantgroup.com
Provence Grill,miami,9,53,4.4,http://www.opentable.com/provence-grill?scpref=110,(305) 531-1600,team@provencegrill.com
Quattro - South Beach,miami,4,47,4.0,http://www.opentable.com/quattro-south-beach?scpref=110,(305) 531-4833,contactus@quattromiami.com
Racks Downtown Eatery + Tavern,miami,0,185,4.2,http://www.opentable.com/racks-downtown-eatery-and-tavern?scpref=110,(561) 395-1662,rdamante@grrestaurant.com
Raffaele Ristorante,miami,3,16,3.9,http://www.opentable.com/raffaele-ristorante?scpref=110,(561) 392-1110,""
Rainbow Palace,miami,2,30,4.6,http://www.opentable.com/rainbow-palace?scpref=110,(954) 565-5652,""
Red Fish Grill,miami,8,123,4.4,http://www.opentable.com/red-fish-grill-coral-gables?scpref=110,(305) 668-8788,bigfish@redfishgrill.net
Red Koi Lounge,miami,1,19,3.6,http://www.opentable.com/red-koi-lounge?scpref=110,(305) 446-2690,ricardo@redkoilounge.com
"Red, the Steakhouse - Boca Raton",miami,7,61,4.0,http://www.opentable.com/red-the-steakhouse-boca-raton?scpref=110,(561) 353-9139,aglantz@redthesteakhouse.com
"Red, the Steakhouse - Miami Beach",miami,6,98,4.2,http://www.opentable.com/red-the-steakhouse-miami-beach?scpref=110,(305) 534-3688,pdemeza@redthesteakhouse.com
Renato's,miami,10,130,4.4,http://www.opentable.com/renatos?scpref=110,(561) 655-9752,renofc@bellsouth.net
Renzo's of Boca,miami,7,45,4.0,http://www.opentable.com/renzos-of-boca?scpref=110,(561) 994-3495,renzosofboca@comcast.net
The Restaurant at Four Seasons Resort Palm Beach,miami,6,28,3.8,http://www.opentable.com/the-restaurant-at-four-seasons-resort-palm-beach?scpref=110,(561) 533-3750,TheRestaurant.Palmbeach@fourseasons.com
The Restaurant at The Setai,miami,7,56,4.3,http://www.opentable.com/the-restaurant-at-the-setai?scpref=110,(305) 520-6400,setaidining@thesetaihotel.com
The River Oyster Bar,miami,3,90,4.2,http://www.opentable.com/the-river-oyster-bar?scpref=110,(305) 530-1915,mhidalgo@therivermiami.com
Rocco's Tacos & Tequila Bar - Boca Raton,miami,10,97,4.0,http://www.opentable.com/roccos-tacos-and-tequila-bar-boca-raton?scpref=110,(561) 416-2131,""
Rocco's Tacos & Tequila Bar - Fort Lauderdale,miami,7,41,4.1,http://www.opentable.com/roccos-tacos-and-tequila-bar-fort-lauderdale?scpref=110,(954) 524-9550,rocco@roccostacos.com
Rocco's Tacos & Tequila Bar - PGA,miami,10,42,3.8,http://www.opentable.com/roccos-tacos-and-tequila-bar-pga?scpref=110,(561) 623-0068,dean@roccostacos.com
Rocco's Tacos and Tequila Bar,miami,6,38,4.3,http://www.opentable.com/roccos-tacos-and-tequila-bar-west-palm-beach?scpref=110,(561) 650-1001,rocco@roccostacos.com
Rocky's Italian Bistro & Bar,miami,5,24,3.7,http://www.opentable.com/rockys-italian-bistro-and-bar?scpref=110,(561) 276-9703,rockysdelray@hotmail.com
Romeo's Cafe,miami,3,29,4.3,http://www.opentable.com/romeos-cafe?scpref=110,(305) 859-2228,info@RomeosCafe.com
Rosa Mexicano - Brickell,miami,0,44,4.0,http://www.opentable.com/rosa-mexicano-brickell?scpref=110,(786) 425-1001,miateam@rosamexicano.com
Rosa Mexicano- South Beach,miami,5,70,3.9,http://www.opentable.com/rosa-mexicano-south-beach?scpref=110,(305) 695-1005,sobeteam@rosamexicano.com
Rouge Waterfront,miami,4,25,4.0,http://www.opentable.com/rouge-waterfront?scpref=110,(305) 944-9997,info@rougewaterfront.com
Route 9,miami,3,50,4.2,http://www.opentable.com/route-9?scpref=110,(305) 569-9009,info@route9miami.com
The Royal at The Raleigh,miami,3,31,4.0,http://www.opentable.com/the-royal-at-the-raleigh?scpref=110,(305) 612-1163,restaurant@raleighhotel.com
Ruth's Chris Steak House - Boca Raton,miami,10,102,4.6,http://www.opentable.com/ruths-chris-steak-house-boca-raton?scpref=110,(561) 392-6746,BocaRaton@ruthschris.com
Ruth's Chris Steak House - Coral Gables,miami,9,131,4.3,http://www.opentable.com/ruths-chris-steak-house-coral-gables?scpref=110,(305) 461-8360,CoralGables@ruthschris.com
Ruth's Chris Steak House - Ft. Lauderdale,miami,10,95,4.4,http://www.opentable.com/ruths-chris-steak-house-fort-lauderdale?scpref=110,(954) 565-2338,FtLauderdale@ruthschris.com
Ruth's Chris Steak House - N. Palm Beach,miami,3,56,4.3,http://www.opentable.com/ruths-chris-steak-house-n-palm-beach?scpref=110,(561) 863-0660,palmbeach@ruthschris.com
Ruth's Chris Steak House - West Palm Beach,miami,8,65,4.3,http://www.opentable.com/ruths-chris-steak-house-west-palm-beach?scpref=110,(561) 514-3544,westpalmbeach@ruthschris.com
Sage Oyster Bar & Restaurant - Hollywood,miami,5,32,4.1,http://www.opentable.com/sage-oyster-bar-and-restaurant-hollywood?scpref=110,(954) 391-9466,sagehollywood@gmail.com
SAIA,miami,4,27,3.8,http://www.opentable.com/saia?scpref=110,(954) 302-5252,reservations@saiasushi.com
SALT SEVEN,miami,8,53,3.6,http://www.opentable.com/salt-seven?scpref=110,(561) 274-7258,SALT7@att.net
Saltimbocca Italian Bistro,miami,10,62,4.0,http://www.opentable.com/saltimbocca-italian-bistro?scpref=110,(561) 455-4017,""
Saporissimo Ristorante,miami,8,40,4.0,http://www.opentable.com/saporissimo-ristorante?scpref=110,(561) 750-2333,info@saporissimorestaurant.com
Sardinia Enoteca Ristorante,miami,10,95,4.2,http://www.opentable.com/sardinia-enoteca-ristorante?scpref=110,(305) 531-2228,info@sardinia-ristorante.com
Sawa,miami,4,25,4.0,http://www.opentable.com/sawa?scpref=110,(305) 447-6555,sawa@sawarestaurant.com
Scarpetta - Fontainebleau Miami Beach,miami,10,227,4.3,http://www.opentable.com/scarpetta-miami-beach?scpref=110,(305) 674-4660,""
SEA,miami,6,63,4.3,http://www.opentable.com/sea?scpref=110,(954) 533-2580,seatherestaurant@gmail.com
Sea Grill,miami,10,95,4.2,http://www.opentable.com/sea-grill-north-miami-beach?scpref=110,(305) 945-7555,seahorsegrill@att.net
Sea Level,miami,1,13,4.5,http://www.opentable.com/sea-level?scpref=110,(954) 765-3041,andy.patton@marriott.com
Sea Watch Restaurant,miami,10,434,4.3,http://www.opentable.com/sea-watch-restaurant?scpref=110,(954) 781-2200,info@seawatchontheocean.com
Seasons 52 - Boca Raton,miami,10,735,4.5,http://www.opentable.com/seasons-52-boca-raton?scpref=110,(561) 998-9952,seasons52boca@darden.com
