Location Name,City,Review Count,Total Reviews,Rating,OT URL,Phone,Email
Cask n' Cleaver - Riverside,los-angeles,1,21,4.0,http://www.opentable.com/cask-n-cleaver-riverside?scpref=110,(951) 682-4580,riverside@caskncleaver.com
Catal Restaurant & Uva Bar,los-angeles,6,82,4.3,http://www.opentable.com/catal-restaurant-and-uva-bar?scpref=110,(714) 774-4442,catal@patinagroup.com
The Catch,los-angeles,10,90,4.3,http://www.opentable.com/the-catch?scpref=110,(714) 935-0101,""
Catch,los-angeles,10,90,4.2,http://www.opentable.com/catch-santa-monica?scpref=110,(310) 581-7714,""
Cecconi's,los-angeles,10,187,4.2,http://www.opentable.com/cecconis-west-hollywood?scpref=110,(310) 432-2000,reservations@cecconisrestaurant.com
Cedar Creek Inn - Brea,los-angeles,10,175,4.3,http://www.opentable.com/cedar-creek-inn-brea?scpref=110,(714) 255-5600,cedarcreekb@sbcglobal.net
Cedar Creek Inn - San Juan Capistrano,los-angeles,10,95,4.2,http://www.opentable.com/cedar-creek-inn-san-juan-capistrano?scpref=110,(949) 240-2229,sanjuan@cedarcreekinn.com
Celestino,los-angeles,10,184,4.4,http://www.opentable.com/celestino?scpref=110,(626) 795-4006,info@celestinopasadena.com
Centanni,los-angeles,4,35,4.4,http://www.opentable.com/centanni-venice?scpref=110,(310) 314-7275,centanni6@verizon.net
Cha Cha's Latin Kitchen,los-angeles,7,77,4.0,http://www.opentable.com/cha-chas-latin-kitchen?scpref=110,(714) 255-1040,info@chachasbrea.com
Chablis Food + Wine,los-angeles,10,59,4.2,http://www.opentable.com/chablis-food-and-wine?scpref=110,(818) 343-9100,chablisfoodpluswine@yahoo.com
Chakra - Beverly Hills,los-angeles,0,20,4.3,http://www.opentable.com/chakra-beverly-hills?scpref=110,(310) 246-2799,info@chakracuisine.com
Chakra Creative Indian Cuisine,los-angeles,1,12,4.1,http://www.opentable.com/chakra-creative-indian?scpref=110,(949) 854-0009,info@chakracuisine.com
Chalet Edelweiss,los-angeles,2,20,4.4,http://www.opentable.com/chalet-edelweiss?scpref=110,(310) 645-8740,""
Chapter One: the modern local,los-angeles,9,100,4.1,http://www.opentable.com/chapter-one-the-modern-local?scpref=110,(714) 352-2225,info@chapteronetml.com
The Charleston,los-angeles,3,62,3.5,http://www.opentable.com/the-charleston?scpref=110,(310) 828-2115,contact@charlestonla.com
Charlie Palmer at Bloomingdale's,los-angeles,10,124,4.0,http://www.opentable.com/charlie-palmer-at-bloomingdales?scpref=110,(714) 352-2525,reservations@charliepalmer.com
Chart House Restaurant - Dana Point,los-angeles,10,165,4.1,http://www.opentable.com/chart-house-restaurant-dana-point?scpref=110,(949) 493-1183,chdp@ldry.com
Chart House Restaurant - Malibu,los-angeles,10,175,4.1,http://www.opentable.com/chart-house-restaurant-malibu?scpref=110,(310) 454-9321,chma@ldry.com
Chart House Restaurant - Marina del Rey,los-angeles,6,101,4.1,http://www.opentable.com/chart-house-restaurant-marina-del-rey?scpref=110,(310) 822-4144,chmr@ldry.com
Chart House Restaurant - Newport Beach,los-angeles,10,89,4.0,http://www.opentable.com/chart-house-restaurant-newport-beach?scpref=110,(949) 548-5889,chnp@ldry.com
Chart House Restaurant - Redondo Beach,los-angeles,10,195,4.1,http://www.opentable.com/chart-house-restaurant-redondo-beach?scpref=110,(310) 372-3464,chre@ldry.com
Chaya Brasserie Beverly Hills,los-angeles,9,89,4.2,http://www.opentable.com/chaya-brasserie-beverly-hills?scpref=110,(310) 859-8833,""
Chaya Downtown,los-angeles,9,208,4.3,http://www.opentable.com/chaya-downtown?scpref=110,(213) 236-9577,maya@thechaya.com
Chaya Venice,los-angeles,10,133,4.4,http://www.opentable.com/chaya-venice?scpref=110,(310) 396-1179,cv@thechaya.com
Checkers Downtown,los-angeles,6,33,3.9,http://www.opentable.com/checkers-downtown?scpref=110,(213) 891-0519,tylerd@hiltoncheckers.com
Chelsea's Chowder House,los-angeles,10,54,3.7,http://www.opentable.com/chelseas-chowder-house?scpref=110,(562) 499-1685,""
Cheval Bistro,los-angeles,10,106,4.5,http://www.opentable.com/cheval-bistro?scpref=110,(626) 577-4141,""
Chez Jay,los-angeles,1,18,3.8,http://www.opentable.com/chez-jay?scpref=110,(310) 395-1741,""
Chez Melange,los-angeles,7,95,4.5,http://www.opentable.com/chez-melange?scpref=110,(310) 540-1222,melangeinc@aol.com
Chinois on Main,los-angeles,7,96,4.2,http://www.opentable.com/chinois-on-main?scpref=110,(310) 392-9025,Blants6342@aol.com
Chomp,los-angeles,3,52,4.1,http://www.opentable.com/chomp?scpref=110,(714) 738-3511 x7,""
Church & State,los-angeles,10,250,4.1,http://www.opentable.com/church-and-state?scpref=110,(213) 405-1434,""
The Churchill,los-angeles,8,39,3.2,http://www.opentable.com/the-churchill?scpref=110,(323) 655-8384,info@the-churchill.com
Cicada,los-angeles,4,29,4.3,http://www.opentable.com/cicada-los-angeles?scpref=110,(213) 488-9488,cicadaevents@aol.com
Cigale Cafe,los-angeles,7,57,4.5,http://www.opentable.com/cigale-cafe?scpref=110,(818) 991-2442,cigalecafe@att.net
Circa 55,los-angeles,6,22,4.0,http://www.opentable.com/circa-55-restaurant?scpref=110,(310) 887-6055,don.brookshire@hilton.com
City Club on Bunker Hill,los-angeles,3,16,3.8,http://www.opentable.com/city-club-on-bunker-hill?scpref=110,(213) 620-9662,viry.gonzalez@gmail.com
Clay Oven Cuisine of India,los-angeles,4,36,4.1,http://www.opentable.com/clay-oven-cuisine-of-india-irvine?scpref=110,(949) 552-2851,info@clayovenirvine.com
Clearman's North Woods Inn of La Mirada,los-angeles,7,48,4.0,http://www.opentable.com/clearmans-north-woods-inn-of-la-mirada?scpref=110,(714) 994-4590,""
Clearman's North Woods Inn of San Gabriel,los-angeles,10,45,3.9,http://www.opentable.com/clearmans-north-woods-inn-of-san-gabriel?scpref=110,(626) 286-3579,""
Clearman's Steak N Stein,los-angeles,10,104,4.5,http://www.opentable.com/clearmans-steak-n-stein?scpref=110,(562) 699-6204,SteakNStein@clearmansrestaurants.com
Cleo - SBE,los-angeles,10,208,4.4,http://www.opentable.com/cleo-sbe?scpref=110,(323) 962-1711,cleo@sbe.com
Clubhouse 66,los-angeles,6,15,4.3,http://www.opentable.com/clubhouse-66?scpref=110,(626) 914-0066,reply@clubhouse66.com
Coast,los-angeles,3,36,3.9,http://www.opentable.com/coast?scpref=110,(310) 587-1707,coastsmreservations@shuttersonthebeach.com
Cocina Primavera,los-angeles,1,23,4.3,http://www.opentable.com/cocina-primavera?scpref=110,(310) 550-7834,hello@primaverala.com
Coco Palm,los-angeles,5,107,4.3,http://www.opentable.com/coco-palm?scpref=110,(909) 469-1965,info@cocopalmrestaurant.com
Code - Venice,los-angeles,3,11,4.0,http://www.opentable.com/code-venice?scpref=110,(310) 399-8811,info@codevenice.com
Coliseum Pool & Grill - The Resort at Pelican Hill,los-angeles,7,63,4.3,http://www.opentable.com/coliseum-pool-and-grill-the-resort-at-pelican-hill?scpref=110,(949) 467-6800,diningreservations@pelicanhill.com
Colombo's Italian Steakhouse & Jazz Club,los-angeles,4,33,4.3,http://www.opentable.com/colombos-italian-steakhouse-and-jazz-club?scpref=110,(323) 254-9138,colombos54@yahoo.com
Comme Ca - West Hollywood,los-angeles,9,163,4.1,http://www.opentable.com/comme-ca-west-hollywood?scpref=110,(323) 782-1104,info@commecarestaurant.com
The Conservatory Grill at Montage Beverly Hills,los-angeles,0,15,4.1,http://www.opentable.com/the-conservatory-grill-at-montage-beverly-hills?scpref=110,(866) 722-7184,mbhconservatory@montagehotels.com
Corea Kalbi - Korean BBQ,los-angeles,2,12,3.9,http://www.opentable.com/corea-kalbi-korean-bbq?scpref=110,(949) 797-9292,""
Coupa Cafe,los-angeles,2,25,4.1,http://www.opentable.com/coupa-cafe?scpref=110,(310) 385-0420,reservationsbh@coupacafe.com
Craft Los Angeles,los-angeles,10,236,4.6,http://www.opentable.com/craft-los-angeles?scpref=110,(310) 279-4180,sbowers@craftlosangeles.com
The Crosby,los-angeles,5,31,4.3,http://www.opentable.com/the-crosby?scpref=110,(714) 543-3543,eat@thisisthecrosby.com
Crossroads at House of Blues - Anaheim,los-angeles,10,55,3.9,http://www.opentable.com/crossroads-at-house-of-blues-anaheim?scpref=110,(714) 520-2334,HOBANAGuestServices@LiveNation.com
Crossroads at House of Blues - Los Angeles,los-angeles,7,46,4.0,http://www.opentable.com/crossroads-at-house-of-blues-los-angeles?scpref=110,(323) 848-5100,keithbracewell@livenation.com
the crow bar and kitchen,los-angeles,3,63,4.0,http://www.opentable.com/the-crow-bar-and-kitchen?scpref=110,(949) 675-0070,info@thecrowbarcdm.com
C-Street at The Crowne Plaza Ventura Beach,los-angeles,4,17,3.8,http://www.opentable.com/c-street-at-the-crowne-plaza-ventura-beach?scpref=110,(805) 652-5151,mthurman@cpventura.com
Cube Cafe and Marketplace,los-angeles,2,80,4.3,http://www.opentable.com/cube-cafe-and-marketplace?scpref=110,(323) 939-1148,davidking@cubemarketplace.com
CUCINA enoteca,los-angeles,9,194,4.3,http://www.opentable.com/cucina-enoteca?scpref=110,(949) 861-2222,""
Cucina Rustica,los-angeles,2,72,4.3,http://www.opentable.com/cucina-rustica?scpref=110,(213) 988-8880,Cucinarusticala@live.com
Cucina Rustica - Montrose,los-angeles,5,32,4.6,http://www.opentable.com/cucina-rustica-montrose?scpref=110,(818) 248-1881,cucinarusticamontrose@gmail.com
Culina - Modern Italian,los-angeles,10,141,4.3,http://www.opentable.com/culina-modern-italian?scpref=110,(310) 860-4000,""
CUT by Wolfgang Puck at The Beverly Wilshire,los-angeles,10,108,4.3,http://www.opentable.com/cut-by-wolfgang-puck-at-the-beverly-wilshire?scpref=110,(310) 276-8500,""
Da Pasquale Trattoria Italiana,los-angeles,3,59,4.4,http://www.opentable.com/da-pasquale-trattoria-italiana?scpref=110,(310) 859-3884,pasqualemorra6@aol.com
Daily Grill - Brentwood,los-angeles,5,64,4.2,http://www.opentable.com/daily-grill-brentwood?scpref=110,(310) 442-0044,bwdg@thegrill.com
Daily Grill - Burbank Marriott Hotel,los-angeles,3,40,4.1,http://www.opentable.com/daily-grill-burbank-marriott-hotel?scpref=110,(818) 840-6464,Burbank-DailyGrill@Pyramidhotelgroup.com
Daily Grill - Downtown LA,los-angeles,2,65,4.0,http://www.opentable.com/daily-grill-los-angeles?scpref=110,(213) 622-4500,dtdg@thegrill.com
Daily Grill - Irvine,los-angeles,10,129,4.1,http://www.opentable.com/daily-grill-irvine?scpref=110,(949) 474-2223,irvinedg@grillconcepts.com
Daily Grill - Santa Monica,los-angeles,6,68,4.3,http://www.opentable.com/daily-grill-santa-monica?scpref=110,(310) 309-2170,smdg@thegrill.com
Daily Grill - Studio City,los-angeles,10,127,4.2,http://www.opentable.com/daily-grill-studio-city?scpref=110,(818) 769-6336,Scdg@dailygrill.com
Daily Grill on Century,los-angeles,1,41,4.3,http://www.opentable.com/daily-grill-on-century?scpref=110,(310) 665-0149,centurydg@dailygrill.com
Dal Rae,los-angeles,10,209,4.5,http://www.opentable.com/dal-rae?scpref=110,(562) 949-2444,""
Damon's Steakhouse,los-angeles,10,122,4.2,http://www.opentable.com/damons-steakhouse?scpref=110,(818) 507-1510,""
Darren's Restaurant & Bar,los-angeles,7,41,4.5,http://www.opentable.com/darrens-restaurant-and-bar?scpref=110,(310) 802-1973,darren@darrensrestaurant.com
Darya Restaurant,los-angeles,0,20,3.9,http://www.opentable.com/darya-restaurant?scpref=110,(714) 557-6600,info@daryasouthcoastplaza.com
D'Cache,los-angeles,2,22,4.4,http://www.opentable.com/dcache?scpref=110,(818) 506-9600,dcacherestaurant@yahoo.com
Delancey,los-angeles,1,33,4.1,http://www.opentable.com/delancey?scpref=110,(323) 469-2100,""
Delfini Citta,los-angeles,1,19,3.9,http://www.opentable.com/delfini-citta?scpref=110,(310) 659-9555,DelfiniCitta@yahoo.com
Della Terra,los-angeles,6,37,4.2,http://www.opentable.com/della-terra?scpref=110,(323) 933-7675,contactus@dellaterrarestaurant.com
Delphine - W Hotel Hollywood,los-angeles,10,297,4.0,http://www.opentable.com/delphine-w-hotel?scpref=110,(323) 798-1355,info@restaurantdelphine.com
The Derby,los-angeles,10,104,4.4,http://www.opentable.com/the-derby?scpref=110,(626) 447-2430,thederbyarcadia@aol.com
The Derby Deli & Dueling Piano Bar,los-angeles,3,29,3.7,http://www.opentable.com/the-derby-deli-and-dueling-piano-bar?scpref=110,(949) 582-5397,mferguson@derbymv.com
The Dining Room at Shangri-La,los-angeles,1,12,3.8,http://www.opentable.com/the-dining-room-at-shangri-la?scpref=110,(310) 394-2791,""
Divino - Brentwood,los-angeles,3,46,4.2,http://www.opentable.com/divino-brentwood?scpref=110,(310) 472-0886,GoranHN@aol.com
The Dock,los-angeles,8,39,4.5,http://www.opentable.com/the-dock?scpref=110,(949) 673-3625,info@EatAtTheDock.com
Dominick's Restaurant,los-angeles,3,73,4.1,http://www.opentable.com/dominicks-restaurant?scpref=110,(310) 652-2335,Bossert.domsrest@sbcglobal.net
Don the Beachcomber,los-angeles,5,28,3.6,http://www.opentable.com/don-the-beachcomber?scpref=110,(562) 592-1321,events@donthebeachcomber.com
Drago Centro,los-angeles,10,195,4.3,http://www.opentable.com/drago-centro?scpref=110,(213) 228-8998,""
Drai's Hollywood,los-angeles,3,19,4.1,http://www.opentable.com/drais-hollywood?scpref=110,(323) 962-1111,rsvp@drais.net
Duane's Prime Steaks & Seafood Restaurant,los-angeles,10,174,4.6,http://www.opentable.com/duanes-prime-steaks-and-seafood-restaurant?scpref=110,(888) 326-4448,Restaurants@missioninn.com
Duke's Huntington Beach,los-angeles,10,233,4.5,http://www.opentable.com/dukes?scpref=110,(714) 374-6446,""
Duke's Malibu,los-angeles,10,204,4.4,http://www.opentable.com/dukes-malibu?scpref=110,(310) 317-0777,events@dukesmalibu.com
Duplex on Third,los-angeles,9,100,3.7,http://www.opentable.com/duplex-on-third?scpref=110,(310) 276-6223,""
Ecco,los-angeles,5,44,3.9,http://www.opentable.com/ecco-costa-mesa?scpref=110,(714) 444-3226,info@eccopizza.com
The Eclectic Wine Bar & Grille,los-angeles,7,51,3.9,http://www.opentable.com/the-eclectic-wine-bar-and-grille?scpref=110,(818) 760-2233,insidernews@eclecticwinebarandgrille.com
Eden Burger Bar,los-angeles,1,23,4.3,http://www.opentable.com/eden-burger-bar?scpref=110,(818) 552-2212,""
Edendale,los-angeles,8,67,4.1,http://www.opentable.com/edendale?scpref=110,(323) 666-2000,edendale56@gmail.com
El Caserio Silver Lake,los-angeles,1,11,3.5,http://www.opentable.com/el-caserio-silver-lake?scpref=110,(213) 273-8945,ecuachef@yahoo.com
El Cholo Cafe,los-angeles,5,55,3.8,http://www.opentable.com/el-cholo-cafe?scpref=110,(626) 795-5800,blair@hmsus.com
El Torito Grill - Beverly Hills,los-angeles,1,34,4.1,http://www.opentable.com/el-torito-grill?scpref=110,(310) 550-1599,""
El Torito Grill - Brea,los-angeles,0,12,4.1,http://www.opentable.com/el-torito-grill-brea?scpref=110,(714) 990-2411,etgu7141@realmexrestaurants.com
El Torito Grill - Irvine,los-angeles,6,38,3.9,http://www.opentable.com/el-torito-grill-irvine?scpref=110,(949) 975-1220,etgu7185@realmexrestaurants.com
El Torito Grill - Sherman Oaks,los-angeles,5,58,3.7,http://www.opentable.com/el-torito-grill-sherman-oaks?scpref=110,(818) 907-7172,ETGU7252@realmexrestaurants.com
Electric Karma,los-angeles,2,20,4.3,http://www.opentable.com/electric-karma?scpref=110,(323) 653-2121,electrickarma@live.com
Embarcadero,los-angeles,10,71,4.0,http://www.opentable.com/embarcadero?scpref=110,(949) 709-2266,embarcaderobistro@gmail.com
En Sushi - Los Feliz,los-angeles,2,20,4.1,http://www.opentable.com/en-sushi-los-feliz?scpref=110,(323) 664-1891,ensushila@yahoo.com
Engine Co. No. 28,los-angeles,10,110,3.6,http://www.opentable.com/engine-co-no-28?scpref=110,(213) 624-6996,info@engineco.com
enoSTEAK,los-angeles,1,22,4.2,http://www.opentable.com/enosteak?scpref=110,(949) 240-2000,""
Enoteca Drago,los-angeles,3,52,4.3,http://www.opentable.com/enoteca-drago?scpref=110,(310) 786-8236,Piano88@prodigy.net
Enterprise Fish Co. - Santa Monica,los-angeles,10,187,4.2,http://www.opentable.com/enterprise-fish-co-santa-monica?scpref=110,(310) 392-8366,smreservations@enterprisefishco.com
Enzo & Angela The Italian Restaurant,los-angeles,7,73,4.4,http://www.opentable.com/enzo-and-angela-the-italian-restaurant-brentwood?scpref=110,(310) 477-3880,dbattarra@yahoo.com
Eva Restaurant,los-angeles,8,114,4.3,http://www.opentable.com/eva?scpref=110,(323) 634-0700,info@evarestaurantla.com
Eveleigh,los-angeles,3,173,4.1,http://www.opentable.com/eveleigh?scpref=110,(424) 239-1630,""
Fabiolus Cucina,los-angeles,7,125,4.1,http://www.opentable.com/fabiolus-cucina?scpref=110,(323) 467-2882,""
Fabs,los-angeles,5,46,4.1,http://www.opentable.com/fabs?scpref=110,(818) 995-2933,reservations@fabscornercucina.com
Far Niente,los-angeles,6,59,4.2,http://www.opentable.com/far-niente-glendale?scpref=110,(818) 242-3835,farneinte1@sbcglobal.net
Farm Artisan Foods,los-angeles,10,72,4.2,http://www.opentable.com/farm-artisan-foods?scpref=110,(909) 792-1162,robertoargentina@farmartisanfoods.com
The Farm of Beverly Hills (Beverly Hills),los-angeles,9,177,3.8,http://www.opentable.com/the-farm-of-beverly-hills?scpref=110,(310) 273-5578,info@thefarmofbeverlyhills.com
The Farm of Beverly Hills at LA Live,los-angeles,10,262,3.7,http://www.opentable.com/the-farm-of-beverly-hills-at-la-live?scpref=110,(213) 747-4555,info@thefarmofbeverlyhills.com
Farm Stand,los-angeles,2,55,3.9,http://www.opentable.com/farm-stand?scpref=110,(310) 640-3276,info@farmstand.us
Faux Pas,los-angeles,7,58,3.7,http://www.opentable.com/faux-pas?scpref=110,(323) 424-4767,fauxpas@ucartists.com
FIG,los-angeles,9,107,3.7,http://www.opentable.com/fig-santa-monica?scpref=110,(310) 319-3111,info@figsantamonica.com
Fig & Olive - Melrose Place,los-angeles,10,307,4.2,http://www.opentable.com/fig-and-olive-melrose-place?scpref=110,(310) 360-9100,melroseplace@figandolive.com
FigOly,los-angeles,1,26,3.1,http://www.opentable.com/figoly?scpref=110,(213) 743-7600,""
Fins Tavern & Grill,los-angeles,9,59,4.0,http://www.opentable.com/fins-tavern-and-grill?scpref=110,(805) 494-6494,finswestlake@aol.com
Fire + Ice Grill + Bar,los-angeles,10,72,4.3,http://www.opentable.com/fire-and-ice-grill-and-bar?scpref=110,(714) 808-9757,anaheimmarketing@fire-ice.com
Firenze Osteria,los-angeles,10,113,4.2,http://www.opentable.com/firenze-osteria?scpref=110,(818) 760-7081,info@firenzeosteria.com
First Cabin at Balboa Bay Club & Resort,los-angeles,7,59,4.5,http://www.opentable.com/first-cabin-at-balboa-bay-club-and-resort?scpref=110,(949) 630-4145,Restaurantreservations@balboabayclub.com
Five Crowns,los-angeles,10,305,4.3,http://www.opentable.com/five-crowns?scpref=110,(949) 760-0331,FiveCrownsReservations@LawrysOnline.com
Flavor of India - West Hollywood,los-angeles,1,11,4.3,http://www.opentable.com/flavor-of-india-west-hollywood?scpref=110,(310) 274-1715,tarsem@theflavorofindia.com
Fleming's Prime Steakhouse - Beverly Hills,los-angeles,4,13,4.3,http://www.opentable.com/flemings-prime-steakhouse-beverly-hills?scpref=110,(310) 278-8710,beverlyhills@flemingssteakhouse.com
Fleming's Prime Steakhouse & Wine Bar - El Segundo,los-angeles,5,103,4.3,http://www.opentable.com/flemings-prime-steakhouse-and-wine-bar-el-segundo?scpref=110,(310) 643-6911,elsegundo@flemingssteakhouse.com
Fleming's Prime Steakhouse & Wine Bar - LA,los-angeles,9,123,4.3,http://www.opentable.com/flemings-prime-steakhouse-and-wine-bar-la?scpref=110,(213) 745-9911,lalive@flemingssteakhouse.com
Fleming's Prime Steakhouse & Wine Bar - Newport Beach,los-angeles,10,122,4.5,http://www.opentable.com/flemings-prime-steakhouse-and-wine-bar-newport-beach?scpref=110,(949) 720-9633,newport_beach@flemingssteakhouse.com
Fleming's Prime Steakhouse & Wine Bar - Rancho Cucamonga,los-angeles,8,61,4.4,http://www.opentable.com/flemings-prime-steakhouse-and-wine-bar-rancho-cucamonga?scpref=110,(909) 463-0416,ranchocucamonga@flemingssteakhouse.com
Fleming's Prime Steakhouse & Wine Bar - Woodland Hills,los-angeles,10,113,4.2,http://www.opentable.com/flemings-prime-steakhouse-and-wine-bar-woodland-hills?scpref=110,(818) 346-1005,woodlandhills@flemingssteakhouse.com
Fogo de Chao Brazilian Steakhouse - Beverly Hills,los-angeles,7,29,4.0,http://www.opentable.com/fogo-de-chao-brazilian-steakhouse-beverly-hills?scpref=110,(310) 289-7755,beverlyhills@fogodechao.com
Forbidden City,los-angeles,1,18,4.3,http://www.opentable.com/forbidden-city?scpref=110,(562) 961-3500,forbiddenctyrestaurant@yahoo.com
Ford's Filling Station,los-angeles,10,128,3.9,http://www.opentable.com/fords-filling-station-culver-city?scpref=110,(310) 202-1470,info@fordsfillingstation.net
The Foundry On Melrose,los-angeles,10,237,3.8,http://www.opentable.com/the-foundry-on-melrose?scpref=110,(323) 651-0915,info@thefoundryonmelrose.com
Foxfire Restaurant,los-angeles,5,26,4.1,http://www.opentable.com/foxfire-restaurant?scpref=110,(714) 974-5400,reservations@foxfirerestaurant.com
The French Bulldog,los-angeles,3,64,4.2,http://www.opentable.com/the-french-bulldog?scpref=110,(805) 482-5249,info@thefrenchbulldogbistro.com
Fresco II on the Marina,los-angeles,4,22,3.7,http://www.opentable.com/fresco-ii-on-the-marina?scpref=110,(805) 985-4700,""
Frida Restaurant Americana - Glendale,los-angeles,2,27,4.1,http://www.opentable.com/frida-restaurant-americana?scpref=110,(818) 551-1666,dhandelman@fridarestaurant.com
Fuego - Maya Hotel,los-angeles,5,65,4.1,http://www.opentable.com/fuego-maya-hotel?scpref=110,(562) 481-3910,""
Fusion Sushi,los-angeles,1,23,3.8,http://www.opentable.com/fusion-sushi?scpref=110,(310) 802-1160,fusionsushi@hotmail.com
Gabbi's Mexican Kitchen,los-angeles,2,57,4.5,http://www.opentable.com/gabbis-mexican-kitchen?scpref=110,(714) 633-3038,richard@gabbipatrick.com
Gaetano's Restaurant,los-angeles,0,34,4.3,http://www.opentable.com/gaetanos-restaurant?scpref=110,(310) 326-3354,gaetano@GaetanosOnline.com
Gale's,los-angeles,10,169,4.4,http://www.opentable.com/gales?scpref=110,(626) 432-6705,gale@galesrestaurant.com
Gardens of Taxco,los-angeles,4,32,4.5,http://www.opentable.com/gardens-of-taxco?scpref=110,(323) 654-1746,reservations@gardensoftaxco.com
Gaucho Grill - Brentwood,los-angeles,5,34,4.1,http://www.opentable.com/gaucho-grill-brentwood?scpref=110,(310) 447-7898,""
Gaucho Grill - Long Beach,los-angeles,9,53,4.1,http://www.opentable.com/gaucho-grill-long-beach?scpref=110,(562) 590-5000,adrian@gauchogrillusa.com
Gemmell's,los-angeles,8,45,4.4,http://www.opentable.com/gemmells?scpref=110,(949) 234-0063,barbara1218@sbcglobal.net
Gennaro's Ristorante,los-angeles,1,12,3.9,http://www.opentable.com/gennaros-ristorante?scpref=110,(818) 243-6231,tonybachour@hotmail.com
Geoffrey's Restaurant,los-angeles,10,229,4.5,http://www.opentable.com/geoffreys-restaurant?scpref=110,(310) 457-1519,geoffreysmalibu@gmail.com
George's Bistro - Valencia,los-angeles,4,18,4.3,http://www.opentable.com/georges-bistro-valencia?scpref=110,(661) 257-7860,""
GG's Bistro,los-angeles,3,16,4.1,http://www.opentable.com/ggs-bistro?scpref=110,(949) 494-9306,info@ggscafebistro.com
Gindi Thai,los-angeles,2,31,4.1,http://www.opentable.com/gindi-thai?scpref=110,(818) 567-1221,info@gindithai.com
Gjelina,los-angeles,1,23,4.4,http://www.opentable.com/gjelina?scpref=110,(310) 450-1429,info@gjelina.com
Gladstone's Long Beach,los-angeles,10,80,3.9,http://www.opentable.com/gladstones-long-beach?scpref=110,(562) 432-8588,info@gladstoneslongbeach.com
Gladstones Malibu,los-angeles,10,232,3.7,http://www.opentable.com/gladstones-malibu?scpref=110,(310) 454-3474,""
The Glendon Bar & Kitchen,los-angeles,0,21,3.6,http://www.opentable.com/the-glendon-bar-and-kitchen?scpref=110,(310) 208-2023,info@glendonconcepts.com
Golden Spur Restaurant,los-angeles,2,23,4.3,http://www.opentable.com/golden-spur-restaurant?scpref=110,(626) 963-9302,goldenspur@verizon.net
Gonpachi - Torrance,los-angeles,4,16,4.0,http://www.opentable.com/gonpachi-torrance?scpref=110,(310) 320-6700,""
The Gorbals,los-angeles,3,85,4.0,http://www.opentable.com/the-gorbals?scpref=110,(213) 488-3408,info@thegorbalsla.com
Gordon Ramsay - West Hollywood,los-angeles,10,138,4.1,http://www.opentable.com/gordon-ramsay?scpref=110,(310) 358-7788,grlwh@thelondon.com
Grand Cafe @ Omni Los Angeles,los-angeles,3,17,4.4,http://www.opentable.com/grand-cafe-at-omni-los-angeles?scpref=110,(213) 356-4155,emoreno@omnihotels.com
The Grand Oak Steakhouse and Bar,los-angeles,7,32,4.1,http://www.opentable.com/the-grand-oak-steakhouse-and-bar?scpref=110,(951) 845-1151,go@hsresort.com
Great Maple,los-angeles,9,84,4.0,http://www.opentable.com/great-maple?scpref=110,(949) 706-8282,eat@greatmaplefashionisland.com
The Greek at the Harbor,los-angeles,0,16,4.3,http://www.opentable.com/the-greek-at-the-harbor?scpref=110,(805) 650-5350,LynnMikelatos@gmail.com
Green Street Restaurant,los-angeles,10,147,4.1,http://www.opentable.com/green-street-restaurant?scpref=110,(626) 577-7170,""
Green Street Tavern,los-angeles,10,104,4.3,http://www.opentable.com/green-street-tavern?scpref=110,(626) 229-9961,info@GreenStreetTavern.net
The Grill on Hollywood,los-angeles,10,110,4.1,http://www.opentable.com/the-grill-on-hollywood?scpref=110,(323) 856-5530,HHGRILL@sbcglobal.net
The Grill on the Alley - Beverly Hills,los-angeles,5,72,4.4,http://www.opentable.com/the-grill-on-the-alley-beverly-hills?scpref=110,(310) 276-0615,grillBH@pacbell.net
The Grill on the Alley - Westlake Village,los-angeles,10,222,4.4,http://www.opentable.com/the-grill-on-the-alley-westlake-village?scpref=110,(805) 418-1760,westlakegrill@thegrill.com
Grissini Ristorante Italiano,los-angeles,5,32,4.5,http://www.opentable.com/grissini-ristorante-italiano?scpref=110,(818) 735-9711,""
Guido's - Calabasas,los-angeles,7,64,4.2,http://www.opentable.com/guidos-calabasas?scpref=110,(818) 222-6969,reservations@gaetanoscalabasas.com
Guido's - West LA,los-angeles,9,58,4.2,http://www.opentable.com/guidos-west-la?scpref=110,(310) 820-6649,""
Gulliver's Restaurant,los-angeles,10,101,4.2,http://www.opentable.com/gullivers-restaurant?scpref=110,(949) 833-8411,info@gulliversrestaurant.com
Gus's BBQ,los-angeles,9,80,4.5,http://www.opentable.com/guss-bbq?scpref=110,(626) 799-3251,info@gussbbq.com
Gusto,los-angeles,9,156,4.2,http://www.opentable.com/gusto-los-angeles?scpref=110,(323) 782-1778,info@gusto-la.com
Gyu-Kaku - Beverly Hills,los-angeles,8,101,4.0,http://www.opentable.com/gyu-kaku-beverly-hills?scpref=110,(310) 659-5760,email@gyu-kaku.com
Gyu-Kaku - Huntington Beach,los-angeles,8,93,4.2,http://www.opentable.com/gyu-kaku-huntington-beach?scpref=110,(714) 842-8333,kano@gyu-kaku.com
Gyu-Kaku - Pasadena,los-angeles,10,163,4.0,http://www.opentable.com/gyu-kaku-pasadena?scpref=110,(626) 405-4842,email@gyu-kaku.com
